ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,theme_16,theme_17,theme_18,theme_19,theme_20,theme_21,theme_22,best_theme,best_score
AKAM,2021,0.0025118524326444014,0.005025112422710304,0.01724175809980699,0.03337826157302233,0.011889001567068734,0.010019513775884508,0.010138034685753123,0.06348972602979126,0.023237850694779714,0.06248938786810045,0.041496963893194606,0.017075201546105936,0.018108347646291073,0.030244365846146957,0.04791575138008503,0.04057309951452426,0.023727674147015963,0.031041416217978263,0.038056401790442056,0.036590330627697044,0.09529487991511605,0.12284221232586885,0.06785186239155122,theme_21,0.12284221232586885
ALB,2021,0.0021825832177098763,0.00434305500458282,0.012859951300963362,0.06625986718083851,0.010582048206919983,0.008830730702984676,0.008997697614124228,0.050936122018067985,0.015243395058251506,0.03368683352392226,0.03174324560400857,0.01772822795690217,0.01829566849929798,0.03963762168760994,0.13419049650109852,0.03797418108947382,0.038701589752019434,0.07685462271039344,0.08430968493439525,0.04344269480055395,0.046917363273091026,0.03230355616906318,0.028413556708253553,theme_14,0.13419049650109852
ALGN,2021,0.002115967918976826,0.004101701803452609,0.008852493910021584,0.02173956442725514,0.009680370297644694,0.008202078522761213,0.008511785577083495,0.01815138860518336,0.00878011051761075,0.017386615604157694,0.01570617996197551,0.010779579056456807,0.010697426715546545,0.018177811134876078,0.030254053243818437,0.017903733232407685,0.1777966861059564,0.14986708544115665,0.02790919633272054,0.017449841421036002,0.020963435541191705,0.01520826531971346,0.013016663943003529,theme_16,0.1777966861059564
ALL,2021,0.004107185990949542,0.008451816015391213,0.0264369146400877,0.027265131594746545,0.020077564990307207,0.01711240720979856,0.017360848921901317,0.025133092942941263,0.02024989459055966,0.019062614874531064,0.025132314441314085,0.25602563335386,0.05066144750492212,0.046588932648170364,0.025915918835434943,0.02105864870199157,0.019462034330462563,0.022048260738081665,0.024670424874024773,0.024046240336104044,0.022030887225151473,0.019949258620783023,0.024478448157020664,theme_11,0.25602563335386
ALLE,2021,0.0009919581562713939,0.0019593904708125583,0.00652657880180869,0.020528411690427753,0.0046571624913836875,0.003922300598961508,0.003971622891646536,0.030203484067490134,0.008600882749699966,0.020520921392679543,0.015216749392191553,0.008035999461393103,0.008748827077517963,0.017489426694458726,0.03318086261825713,0.02229988620417087,0.012374510557890801,0.017215447278616944,0.019381861046276944,0.01694087550285352,0.05515112645260623,0.02882742090831958,0.01926789838165338,theme_20,0.05515112645260623
AMAT,2021,1.0,4.603822623701024e-309,4.75714311558761e-309,4.434770790362125e-309,4.9147153547385e-309,5.004305973499794e-309,4.98494163339651e-309,4.459492669094907e-309,4.428826868173095e-309,4.408544839359147e-309,4.58905976230958e-309,4.855278976957165e-309,4.655545021309163e-309,4.588681444474086e-309,4.42671376687983e-309,4.35711013039456e-309,4.4648509145378e-309,4.46145469773409e-309,4.45154407021365e-309,4.41802299540347e-309,4.361832790470077e-309,4.345509648460933e-309,4.461758980917046e-309,theme_0,1.0
AMCR,2021,0.0032764559133231295,0.007518272205173035,0.02006585865734205,0.014249870335596137,0.48515687939982427,0.09995415031817233,0.12334155979434155,0.013623526809384601,0.012092253005529437,0.014189728697987852,0.019309067892617625,0.01481212063219467,0.01135950765149972,0.012568744974464138,0.013591984626771043,0.010817069227193454,0.012840704038389246,0.013748675707750678,0.014641665195129846,0.014401126520657,0.012095782259770607,0.012282236909119962,0.014378200156298353,theme_4,0.48515687939982427
AMD,2021,0.0025121654001446655,0.004885966977963018,0.01469558509940103,0.032407419575820835,0.010818021022737975,0.009269766380309276,0.009366244513040843,0.051005887739415806,0.020172270386659568,0.05054640675079759,0.02997671157834736,0.01617259470326839,0.01795832757901572,0.030863853207539368,0.052223267973470454,0.05239151296715977,0.025191993270357725,0.031361174159074044,0.03374378681794049,0.031366995079510816,0.2031709657398123,0.14982867032818428,0.04998158453419933,theme_20,0.2031709657398123
AME,2021,4.408632571157434e-309,8.50624955159431e-309,2.3166951433211244e-308,9.103830225790237e-308,1.817098676463929e-308,1.561109325937687e-308,1.5759642097515835e-308,9.475497519794012e-308,2.9174083806086117e-308,5.584526858454569e-308,4.545489800458914e-308,3.3263508334971334e-308,3.9728853486664896e-308,1.0320594660206594e-307,1.0,1.903584382403437e-307,5.848803458982537e-308,7.461388736176751e-308,6.864118240556061e-308,5.6895850935034e-308,1.5630708660456888e-307,7.136989464909791e-308,5.254228819010194e-308,theme_14,1.0
AMGN,2021,4.848331420295985e-309,9.910712849320203e-309,2.85671494131402e-308,3.0140552128685274e-308,2.2368309514559875e-308,1.9264579966710217e-308,1.9575828249044215e-308,2.7810400372701146e-308,2.229204714988623e-308,2.1164639091450556e-308,2.743678577275727e-308,1.0,5.926351344013385e-308,5.153608170606244e-308,2.860706739952465e-308,2.3661703566867535e-308,2.209237882118639e-308,2.4781809297438823e-308,2.7464360968429547e-308,2.678939042181067e-308,2.4466050504265404e-308,2.20803562563952e-308,2.661907172514934e-308,theme_11,1.0
