ticker,year,x,y,cluster
KVUE,2023,6.233692,17.433388,1
L,2023,7.4573374,20.9324,-1
LDOS,2023,8.996524,24.04238,15
LEN,2023,6.833233,20.663769,-1
LH,2023,8.387626,21.704596,5
LHX,2023,7.9789534,21.800844,3
LII,2023,7.4518557,19.926365,-1
LIN,2023,6.8358607,19.447287,-1
LITE,2023,8.422451,22.34765,6
LLY,2023,7.957081,24.223686,-1
LMT,2023,8.362235,20.783117,10
LNT,2023,5.4481044,20.869738,7
LOW,2023,8.223316,25.00272,-1
LRCX,2023,7.840108,24.803122,17
LULU,2023,8.116979,24.39363,-1
LUV,2023,6.334763,21.941647,-1
LVS,2023,6.698506,20.527744,-1
LYB,2023,2.60878,6.6109476,0
LYV,2023,5.2554407,21.495895,-1
MA,2023,8.732066,23.29741,16
MAA,2023,2.5582247,6.640192,0
MAR,2023,6.7227263,21.241783,-1
MAS,2023,7.2501435,19.532177,13
MCD,2023,7.31559,22.899118,14
MCHP,2023,6.210169,21.591948,-1
MCK,2023,8.831258,20.96059,-1
MCO,2023,6.1678333,17.392124,1
MDLZ,2023,5.471542,22.47817,4
MDT,2023,7.7860355,24.869179,17
MET,2023,7.3201313,21.291843,2
META,2023,8.265786,25.140854,18
MGM,2023,6.8128366,21.298712,-1
MKC,2023,7.2759504,19.43091,13
MLM,2023,8.02095,20.312439,9
MMM,2023,4.774025,21.51174,7
MNST,2023,6.598112,20.11104,-1
MO,2023,8.135967,21.237873,9
MOS,2023,8.105812,20.507996,-1
MPC,2023,6.1786237,21.046442,-1
MPWR,2023,7.149865,23.33863,14
MRK,2023,8.538368,20.519041,13
MRNA,2023,8.650205,22.216799,5
MRSH,2023,8.3081045,20.542536,-1
MS,2023,2.4179006,6.7707047,0
MSCI,2023,7.610883,22.503813,-1
MSFT,2023,6.884134,23.743124,-1
MSI,2023,6.353081,17.346596,1
MTB,2023,4.423213,21.792988,7
MTD,2023,7.695044,25.395618,19
MU,2023,6.23127,21.577637,-1
NCLH,2023,6.6185145,20.982601,-1
NDAQ,2023,6.7842107,22.011374,-1
NDSN,2023,6.2245502,17.420578,1
NEE,2023,9.138655,24.184366,15
NEM,2023,6.0657406,17.548515,1
NFLX,2023,7.337226,23.808979,-1
NI,2023,6.288579,21.250195,-1
NKE,2023,6.0887814,17.72492,1
NOC,2023,5.1857686,22.248062,-1
NOW,2023,8.324992,24.797314,15
NRG,2023,5.827982,21.144981,-1
NSC,2023,7.5753617,21.340187,-1
NTAP,2023,7.7726007,24.447737,17
NTRS,2023,5.7866173,21.591942,8
NUE,2023,7.37636,20.756853,2
NVDA,2023,7.587913,22.47945,-1
NVR,2023,6.7308316,21.009056,-1
NWS,2023,8.30474,19.81661,10
NWSA,2023,8.314637,19.79044,10
NXPI,2023,8.774505,24.382328,15
O,2023,2.6607368,6.6412053,0
ODFL,2023,7.9247346,23.561516,-1
OKE,2023,6.1050434,21.465904,8
OMC,2023,7.0695925,23.692602,-1
ON,2023,6.1384172,17.688107,1
ORCL,2023,7.778213,22.945156,14
ORLY,2023,8.97745,24.46039,15
OTIS,2023,7.038604,21.435507,-1
OXY,2023,2.4144871,6.587295,0
PANW,2023,7.8933034,22.839111,6
PAYX,2023,8.162505,23.81027,-1
PCAR,2023,6.950432,21.027504,-1
PCG,2023,4.9541783,21.227064,7
PEG,2023,4.7545238,21.375721,7
PEP,2023,9.099751,23.816423,16
PFE,2023,6.3863926,17.547768,1
PFG,2023,5.6357493,22.585331,4
PG,2023,5.04979,21.764345,7
PGR,2023,6.740589,20.003263,-1
PH,2023,7.293061,22.030745,-1
PHM,2023,2.5633755,6.7170744,0
PKG,2023,5.960306,22.405224,4
PLD,2023,6.691325,20.49211,-1
PLTR,2023,7.5240917,25.148476,19
PM,2023,8.198023,21.301636,-1
PNC,2023,4.7615123,21.435688,7
PNR,2023,7.6911893,19.972727,-1
PNW,2023,7.158395,22.518242,-1
PODD,2023,8.601461,20.558683,12
POOL,2023,7.8499804,19.94774,9
PPG,2023,7.8404245,19.994078,-1
PPL,2023,5.895833,20.306692,-1
PRU,2023,8.659313,23.884748,16
PSA,2023,9.182872,23.647642,16
PSX,2023,2.5249298,6.6745257,0
PTC,2023,6.8355155,22.397057,-1
PWR,2023,8.510487,23.981754,16
PYPL,2023,7.8497376,21.561464,3
QCOM,2023,8.503973,21.89465,5
RCL,2023,6.666146,20.897654,-1
REG,2023,2.9510443,6.4226685,0
REGN,2023,7.8572598,21.034311,-1
RF,2023,5.377147,21.659685,-1
RJF,2023,8.668641,22.250668,-1
RL,2023,8.228473,24.061766,16
RMD,2023,7.9145775,23.907684,-1
ROK,2023,6.5189304,23.514502,-1
ROL,2023,8.285296,20.194294,9
ROP,2023,7.083184,22.881207,-1
ROST,2023,7.6469264,20.531109,9
RSG,2023,6.9735503,21.293566,-1
RTX,2023,7.7741714,21.895681,3
RVTY,2023,9.122687,20.297422,12
SATS,2023,7.2047515,22.00473,3
SBAC,2023,8.469144,21.802345,5
SBUX,2023,8.582451,23.045815,-1
SCHW,2023,6.0071917,17.30855,1
SHW,2023,7.4351,21.498043,-1
SJM,2023,7.86614,21.038893,9
SLB,2023,7.8551307,20.672035,-1
SNA,2023,8.465094,24.73171,15
SNPS,2023,7.373737,23.671417,-1
SO,2023,6.1703463,17.771002,1
SPG,2023,6.8457346,20.47882,-1
SPGI,2023,7.69774,19.549555,11
SRE,2023,6.674547,22.568907,-1
STE,2023,5.75825,22.12677,4
STLD,2023,7.7085505,24.149046,-1
STT,2023,4.755905,21.484732,7
STX,2023,7.944206,19.74344,10
STZ,2023,6.4876924,20.363678,-1
SWK,2023,7.6995707,21.553415,-1
SWKS,2023,7.832881,19.212118,11
SYF,2023,6.653602,22.838976,4
SYK,2023,8.889602,20.570877,12
SYY,2023,7.8645554,21.282032,-1
T,2023,6.9974713,22.544704,-1
TAP,2023,5.4715343,21.392723,8
TDG,2023,7.7995768,23.581991,-1
TDY,2023,7.8543444,22.322882,6
TECH,2023,7.342782,22.516531,-1
TEL,2023,7.29957,24.156155,-1
TER,2023,8.232031,25.328886,18
TFC,2023,4.752517,21.379034,7
TGT,2023,7.6715693,20.481628,9
TJX,2023,7.7876506,20.362026,9
TKO,2023,8.312313,23.191713,-1
TMO,2023,7.5672164,23.52561,-1
TMUS,2023,8.557287,24.046928,-1
TPL,2023,7.581043,23.41124,-1
TPR,2023,7.5664606,22.920954,-1
TRGP,2023,7.396667,24.52451,-1
TRMB,2023,8.583145,20.011095,10
TROW,2023,8.387438,20.37847,10
TRV,2023,6.6669497,20.10847,-1
TSCO,2023,7.2570167,19.351784,13
TSLA,2023,8.73962,21.385681,-1
TSN,2023,7.3363714,19.841946,13
TT,2023,9.141253,24.37217,15
TTD,2023,6.829557,23.287573,-1
TTWO,2023,7.487561,23.848711,-1
TXN,2023,7.7334642,19.336376,11
TXT,2023,7.8765655,21.317814,-1
TYL,2023,8.518613,20.518324,10
UAL,2023,7.0980086,23.445381,-1
UBER,2023,7.5737276,25.04972,-1
UDR,2023,7.677387,22.328682,-1
UHS,2023,7.961247,21.876238,-1
ULTA,2023,7.6041837,22.44865,-1
UNH,2023,9.041399,20.495989,12
UNP,2023,6.0643334,22.108398,-1
UPS,2023,6.2207856,17.543228,1
URI,2023,8.746422,24.664303,15
USB,2023,8.18983,25.555016,18
V,2023,8.076352,21.716562,3
VICI,2023,6.1028466,22.397778,4
VLO,2023,2.7441776,6.444388,0
VLTO,2023,7.2515697,22.310186,3
VMC,2023,6.790987,19.44556,-1
VRSK,2023,6.2630243,22.309305,4
VRSN,2023,8.565219,20.952095,-1
VRT,2023,8.124921,23.877174,-1
VRTX,2023,8.199458,21.28579,-1
VST,2023,5.2318354,22.2096,4
VTR,2023,6.8426805,20.561665,-1
VTRS,2023,6.3932905,21.784122,8
VZ,2023,8.517732,21.055256,-1
WAB,2023,7.117699,21.303608,2
WAT,2023,2.8086295,6.394915,0
WBD,2023,8.545423,23.366966,-1
WDAY,2023,8.148728,23.73666,-1
WDC,2023,7.2673044,21.577667,-1
WEC,2023,6.284907,18.063608,1
WELL,2023,7.0548654,20.368761,-1
WFC,2023,7.1217065,21.161701,2
WM,2023,8.573063,24.613207,15
WMB,2023,6.0984592,17.924782,1
WMT,2023,7.137588,21.30131,-1
WRB,2023,6.814866,21.653921,-1
WSM,2023,8.069283,20.23618,9
WST,2023,8.141104,21.584354,3
WTW,2023,7.2490172,21.88332,-1
WY,2023,2.5920641,6.5819736,0
WYNN,2023,6.631918,20.535528,-1
XEL,2023,5.7250056,20.716867,7
XOM,2023,6.3104086,20.588865,-1
XYL,2023,7.736692,19.709791,-1
XYZ,2023,7.6100626,25.049767,19
YUM,2023,7.278365,19.898481,-1
ZBH,2023,9.12943,20.321928,12
ZBRA,2023,4.597421,21.584335,7
ZTS,2023,6.410057,17.726688,1
