ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,best_theme,best_score
NEE,2019,4.433830176557631e-308,3.583699505358885e-308,6.554511901811934e-308,4.1650189486436727e-308,3.202988398396359e-308,3.2306913447753457e-308,5.456062408954141e-308,3.1397528272789247e-308,2.78886265840219e-308,2.3403457659513874e-308,2.768533065276037e-308,3.4322913428922065e-308,2.243479301134674e-308,2.45620248117678e-308,1.0,9.904605433341982e-308,theme_14,1.0
NFLX,2019,0.060839611412843025,0.06279623908296846,0.0716606600012695,0.05659727249820015,0.06230236437312648,0.051748234488785544,0.07789527368145534,0.0493789959159881,0.043131412444177765,0.036201179823033065,0.037387091220878424,0.042743627973113596,0.03376228931254522,0.0405705760855415,0.05766795658473814,0.054140545732696874,theme_6,0.07789527368145534
NVDA,2019,5.583137499865237e-308,7.229509310385249e-308,9.716407973766574e-308,1.0,3.8469848777345887e-308,4.1958220085495493e-308,5.657892304956431e-308,5.742745186147482e-308,3.6546140018325893e-308,3.03497008418623e-308,4.3164153361862965e-308,4.541432554688696e-308,3.380789470856485e-308,3.4092488319218395e-308,4.035104050200618e-308,3.917257833793452e-308,theme_3,1.0
ORCL,2019,0.06229300469977767,0.05147956427495392,0.0762632564491491,0.05550787002716737,0.06628584705297412,0.07516270020963767,0.07329257954346939,0.05434926701734845,0.059670346406268615,0.040514192295948645,0.033165584098754475,0.036977122853491425,0.0322267612565191,0.03574214288365183,0.04330223413251863,0.03362122278070267,theme_2,0.0762632564491491
PEP,2019,0.04278848950318399,0.04266871058315932,0.07649838525541616,0.04782718889119567,0.028180162013225745,0.02798974610985775,0.05984850885874942,0.029659850863789954,0.025040750431532408,0.02115752537863026,0.02804005940637786,0.038661910614788735,0.02141863327551461,0.023078553547303173,0.08694550545868512,0.06109813152333311,theme_14,0.08694550545868512
PG,2019,4.211586670422512e-308,7.667918565693051e-308,4.624461217495083e-308,4.891947507593065e-308,3.5454027372863675e-308,3.2243074050862497e-308,6.40712035286022e-308,3.9638271127432373e-308,3.435608890781007e-308,3.228271423499771e-308,8.219231808603877e-308,1.0,4.305840989268891e-308,4.1178582242702666e-308,3.749859219261454e-308,3.588007231175751e-308,theme_11,1.0
PM,2019,5.62805754167537e-308,4.52652132118677e-308,4.450507927344611e-308,5.189524202889429e-308,1.3337736746494773e-307,1.0,5.072196461334671e-308,1.1327917304772387e-307,9.289619009342033e-308,6.206693444077399e-308,3.57565950129925e-308,3.376056339028043e-308,4.2688825364643677e-308,5.149414604800516e-308,3.4212001027144247e-308,3.214561711421252e-308,theme_5,1.0
QCOM,2019,5.89607593313353e-308,6.412591972816444e-308,5.235186140400077e-308,7.843626470646646e-308,6.323819766193503e-308,9.474531498464266e-308,5.210831605108997e-308,1.0,6.648883797140692e-308,5.309963715328146e-308,4.518060856480633e-308,4.2004534719031445e-308,5.175691609323061e-308,5.174992534878201e-308,3.473274379292189e-308,3.342431319836822e-308,theme_7,1.0
RTX,2019,5.985223424702369e-308,5.014871089448089e-308,4.454948639558424e-308,6.275737700869441e-308,7.046622299715751e-308,1.1460123325505368e-307,4.508574530444097e-308,1.0,9.045750818822452e-308,6.85569299828446e-308,4.2095687816434327e-308,3.812462944320791e-308,5.491973043307564e-308,5.948622271090914e-308,3.1023682704536164e-308,2.9411145883185646e-308,theme_7,1.0
SPGI,2019,0.04172062291052185,0.035882170002652876,0.030998046217221242,0.04212384415791943,0.06737690104552763,0.07366472509121273,0.03371081512131449,0.12554068114743616,0.07596844819884671,0.09458556619970841,0.03661200231218248,0.031636332330019626,0.05723459603356828,0.07229451486611525,0.023469986557861446,0.022835064545012506,theme_7,0.12554068114743616
TMO,2019,3.469067779683345e-308,5.126992080070926e-308,3.5441168076759895e-308,4.839978000167081e-308,3.8859674594216747e-308,3.298531293511127e-308,4.565005045797336e-308,4.122722865369384e-308,3.446800428124232e-308,3.82202557226293e-308,1.0,1.1003016798990646e-307,7.420914763729592e-308,6.152719478929897e-308,2.7732813826702284e-308,2.814747672326232e-308,theme_10,1.0
TSLA,2019,0.03796611994857541,0.040507510648843434,0.052683673191656274,0.04202583973428306,0.028968170851419502,0.02700088241209491,0.044372499505219924,0.02920590121243021,0.023539934059247397,0.020647017316109004,0.02771079404538281,0.033924190083173114,0.021336245546110955,0.023967190656480068,0.06196606409615045,0.0922139553276772,theme_15,0.0922139553276772
TXN,2019,0.03212761377201558,0.03355427981860413,0.026847772449276792,0.037749477299957035,0.05368930082048608,0.046170292830689415,0.03035223471185749,0.06482640951298758,0.04886725872870929,0.0827632020182277,0.04431664371250451,0.034527385862075835,0.10519930265402148,0.11022652403723865,0.020762140147559553,0.020672114950264716,theme_13,0.11022652403723865
UNH,2019,0.03324801633062567,0.054191919039191974,0.036046358212880075,0.0458209388288411,0.032556096892393326,0.02954532434321601,0.04360697364629525,0.03782356548802063,0.03071482490177555,0.03227035945708394,0.20887156247695743,0.13124204276105894,0.0530163570006069,0.044015622006961325,0.02843042972077932,0.028922056613614952,theme_10,0.20887156247695743
V,2019,7.032104343887265e-308,4.4366516883849975e-308,4.855379570724757e-308,5.116648759798709e-308,1.027811995947996e-307,1.0,4.866155779287554e-308,9.962973894055786e-308,1.1131711773435142e-307,6.007992711304776e-308,3.324916651280932e-308,3.253846274644196e-308,3.8349700748716966e-308,4.416398759736656e-308,3.598435055455329e-308,3.189134564840772e-308,theme_5,1.0
WFC,2019,5.317853069111887e-308,4.2948913144726916e-308,3.5916610769589013e-308,3.949287949307829e-308,8.423141222022222e-308,6.887741164008453e-308,4.058922557973016e-308,6.3695664705869405e-308,1.0,1.6677904358281163e-307,3.650076344607842e-308,3.696482978571868e-308,4.774545361307628e-308,5.815104203424123e-308,2.952471425478306e-308,2.6665626779967147e-308,theme_8,1.0
WMT,2019,4.919172598677096e-308,4.666818066640125e-308,4.0574034930400405e-308,4.70310556648637e-308,1.0,9.055459519780835e-308,5.403953894372581e-308,6.996707350580229e-308,1.0061788149056525e-307,1.0364023058007777e-307,4.536474155828383e-308,4.212811726543898e-308,5.949041434739217e-308,9.201956414823947e-308,3.326613500243816e-308,3.1291440165246314e-308,theme_4,1.0
XOM,2019,3.5782884243310793e-308,4.2400989073391574e-308,3.313820178937474e-308,4.274459977809338e-308,7.894966342139141e-308,4.819386753676025e-308,4.417570817857771e-308,5.129400449319215e-308,5.048767275084436e-308,7.040556318195558e-308,6.710400408027154e-308,5.053413607880557e-308,1.05009699313186e-307,1.0,2.7327408039903866e-308,2.7425882651910757e-308,theme_13,1.0
