ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,theme_16,theme_17,theme_18,theme_19,best_theme,best_score
IQV,2023,3.101609654120443e-309,1.5671498664361444e-308,6.191308875466162e-308,5.804525956901747e-308,3.47580533185709e-308,4.924825117756149e-308,3.9900341899046743e-308,3.107837390254645e-308,4.597355184123199e-308,9.53379214633446e-308,8.656499939169507e-308,7.083036711473512e-308,1.0,1.579202317116445e-307,3.849983435965678e-308,2.465828972316193e-308,2.6845971215493145e-308,2.3740927671065103e-308,2.095392424210825e-308,2.2395124061115993e-308,theme_12,1.0
IR,2023,0.0014716391246740886,0.006272258705336077,0.026682465965350954,0.028803049861197496,0.17932802536245207,0.02992225279493781,0.03544690912323324,0.026720949390327597,0.037052484370755756,0.022755338074907174,0.020232323472273876,0.01628619983581203,0.018200549620558493,0.018425556089651452,0.03994772918980723,0.025531563324566475,0.028095199057472865,0.024435398685080423,0.020564933463656374,0.023009865873025132,theme_4,0.17932802536245207
IRM,2023,0.002001746185392194,0.007980303946996765,0.04418312380438615,0.048792823737778566,0.03380131329188765,0.043905233640626776,0.05170136771587791,0.020410001741640756,0.03247731967212273,0.031146976198045427,0.02558123141861065,0.02137537232557378,0.024985435691541776,0.02434593168076846,0.09835160332708684,0.052598272385549934,0.07235485897132934,0.06283294089995523,0.03744416092257507,0.045969037272623615,theme_14,0.09835160332708684
ISRG,2023,0.0017951174839270121,0.006523326360329697,0.023060239733795385,0.02652896772597323,0.025237274816236638,0.03081424029109277,0.04425702019550993,0.014754373870142022,0.021563324302505873,0.01968517159871248,0.017762067127678978,0.015116059948934075,0.016243988191151755,0.016710405597865456,0.06140492700972398,0.25103699494760945,0.064933951121553,0.059373024193211374,0.056301951490817036,0.057899469996161336,theme_15,0.25103699494760945
IT,2023,0.001972561627357319,0.009126961013947664,0.05386648101069757,0.058060800928724635,0.06707229093340035,0.06793759799415781,0.0648942795760118,0.0322196665505982,0.06843113532022203,0.049896237488200004,0.04705198356975299,0.031193739003585304,0.037238662600027464,0.037700539065133924,0.052634877349683376,0.02831934000240301,0.03276825396443293,0.02447722300244929,0.02132710374584192,0.023092732539056512,theme_8,0.06843113532022203
ITW,2023,0.0017636238470236936,0.00918754638555039,0.06276599260057936,0.07430482800870361,0.02722096412203404,0.06845576848641505,0.04110583440890289,0.021741892265482708,0.03756284945943325,0.15578107449168116,0.08255925763548493,0.06943853377270769,0.0421643195150025,0.0715635083559966,0.031114203298916194,0.018897131631249783,0.02071167549879692,0.016799781995792493,0.01495370231721561,0.015939599493233512,theme_9,0.15578107449168116
IVZ,2023,3.234273858488064e-309,1.7588693253226983e-308,5.537179620422622e-308,5.22299073945538e-308,9.53052349642746e-308,4.787309883117195e-308,4.7073248138776395e-308,1.2972317436191493e-307,1.0,5.773051604794254e-308,5.082285873741302e-308,4.2624286292083504e-308,4.663692010428746e-308,4.799305104412217e-308,4.3899519447439434e-308,2.8866872425332146e-308,3.219604578007676e-308,2.73803055319949e-308,2.426380389129742e-308,2.609418598944997e-308,theme_8,1.0
J,2023,0.0014707798359283597,0.005107955462914976,0.015583446168061224,0.017062709135305908,0.01813569500495448,0.017954842455830122,0.0222279516584391,0.011110278642427992,0.014596604089562846,0.013150969850645736,0.011691443965085901,0.010222313704710996,0.011368184108134612,0.011304737106826512,0.02731311915195699,0.05490359513080509,0.03618700579027717,0.1846676204712346,0.07668263410114855,0.20357667366758725,theme_19,0.20357667366758725
JBHT,2023,0.001667388960448179,0.006572042984824238,0.03222450728416692,0.04359048275341191,0.02935987531793418,0.05798598875785469,0.07522785432612704,0.01707129300330748,0.030694079145262235,0.027168086313669355,0.023486049385249043,0.01923497053774259,0.022580029932009058,0.022852935768599165,0.12474921258580343,0.04611089309444974,0.04643066600430885,0.04362962361156582,0.031008166555387583,0.03657832754153783,theme_14,0.12474921258580343
JBL,2023,2.953709943568645e-309,1.096810789897182e-308,4.2503701680066413e-308,4.506666632128098e-308,3.9218504940606565e-308,4.543501783604306e-308,5.798607791185402e-308,2.3930033702231227e-308,3.4026643497175973e-308,3.2548097960471665e-308,2.9667136871361476e-308,2.4958036970532132e-308,2.669891040844551e-308,2.662971527326031e-308,8.310282552721237e-308,1.8720446198148014e-307,1.0,8.533758281105017e-308,5.843388829268343e-308,6.192423552722292e-308,theme_16,1.0
JCI,2023,0.0017684606312306484,0.007073460316614737,0.039485560676757875,0.04683447435111511,0.033019700508807565,0.043600003848249726,0.05915602966921412,0.018676965489463765,0.03058928723716181,0.028633226480199666,0.023509913242069802,0.019426045526982086,0.0221855013106045,0.02224452559990784,0.10206800423324278,0.05533392333104924,0.07793421569986662,0.05536157796229048,0.03550494341022483,0.043023081044010834,theme_14,0.10206800423324278
JKHY,2023,0.001779154242144049,0.00822164938987778,0.0562660099743489,0.1022614467352031,0.04418077372040034,0.09442230404733283,0.10627893941750433,0.02493808799218505,0.060755409770973406,0.05311633941205022,0.03975192843439568,0.030394501595968113,0.03314332030629372,0.038945181865331295,0.06302518602166363,0.02962756680745167,0.03214773858638133,0.025623730701123684,0.021766240368187605,0.0241314430912754,theme_6,0.10627893941750433
JNJ,2023,0.0017428290308593541,0.009214364216626225,0.03959239925889431,0.03677831235049134,0.01984650439721573,0.02681339119858494,0.02238096234934891,0.01810584568005614,0.02740224986293154,0.058612677773123095,0.04379333054161066,0.039873474483218,0.426506617262409,0.11230349744353824,0.02194229194157548,0.013766534617642708,0.015061887337437473,0.013455859089254429,0.01175180802292382,0.01264654589435785,theme_12,0.426506617262409
JPM,2023,0.005928274838986824,0.46753214381586194,0.02656565656750863,0.023988577696508848,0.023574774370901042,0.02298982541913469,0.020971818429397413,0.03010966914124439,0.029928679040899044,0.02673449849980521,0.026075609235725303,0.029055555033314244,0.026125105087729222,0.0302522867750214,0.020235668490588565,0.016982502180554523,0.018089424898698078,0.016611453146449993,0.015553149269693466,0.01615826186431287,theme_1,0.46753214381586194
KDP,2023,0.0012911318964027936,0.006930877436168585,0.027786994664474374,0.028121213680100413,0.034509946489333775,0.02349640196358819,0.022994391479024368,0.032057020668282886,0.1444532306944742,0.03024309310762914,0.0231340783712721,0.019209345751873386,0.0225154486760147,0.0244205300319364,0.020388922014761987,0.012388317652754563,0.013785600197633772,0.011715723586715975,0.010249473104324728,0.011118712997962226,theme_8,0.1444532306944742
KEY,2023,3.13799727165967e-309,1.637128196869643e-308,1.0,1.1896486920059176e-307,4.958925396606227e-308,7.49576407194593e-308,5.907097494094826e-308,4.047705742613673e-308,6.545795060734112e-308,1.429473545744641e-307,1.1099980467440495e-307,8.676292722344649e-308,9.422174883830691e-308,9.835343414082823e-308,6.048870873505995e-308,3.516935478749684e-308,4.118200901463483e-308,3.3691784466602617e-308,2.86255139713726e-308,3.108734183710977e-308,theme_2,1.0
KEYS,2023,0.001189698435640576,0.005800589768587929,0.04165438530392588,0.055461955029939995,0.020484619323769555,0.07898867022673427,0.040166317619618516,0.015079605450609483,0.027478310288218802,0.06388138544822099,0.053351306327213514,0.03770877181433073,0.028433124377708348,0.04082364814317707,0.025296263449413,0.015004827317448855,0.01633272751912462,0.012887669694960392,0.011515915842213944,0.0122373924018681,theme_5,0.07898867022673427
KHC,2023,3.31276515342622e-309,1.806153184577053e-308,3.3286214610815196e-308,3.192809077589044e-308,6.494692882327113e-308,3.0104110579065927e-308,3.0455230128834003e-308,1.0,1.0692674870506892e-307,3.3449115377639466e-308,3.1547490856584324e-308,2.831804429916871e-308,2.9156480840282676e-308,2.9564864694462512e-308,2.963526610331409e-308,2.170180538101552e-308,2.378587636957202e-308,2.106370227164569e-308,1.9009202837528805e-308,2.0252878833737964e-308,theme_7,1.0
KIM,2023,0.0013609205540822376,0.005739512381840209,0.03877094240549992,0.057397633063154894,0.02792269273314992,0.049896588297107775,0.06270267489868343,0.01581344427481491,0.03159277705471347,0.02730916361503878,0.021885709182891743,0.017278854011541455,0.020904868457526118,0.020788588901679374,0.2358380202588025,0.029894770046714526,0.04038210415244653,0.029199017265488632,0.02091457139558526,0.02431244834316547,theme_14,0.2358380202588025
KKR,2023,0.001625724590258596,0.005890023802187679,0.022132942941646246,0.026148980131685533,0.025186972032143557,0.030049725586740822,0.04174211001496276,0.01451882828439254,0.021316733034211697,0.01894143780780154,0.016870646650395567,0.01446286892308991,0.01596926703404099,0.016266562969448745,0.05694536954336714,0.14389099258477556,0.05004050481276669,0.09059478743602098,0.06510871659204741,0.088262760883912,theme_15,0.14389099258477556
KLAC,2023,3.182787839742004e-309,1.447304259399503e-308,4.558755398892024e-308,4.664067635884429e-308,1.0,4.726756323722372e-308,5.177206218389401e-308,7.083848671922046e-308,8.907635483634253e-308,4.1409341829879925e-308,3.76218484878108e-308,3.0588122011549735e-308,3.36442499607342e-308,3.4146505462844583e-308,5.362024537605278e-308,3.556100708788569e-308,3.9275765380510943e-308,3.3982475695076756e-308,2.9745914107576894e-308,3.2406987391931777e-308,theme_4,1.0
KMB,2023,0.0016190172106851427,0.00816959766877263,0.06455915897165726,0.08808119563059892,0.02660991489374535,0.06610582632681875,0.04063645389327546,0.020333770171041043,0.040157444371195665,0.15900880350114183,0.062125612227505275,0.04821257131207502,0.05105789438834088,0.09268157701493418,0.032882221565240226,0.018693007531383407,0.020375703911484622,0.016813364607272337,0.014753184986450106,0.015857132772840874,theme_9,0.15900880350114183
KMI,2023,0.8781414840288739,0.004649144656194883,0.003937646848115938,0.003876528791623411,0.003970670718709331,0.003845783141582467,0.003801408757027819,0.0041556012332115005,0.004066918166622427,0.003923315319119941,0.003946295484712573,0.003998561989117177,0.0038928978127684023,0.0039789876070696825,0.003784218548437094,0.00365281927751238,0.0037115311373635187,0.0036514408019476976,0.003596040113196997,0.0036301435377931787,theme_0,0.8781414840288739
KO,2023,2.873369867777346e-309,9.56198838958389e-309,2.5191731470797385e-308,2.7573861254899305e-308,2.956714814996305e-308,2.9994794124408285e-308,3.734953435024748e-308,1.8855819431193646e-308,2.4118253806565555e-308,2.217005495457812e-308,2.022583135497566e-308,1.786870933094075e-308,1.9251645678911503e-308,1.947900222421088e-308,4.382147516200454e-308,1.1662237203108844e-307,5.473298252212099e-308,1.1781727639936822e-307,1.0,3.0991611627965666e-307,theme_18,1.0
KR,2023,0.001875538854971634,0.007106330332525751,0.02860781822512327,0.034489529403734065,0.033500985857427994,0.042620104090928,0.06984843905289345,0.01865596074264931,0.028324068166151812,0.025403529977752547,0.02262736582760616,0.01909644557627048,0.02029655603887431,0.0215074309815954,0.07708873948602042,0.11204761677398073,0.05330773685140412,0.05071844217767064,0.05158018592593907,0.05515799033250731,theme_15,0.11204761677398073
KVUE,2023,3.72621561143934e-309,1.0,1.5383943861312367e-308,1.40312209910667e-308,1.36308143086992e-308,1.347801110382354e-308,1.2341217152286906e-308,1.6987968585574425e-308,1.702018003881117e-308,1.560264414191681e-308,1.516804762600558e-308,1.697622993273831e-308,1.5281129198816106e-308,1.7588043709979327e-308,1.1937352174094924e-308,1.0076290177029107e-308,1.0687300340246895e-308,9.863620769255e-309,9.260201260572514e-309,9.60855992665158e-309,theme_1,1.0
L,2023,0.0018199211735337082,0.009728286185408826,0.09327842390219725,0.06163067907649735,0.03336103814454075,0.057937767018839605,0.03875823217186069,0.026047206641664353,0.04398909814318658,0.0786041908437691,0.07280734767874857,0.04997935805451437,0.04203663627068903,0.05044136958629844,0.031397348455155516,0.019268120717657062,0.022112770047905787,0.017102994994530295,0.015200420609545599,0.016212664239585242,theme_2,0.09327842390219725
LDOS,2023,0.0015501918025528777,0.005619343596933639,0.02049887071111116,0.021606515413413102,0.02050741766617115,0.02237512622618384,0.02888194463420074,0.012509203536164549,0.017141776014054592,0.016250923835291246,0.014792738887831537,0.012574613904058108,0.013390962584787267,0.013429305594025122,0.03923851788490585,0.24945896908210732,0.14814659083962697,0.05148619762749486,0.03734961907945962,0.037424446559946464,theme_15,0.24945896908210732
LEN,2023,0.002100251634421151,0.011223017714187915,0.0800167578833965,0.05879174119374012,0.040146660061436606,0.04942445685872871,0.03919088624480552,0.03335367991302297,0.057822468953259175,0.11746342815596618,0.08329932496735207,0.052753310767860516,0.0742144953640411,0.07086567999226978,0.03592564634971983,0.021859808808576138,0.024957818858102394,0.020175969867827076,0.017722401705097278,0.01902396812549933,theme_9,0.11746342815596618
