ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,theme_16,theme_17,theme_18,theme_19,theme_20,theme_21,best_theme,best_score
CMI,2023,0.0028800871189741256,0.01787080333543444,0.01394607548197356,0.07835772144213973,0.01977049978604788,0.0342543415618542,0.009247359148370823,0.009458511011052339,0.034894348788122,0.10692768258889605,0.031140008808057267,0.0402519162154373,0.03574138821162446,0.01729866841930577,0.09666196111887602,0.09279326980012238,0.026016251866617716,0.02338144404242406,0.035331049979705376,0.060778960960547614,0.04940256174358408,0.03313724631291485,theme_9,0.10692768258889605
CMS,2023,4.86270354252063e-309,1.0,3.050474973086998e-308,2.639822584858463e-308,2.2944763052573287e-308,2.0343458934533545e-308,2.12019660828374e-308,2.2918019877415896e-308,2.0818909120158797e-308,3.769926123312272e-308,2.0872607243457755e-308,2.1595429473944513e-308,2.4945575431125536e-308,1.8669697972102433e-308,2.722253287885232e-308,2.5112087315893954e-308,2.13018635125993e-308,2.2038732425290733e-308,2.066838039282747e-308,2.441388548125316e-308,2.603185462913153e-308,2.698460769289886e-308,theme_1,1.0
CNC,2023,4.632785750401285e-309,2.0463726583076783e-308,2.0079311007792816e-308,3.3636606639276425e-308,2.7865583501606014e-308,3.282081240111465e-308,1.6061885046855873e-308,1.626558183792985e-308,1.5567573857914829e-307,3.857246629208623e-308,1.0,1.3157230649745685e-307,5.957757595684239e-308,2.3032791460141185e-308,4.882063837519706e-308,3.327634794995868e-308,2.907348548058327e-308,2.8774863879386465e-308,2.9789457937222563e-308,3.6273804435596795e-308,4.459886781985111e-308,2.999433145622395e-308,theme_10,1.0
CNP,2023,0.0033568123848035534,0.5955238511668415,0.02204800698491948,0.01755285346883216,0.015952994271446606,0.01365320318008449,0.015185789602537221,0.016473372627422277,0.014049645692684526,0.024378171419652084,0.014143938252509187,0.014527801806141653,0.017016281241718643,0.012860184894731145,0.018200185716132664,0.016647274210145006,0.014470269989239405,0.015144266951232414,0.013857574502925208,0.01622816865665552,0.017496624703319422,0.018147740699653074,theme_1,0.5955238511668415
COF,2023,0.005049188994614764,0.03435464276885969,0.3455304354986981,0.024154306858902973,0.037910233987239854,0.019390262761865833,0.026220967990658574,0.02650964695323166,0.02126614371380051,0.02669561694377514,0.02232512506190201,0.02164787215855985,0.029450548300462332,0.024049307915044216,0.025928799606142902,0.022054848281257425,0.02400759984765981,0.029279497146333645,0.019877923313951266,0.022121095394514012,0.024680245670482343,0.023906378162753508,theme_2,0.3455304354986981
COHR,2023,0.00356431426504485,0.017491024644592183,0.013834894610405952,0.05874286599307398,0.02106098954328107,0.061270220295661884,0.01016684482339591,0.01040093091247205,0.034764116190926,0.060290005743678585,0.031319787465909917,0.04100898226048018,0.034164513098791496,0.02299131350427246,0.06801161280306552,0.08466364581157369,0.03760002824754356,0.029683158565375758,0.0861239719218094,0.19849931252364858,0.04196719700741416,0.030902856886984898,theme_19,0.19849931252364858
COIN,2023,0.0028363434529665903,0.013863575567624907,0.012706029078541554,0.03994011615930189,0.025668897890175197,0.04851082129896464,0.009317033438353054,0.00947641317737682,0.019285284225183254,0.03249123522187653,0.020582120295595828,0.022393406087574133,0.03619126779966924,0.028953666821953737,0.03142671992287927,0.030048501830497166,0.07040352104955445,0.0459971594161071,0.07250384518414178,0.05886912469696353,0.027869353660422744,0.02640624774956813,theme_18,0.07250384518414178
COO,2023,0.0024037510628156155,0.010836162921132096,0.010155287956984104,0.021653005327296224,0.01430698497991129,0.020160000118768805,0.007864664277231488,0.007983468499834478,0.14558750012340332,0.024995308197958574,0.10771776589639828,0.21376831026567503,0.02950647114957917,0.012403212416908985,0.031608748119848935,0.022074067178495922,0.016627301623651787,0.01568867074988055,0.018625315016606612,0.023571353403435257,0.030536915775438957,0.0184550303453875,theme_11,0.21376831026567503
COP,2023,0.567217950460558,0.005424847637774316,0.0053537065614731195,0.005355735899118041,0.005306569063711475,0.005250224514069959,0.005122854290184451,0.005201711819504751,0.005192261905530035,0.005361993670211082,0.005180812948476519,0.0052024690685889595,0.005272796721004704,0.005184925809693731,0.00530077446830893,0.005342368292238548,0.005259597054990302,0.005287504371131151,0.0052764735102003545,0.005297131091881484,0.005250760405423642,0.005295616453332105,theme_0,0.567217950460558
COR,2023,4.667195075965095e-309,2.172755948255696e-308,1.9887198153417106e-308,4.4379447075965714e-308,2.795465409444964e-308,4.0299888118343265e-308,1.5015897129835424e-308,1.529711208464423e-308,2.1887037075227673e-307,5.15764604455499e-308,1.6206751678978508e-307,1.0,5.652359416799478e-308,2.4534392179245143e-308,6.453049502903718e-308,4.75982913881884e-308,3.354248645900956e-308,3.1190840465995013e-308,3.7920396184602834e-308,5.072224484537996e-308,5.568251602722876e-308,3.4784580514523527e-308,theme_11,1.0
COST,2023,4.75063273601841e-309,2.613025546999678e-308,2.228731633075403e-308,5.71693009227312e-308,2.6583628385480065e-308,3.431396879525903e-308,1.7495857853375017e-308,1.7600688275977267e-308,3.043802538686739e-308,5.396569933877484e-308,3.060836902896715e-308,3.2221801106453224e-308,3.7703205595834793e-308,2.1921408050782105e-308,5.284601320352512e-308,3.4539099921750643e-308,2.9881416343194897e-308,2.868076452343968e-308,3.3830271982147616e-308,3.582273014652364e-308,7.754904321289664e-308,1.0,theme_21,1.0
CPAY,2023,0.0013135346564627137,0.006524367662182266,0.0061759746984552406,0.018569830460402652,0.014147637523498735,0.02126859838205468,0.004502142279308055,0.004589213884750708,0.010509817786838497,0.016044522049751216,0.011387838226973653,0.012403831333585183,0.020436552874139296,0.015558450643031962,0.015711391709458043,0.014759424652343112,0.04645490547712799,0.026698075431278584,0.029214689591349464,0.028234828500340845,0.014177576946358902,0.013033983696855364,theme_16,0.04645490547712799
CPB,2023,0.002356530687843862,0.01251364922754946,0.011439164401532552,0.03505387536430328,0.01470192324602532,0.022367423875748423,0.008015226612332392,0.008099099905353598,0.024489057174601512,0.04117509099813731,0.02321281645582782,0.02696560980489762,0.026684666693824716,0.012090810805945268,0.06508112846895898,0.026121184515653584,0.017136129033458822,0.016252343379479003,0.021352471104625043,0.025058759344739282,0.5169847989218151,0.040871577076773816,theme_20,0.5169847989218151
CPRT,2023,0.004888232758790746,0.032969385583869554,0.38881615727793795,0.02350779576647044,0.03482578758383693,0.018600506419046082,0.024220813928310523,0.024465597164282447,0.020426396565225068,0.02581788238995416,0.02132329131842765,0.020790270850262256,0.02777861635385154,0.022557965823861423,0.024944776670917736,0.021539652920712905,0.022797229278667674,0.027449776150058107,0.019124638883704557,0.02131779541401539,0.023897637433187464,0.02305998650732751,theme_2,0.38881615727793795
CPT,2023,0.002636880545590927,0.013921695797760005,0.014183715529973998,0.032102714691663925,0.026914385074395378,0.03310902025360056,0.00995834627122336,0.01010199330690563,0.02803015047052587,0.0368768771383417,0.03282766268065028,0.03260944901737279,0.12013040512919324,0.019815787671837067,0.06913170254453549,0.02750119968258343,0.030266868173730796,0.030968818956824188,0.029262227502265637,0.03379247986877712,0.044286193822447126,0.028809085974008584,theme_12,0.12013040512919324
CRH,2023,0.003078511700684538,0.01842168558444584,0.014488269624871646,0.06469558932151057,0.02190024402260538,0.043644284368304496,0.010115991666126974,0.01037072722036636,0.03584462908154028,0.11160662881962291,0.03361053047381004,0.04251543181579579,0.042598450587591846,0.019508133812488806,0.1616363824680263,0.06035485369619964,0.03036330622223327,0.02669468539666099,0.04304755432716082,0.06922555058030806,0.06964316778619424,0.039906584028543315,theme_14,0.1616363824680263
CRL,2023,0.0035593025743269773,0.016750879618650936,0.014828582301465568,0.03756102787096463,0.02068729000561699,0.03287575074183631,0.011044637742581275,0.01127331319515554,0.11432522668069149,0.042010827160412545,0.07982690814123396,0.23690355265868956,0.03917474403528388,0.01876128470334054,0.05408903659998199,0.04213794298719233,0.02659771533195338,0.02388965448067221,0.03190668732825452,0.04532589271884108,0.04210740027457825,0.026858934423720764,theme_11,0.23690355265868956
CRM,2023,0.0034802527571245424,0.01587727904064135,0.014158841074266305,0.049006855868834256,0.0251405753883766,0.06895204427584052,0.010451442985468719,0.010643921364352937,0.023565541565121445,0.03719184727993878,0.024309725345932374,0.027716212097229923,0.03652091467381894,0.02984712670293573,0.036489030247241955,0.040526404577152154,0.0719601896978735,0.04222887287151099,0.24398860571869016,0.1174870876572248,0.031744564085238146,0.02771768170483523,theme_18,0.24398860571869016
CRWD,2023,4.73571013919406e-309,2.0205046629721067e-308,1.753724008327543e-308,5.949369284984454e-308,2.937852472992035e-308,1.0429981350504265e-307,1.3231602476860547e-308,1.347391077777747e-308,3.070997291535197e-308,4.622006837543113e-308,3.0882523843507016e-308,3.5748301906973023e-308,4.1585473109969836e-308,3.568378209731186e-308,4.626975706112761e-308,5.502294127346134e-308,7.203046813372392e-308,4.643736095221085e-308,1.0,1.487074656094122e-307,3.905942223202647e-308,3.402238425241722e-308,theme_18,1.0
CSCO,2023,0.004174545251266706,0.020038316110171768,0.020767173255209125,0.013237828510496492,0.018681541034412125,0.012149013436495297,0.16086542614654856,0.5493173013956772,0.013065450779102384,0.014733215393988518,0.01392228049304194,0.012996926091556749,0.01636316527007174,0.015021446463924136,0.01444174703285202,0.011898225894225288,0.013904453591788537,0.015917365324734433,0.011922572559936005,0.012581036892062497,0.013987121446609572,0.015345551433359441,theme_7,0.5493173013956772
CSGP,2023,4.726883704108503e-309,2.463885272062373e-308,2.604529137313983e-308,4.487121666427994e-308,5.809219097743618e-308,5.10581119410986e-308,1.9026638474773233e-308,1.9317996941499423e-308,4.725821804151543e-308,5.281638854394758e-308,5.962856823122709e-308,5.294304253046118e-308,1.0,3.9312682181864647e-308,8.650212375347984e-308,4.18423686928794e-308,5.547261698101903e-308,6.183555825702595e-308,4.473183640257985e-308,5.057640265667404e-308,5.638871905875952e-308,4.2222635113500554e-308,theme_12,1.0
CSX,2023,4.812350383272476e-309,2.6217840285741104e-308,2.256416474998966e-308,1.0,3.383456203122491e-308,5.847198636322141e-308,1.513802065885108e-308,1.534353929620318e-308,4.2096274598258503e-308,9.32331019104547e-308,4.0614489466370373e-308,4.811831917234158e-308,5.118762626045787e-308,2.8573720605355466e-308,8.202659345029191e-308,8.985179860276077e-308,4.500715171753766e-308,3.9914228310669085e-308,6.488330078186597e-308,7.921544298108691e-308,7.163399531019599e-308,6.041146504603532e-308,theme_3,1.0
CTAS,2023,0.0031424610964344117,0.016620535967151007,0.015337710347353579,0.056113486098999445,0.021542995568550414,0.035797856544991305,0.010566628379505399,0.010720701841373905,0.034984018176476346,0.05949608672939336,0.033981601011087714,0.04080162376631414,0.042483036917975996,0.017974905192088945,0.09470396093216686,0.04059294882162767,0.027338164974470017,0.02512256098665892,0.03522302749782672,0.043854868481073304,0.14066612522466612,0.04758367900216874,theme_20,0.14066612522466612
CTRA,2023,1.0,4.85940871582067e-309,4.79405402035437e-309,4.80038061181412e-309,4.756946917825197e-309,4.708282990787166e-309,4.58869167659284e-309,4.66067947734184e-309,4.646181024701515e-309,4.8047631643455e-309,4.63740060015158e-309,4.65705848762214e-309,4.724847476747767e-309,4.650667990850405e-309,4.748187963810514e-309,4.785044793933005e-309,4.71685428130804e-309,4.741296440848968e-309,4.73197214114603e-309,4.746718205807423e-309,4.70322814069341e-309,4.74666020027685e-309,theme_0,1.0
CTSH,2023,4.71455999609628e-309,2.0792462043223647e-308,2.106985776182602e-308,3.8776635105056475e-308,5.074256342643151e-308,4.973997308547423e-308,1.578041188715794e-308,1.6074098647149174e-308,2.740297977406684e-308,3.531487605240385e-308,3.0614406531351737e-308,3.151560003519077e-308,5.464259407215911e-308,8.242253689116869e-308,3.685848651800607e-308,3.455209789585536e-308,1.0,1.457814715036893e-307,6.132971487138305e-308,5.629604599562611e-308,3.1468953916194245e-308,2.8781399309784093e-308,theme_16,1.0
CTVA,2023,4.734669026033114e-309,2.673370622120817e-308,2.301928897478441e-308,8.032758089070811e-308,3.423985625325884e-308,6.124816843453029e-308,1.5969630681317623e-308,1.6226473237671057e-308,6.408178002392672e-308,1.2447735416641039e-307,6.107146831986639e-308,7.308263409164723e-308,7.463561821549755e-308,2.8681443592295585e-308,1.0,7.835223017370804e-308,4.200704117771233e-308,3.915508000618857e-308,5.439429548877616e-308,7.270284898327584e-308,1.346986056744112e-307,5.971073016196691e-308,theme_14,1.0
CVNA,2023,0.0010864924273695663,0.006738496299577305,0.005329407446270125,0.0295971382889814,0.009629502535571535,0.018308219029127742,0.0037343580951308564,0.0038265675333509146,0.010225010150256142,0.02941031211499492,0.010173229482879057,0.012031404623529678,0.014758399506321355,0.00875759603485536,0.020392910649393928,0.020107478291331575,0.01552156673193074,0.012574251452334897,0.02285393019157786,0.03228280859252874,0.01741777255018714,0.015158443773593133,theme_19,0.03228280859252874
CVS,2023,4.63277256176724e-309,2.039080952760887e-308,1.989515674284396e-308,3.4480370222785184e-308,2.7637940114399856e-308,3.3550139145868105e-308,1.583066074375432e-308,1.603806588584552e-308,1.6716544892992865e-307,3.918600056071181e-308,1.0,1.5421378692022264e-307,5.858300396236071e-308,2.307913284327728e-308,4.91424785555075e-308,3.4189876977988984e-308,2.949214695934986e-308,2.890212670407552e-308,3.0558564631097464e-308,3.7437929793001285e-308,4.539033485050892e-308,3.0269120918877873e-308,theme_10,1.0
CVX,2023,0.003928483281726668,0.11957101356548773,0.028221124492195302,0.020470582947289342,0.020938664981507087,0.016378513393821285,0.02135820855120836,0.02348772015592469,0.017103834559456643,0.027761395090631687,0.017590317800760223,0.01761485526233245,0.02196238335888852,0.016160379254259033,0.021899436474756215,0.018668340173293173,0.017823297146915967,0.019259588413252322,0.016396921246458196,0.01892912471144935,0.02114688759271626,0.022654969681787495,theme_1,0.11957101356548773
D,2023,0.0036529380023638167,0.465761184004355,0.022899447993878087,0.02037297671710151,0.017739959169106378,0.01571025058767268,0.016069847225681597,0.017363523060475637,0.015977412943211703,0.029575767163189604,0.016082796645612588,0.016642143222035156,0.019345245654112747,0.01442763391716316,0.02096319481840466,0.01928736848564997,0.016531950028636465,0.01709365701404232,0.015964669275453983,0.01894387507236683,0.019872775815416337,0.020692273338079287,theme_1,0.465761184004355
DAL,2023,4.579491961931404e-309,2.1379564680641187e-308,2.3431821226234683e-308,1.485354621127328e-308,2.1148642281014864e-308,1.359850390501277e-308,1.0,1.3198698776281176e-307,1.464644329822658e-308,1.635408925924131e-308,1.566189420958271e-308,1.4537509915007047e-308,1.846996644903319e-308,1.671157233859415e-308,1.6277156345457785e-308,1.326314037243851e-308,1.5544735292379116e-308,1.7876034075207754e-308,1.330844058431038e-308,1.4023049435624514e-308,1.5699752116965894e-308,1.723840117746636e-308,theme_6,1.0
DASH,2023,0.0036117694875021597,0.01756383109371505,0.01583288238675354,0.06203396361679145,0.02766563801723582,0.06555197669806817,0.011521049504429682,0.011692435437856872,0.024598354822562573,0.04312623275471002,0.025645575625190896,0.028724558083138264,0.041979280106786365,0.029517340581645096,0.041535970138654364,0.04079369041315269,0.062251215452153244,0.04452993645813403,0.10824365465391483,0.08893755898545934,0.0388815065815718,0.03570388019195991,theme_18,0.10824365465391483
DD,2023,4.73657280731768e-309,2.647414299130226e-308,2.173594174522245e-308,8.648484533980494e-308,3.2247646583538666e-308,6.492449092362887e-308,1.5277237936061307e-308,1.5574404961695456e-308,6.32878379176203e-308,1.3167022351370327e-307,5.774527380815698e-308,7.449363758284029e-308,6.567372517586138e-308,2.8348323837011143e-308,1.0,9.318892329199754e-308,4.2470962144241104e-308,3.8099158560934695e-308,5.935308072690853e-308,8.898852671726712e-308,1.1116306182673768e-307,5.658263202879891e-308,theme_14,1.0
DDOG,2023,4.74233185098159e-309,2.0865483095633246e-308,1.8129369568993435e-308,6.472300794648954e-308,3.064357804654118e-308,1.0913622263860213e-307,1.3585876270854514e-308,1.3833331229034943e-308,3.1478196867788546e-308,4.915423499231941e-308,3.185476430882678e-308,3.674090709687086e-308,4.435093127925523e-308,3.653532042938407e-308,4.890134625541811e-308,5.683812138350301e-308,7.642104388958239e-308,4.895099924058325e-308,1.0,1.6800793993415374e-307,4.136704579911403e-308,3.6011420460583836e-308,theme_18,1.0
DE,2023,0.0028948607092543696,0.01701788016662758,0.014067413879983092,0.0990330753062204,0.021467076631673607,0.03806493772747896,0.00948762715016258,0.009692715499068355,0.03661047768808546,0.09413526935761511,0.03398646762379754,0.04448904934080998,0.04083710980229876,0.018725407941738426,0.09025917081215931,0.07181395089609385,0.02949057744740777,0.026098391521925245,0.040276455656760954,0.06733965014350406,0.054659858246697335,0.03637840871455329,theme_3,0.0990330753062204
DECK,2023,0.0033535952888892025,0.017303530751542024,0.016169155522328886,0.04623341060421983,0.02080887787166865,0.03082967732868614,0.011766116564790234,0.011819338070776488,0.025781858378690868,0.04370607115797712,0.025949049236494857,0.027836452241301077,0.03508203705376784,0.0168906742275789,0.06280594800744035,0.028866525774442427,0.024229883369536836,0.023089495608683282,0.029180902505933134,0.031027745084274725,0.1192539178488833,0.08882073336667286,theme_20,0.1192539178488833
DELL,2023,4.743291979495876e-309,2.3404655138537835e-308,1.9623070378649847e-308,8.402705469279991e-308,3.3073659054184167e-308,9.548084913530683e-308,1.4192847358705757e-308,1.4517388756965676e-308,4.144768007268191e-308,7.205505405416454e-308,4.0303748719372057e-308,4.994723532682028e-308,5.286835314533589e-308,3.77114177978398e-308,7.121027108470102e-308,8.713403961298404e-308,7.420654803688153e-308,5.160522864132419e-308,1.977486156473598e-307,1.0,5.270473286963696e-308,4.1707277079637023e-308,theme_19,1.0
DG,2023,0.003983566001567603,0.02036437660263023,0.019079753047654833,0.04649496565640344,0.02368027380815855,0.03125230401332539,0.01444889025721372,0.014449447942413955,0.02739518966506908,0.04434319644542873,0.027714099328634754,0.02905501961588291,0.036083832760297696,0.01911793466316558,0.054227157950717475,0.02945021108422237,0.026271920007086128,0.025480221917466916,0.02991643039226343,0.03114985652862852,0.09225561236670676,0.198141189734714,theme_21,0.198141189734714
DGX,2023,4.79643792996053e-309,3.1718784944363093e-308,1.0,2.1783424649699153e-308,3.04133184011318e-308,1.7232330972790746e-308,2.4207087657399357e-308,2.4256602136935697e-308,1.8803097180862416e-308,2.387259669922884e-308,1.950613931914502e-308,1.9022673051628376e-308,2.497270873921834e-308,2.0372987161927485e-308,2.299474682772048e-308,1.9904957087601517e-308,2.0590081500554306e-308,2.4414114936186843e-308,1.7636621746054195e-308,1.949047406254546e-308,2.236934945619986e-308,2.191876031183211e-308,theme_2,1.0
DHI,2023,0.00269280722175231,0.014621941828412598,0.015224856644687746,0.030522745603676373,0.0323227137912398,0.0314307400746314,0.010596894786770244,0.010778087810561495,0.025968258464677905,0.03512750850355739,0.030678374852274766,0.0300168583047009,0.14651402737498806,0.02250371331311246,0.05399182427293601,0.026454177877736223,0.03482981888966586,0.037562138218466046,0.029096897813627755,0.033247292171726346,0.037617581065247256,0.028097340800668967,theme_12,0.14651402737498806
DHR,2023,0.003311574517946819,0.015591467603621295,0.017557691437544473,0.01078286521374934,0.015452420040495568,0.009886011545494773,0.1696545305159421,0.08140240078492877,0.010874372628449008,0.01196151162664452,0.01163776011732314,0.010737447643707976,0.013635895939252431,0.012066508653032965,0.01197488066852884,0.00969082446558098,0.011268550327174654,0.012966970882227076,0.00964926193979587,0.01020321020724547,0.011522983189202543,0.01243607900030559,theme_6,0.1696545305159421
DIS,2023,0.001453808193515783,0.006419290905086232,0.005717319989055789,0.020474428176457043,0.010631508712160306,0.06929326390601545,0.004441499146742638,0.004492533186988661,0.011074132144602003,0.016658982199699687,0.011530398551357008,0.012617866410448158,0.01747094339478019,0.011403871130163022,0.019912361822212593,0.016013277890812926,0.01994830134955382,0.015685451831982947,0.035903575154216515,0.02717577561573765,0.017454984101789927,0.015153476085932384,theme_5,0.06929326390601545
DLR,2023,0.0025802966357776737,0.011292637831810386,0.009816847221086496,0.03654019463228488,0.0173137758805604,0.08696409643332043,0.007395295683498264,0.007536655045139035,0.020572430743670937,0.02969882118845866,0.02071792908587975,0.024527654182017362,0.027608089230176918,0.020418354990638817,0.0331332038392884,0.03542489225046033,0.0400254089930354,0.027143044212582276,0.20200776620722175,0.10190078028239213,0.025955267010758742,0.020798070178487123,theme_18,0.20200776620722175
DLTR,2023,0.004909548235462562,0.02624785087802719,0.028162833859805714,0.017619469468802985,0.025081375888980923,0.015961784380028182,0.2208858406810028,0.1434056839164184,0.01709844922952636,0.01978949155139561,0.01829982085003377,0.01698732782857739,0.02238591411208393,0.018973336044883573,0.019693400391771785,0.015490571523197294,0.018071250017224528,0.020971759532787387,0.015525881312536727,0.01644482369334682,0.019001339276897834,0.02102765353232977,theme_6,0.2208858406810028
DOC,2023,4.713330860034183e-309,2.380508219848744e-308,2.4892492162459737e-308,4.3759039435800117e-308,5.180514337275917e-308,5.050857958383667e-308,1.852991037689394e-308,1.881184498230712e-308,5.288271273446196e-308,5.226664043392489e-308,6.997492399029835e-308,5.916165135869262e-308,1.0,3.6873962355806345e-308,8.719866672409319e-308,4.194210385391004e-308,5.117026419683629e-308,5.474193920245568e-308,4.3539660741866025e-308,5.018170991354761e-308,5.665778952087554e-308,4.0885056936181184e-308,theme_12,1.0
DOV,2023,0.0027362816747081515,0.014899782031736763,0.01169891035235787,0.05951254260488076,0.016771585057035045,0.039737809312237346,0.008285628625838768,0.008478074337424587,0.029466036641407383,0.06908427797018883,0.026392119313428032,0.035254650974965565,0.0303760680569631,0.015789519892849116,0.08310558792390933,0.08365873988367352,0.025340013991275764,0.02108510769756044,0.04208850764008261,0.10392750854085148,0.039996363582106134,0.0271989123774923,theme_19,0.10392750854085148
DOW,2023,4.743699766008814e-309,2.756066128290127e-308,2.29649492644946e-308,8.049844234978963e-308,3.326990544030762e-308,5.878678229664295e-308,1.5954360970190413e-308,1.623337732809942e-308,6.296365895139861e-308,1.4007755368263866e-307,5.899022858174023e-308,7.108491109863089e-308,6.945933858328403e-308,2.8013211789979895e-308,1.0,8.053770729866616e-308,4.0633656666734663e-308,3.787269852713475e-308,5.277076189283879e-308,7.191837167743796e-308,1.2731833360214234e-307,6.020174101121055e-308,theme_14,1.0
DPZ,2023,0.003415128108239354,0.017457641542258977,0.016523583062973916,0.04419521387437954,0.021314352364942637,0.029263649960084882,0.012203124429810364,0.01220757375622662,0.029150821263819095,0.045061774441043055,0.02910880522758266,0.030875549846280482,0.035944125955208336,0.017044934703094795,0.06481810589729274,0.02938885786494784,0.023438178082103786,0.02282943323415588,0.02731074805516416,0.029708424579602814,0.16072707737343864,0.09723285450528685,theme_20,0.16072707737343864
DRI,2023,0.002495114938434038,0.012472885488359549,0.011943436464529297,0.032784263976174614,0.015679186564620615,0.022681192166634452,0.00868556965589807,0.008702393382548785,0.023915590716925658,0.03406577129241257,0.02362812566679641,0.025577870440540947,0.028262162789385543,0.012582750510545587,0.05886658010951565,0.023084582007658592,0.01746097140940659,0.0169239194006332,0.02084327571688534,0.023132612868598107,0.33872993455939654,0.05127353327996083,theme_20,0.33872993455939654
DTE,2023,0.6399313899730794,0.005279377071862811,0.0052020825486241646,0.005213414039961591,0.00516575696095727,0.005115873388552418,0.004986014025735547,0.005064552630880191,0.005047664178847441,0.005219902908267832,0.005038404880668856,0.0050596461273746665,0.005132162901989294,0.005051527502341904,0.00515760805900844,0.005197282242545451,0.0051235423378588555,0.0051493166938127695,0.0051408077705479786,0.005156665777417249,0.005107884385401227,0.005155698833045034,theme_0,0.6399313899730794
DUK,2023,0.002649661812169917,0.3963536704863835,0.016006471674835026,0.01504765033082152,0.012352125186479214,0.011375309719494778,0.010850982771406404,0.01163655983216152,0.011547822976558236,0.022150784662998316,0.011453686847554092,0.011999985878474624,0.013563524235907204,0.010210429199832824,0.015235381965520748,0.014507188697794675,0.011823400056817713,0.012048937758580298,0.011653487901537111,0.01394085451021878,0.014402317364547647,0.014785744074505764,theme_1,0.3963536704863835
DVA,2023,4.62831170629935e-309,2.0304247394972665e-308,1.966578160909573e-308,3.4083890010751914e-308,2.702478186381531e-308,3.3085934813820545e-308,1.567348723171784e-308,1.589231827001941e-308,1.8646224364642342e-307,3.886144696317929e-308,1.0,1.6754859511670583e-307,5.594388171405395e-308,2.2756466642686913e-308,4.796753066410567e-308,3.417301861997026e-308,2.902157488989108e-308,2.832255328523581e-308,3.023255549174703e-308,3.7136555400071476e-308,4.464819452534224e-308,2.980829091669643e-308,theme_10,1.0
DVN,2023,0.830853376359049,0.003089238753179622,0.003050068639840326,0.0030512256805651375,0.003023728273171474,0.0029906214498063148,0.0029196754306124134,0.002964448425194992,0.0029562748933657946,0.0030535285564560833,0.0029504380280992457,0.0029623499976415314,0.003003837398404788,0.002953850384111408,0.003019342322709655,0.003041948656230579,0.002996137332334785,0.003012545368779858,0.00300537671883619,0.003016387223675154,0.0029907958625373845,0.0030175992069876962,theme_0,0.830853376359049
DXCM,2023,4.629663403495026e-309,2.0456876419937053e-308,1.880280398901139e-308,4.191964467106061e-308,2.538974454658618e-308,3.750886143319011e-308,1.4402824367887536e-308,1.462219519624726e-308,2.4585460728726092e-307,4.766923598930048e-308,1.2953752038494115e-307,1.0,4.777089811616771e-308,2.25560437734911e-308,6.066876640072838e-308,4.481240940172968e-308,3.032964975264275e-308,2.813603882003365e-308,3.5443130077077787e-308,4.542395249318334e-308,5.83219125354115e-308,3.460508260373008e-308,theme_11,1.0
EA,2023,0.0014393772110604917,0.006885764609777844,0.0060989374586534395,0.025437777834178006,0.011230303337664543,0.03719292883496224,0.004601381199842989,0.004663762258363957,0.011671712081789458,0.019859731653993712,0.012070610695269102,0.013477990548976351,0.018726297640190338,0.011701929979475622,0.02177605516243923,0.017557995484684792,0.021216188178554703,0.016731255143088593,0.03761139961480384,0.03178858700244187,0.020916221497608543,0.018270842471491116,theme_18,0.03761139961480384
EBAY,2023,0.003698312001753447,0.017966560289453554,0.01668869260231524,0.05628041683000569,0.030558883364823253,0.06099817590437124,0.01218852741753338,0.012374909158101546,0.02591650702090619,0.042825615330809176,0.027334779310716126,0.030237878175794146,0.04673068453761225,0.03216558763672848,0.04316982954472189,0.038573066267555654,0.06978199525898303,0.0500449371881545,0.09322966774330141,0.07987990670857081,0.04145805568206908,0.037839313117105984,theme_18,0.09322966774330141
ECL,2023,0.0033246889201916617,0.017343440900855933,0.014335444802013826,0.05701415293987135,0.02115323616849737,0.04097601187469283,0.010341982049443484,0.010557337386742463,0.05280965790690641,0.07289954280689552,0.04297403864159772,0.06329205589128196,0.040000575357262945,0.019247583433700796,0.1416348540399149,0.06340543048179993,0.028538939016956474,0.025140011858750685,0.040172558117968285,0.06348875227555492,0.07231289759171258,0.03847747365259985,theme_14,0.1416348540399149
ED,2023,0.6121791599190929,0.00664180664254133,0.006545085250194832,0.006555147106861553,0.006494815000946009,0.006429857085252956,0.006273832407307603,0.00637180308225851,0.006350299677463593,0.006564144764365816,0.0063379846015310425,0.006364251759808547,0.006453273357639275,0.006348152611778649,0.006486712978896012,0.006535698874601924,0.0064393230395955155,0.0064726678656683466,0.006460823038408002,0.006483116594271979,0.0064247081509772284,0.006483911429318671,theme_0,0.6121791599190929
EFX,2023,0.001736017152227948,0.008055189553323882,0.0077340272702332655,0.01891417255104068,0.017052771335785786,0.02402525455199367,0.005695746498421031,0.005808468234013156,0.01159332991797997,0.016679608604209563,0.01262271058981604,0.013570476978596747,0.02190481258025226,0.023970127377565535,0.016342986362815844,0.016269430263782324,0.13843369872582453,0.040088048191678334,0.03483529518583786,0.031135401305967453,0.014357939868468568,0.013092036412873521,theme_16,0.13843369872582453
