ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,best_theme,best_score
TER,2019,0.0020487770113949357,0.009180000769034507,0.01271261137196564,0.014373162498319256,0.019491082965910043,0.01292031013450004,0.016507846568702567,0.04775532056049901,0.014682006873472316,0.012654469321011058,0.014290341571912734,0.0324833157663717,0.03743814068949266,0.17280806526798176,0.45882885856975436,theme_14,0.45882885856975436
TFC,2019,0.002472939969136125,0.018366357644482422,0.024469386123100723,0.023247565724607764,0.04127633163180997,0.5037216667932589,0.08854529138715338,0.023700220419753854,0.02251356181151096,0.021888188330252044,0.02636079661729308,0.02465059674375703,0.023115189443999103,0.015512217645622743,0.013559338587910327,theme_5,0.5037216667932589
TGT,2019,0.002137443106139051,0.020424105287490408,0.04574873609798969,0.09477768909075936,0.048429700056175765,0.023630533648228827,0.028759974954745016,0.032145882601563654,0.09245225233038983,0.09957681157107494,0.059694440770628604,0.02947171655180437,0.025970161333424988,0.018059937912536028,0.015667668640057288,theme_9,0.09957681157107494
TJX,2019,0.0024560779044069253,0.024463515613303365,0.04714812113615497,0.07089899426444445,0.039083087806095144,0.02367420685904055,0.02678746705446669,0.028240080849714848,0.07984042485098206,0.1410882121099941,0.055870345910117976,0.02686222581405777,0.02380629781073783,0.017792167920857346,0.015763096945938512,theme_9,0.1410882121099941
TMO,2019,2.78913684637957e-309,2.8563387883641703e-308,4.202145900167111e-308,1.0,5.584067215307044e-308,2.9760408220126125e-308,3.592311305023791e-308,4.2874174620765263e-308,1.0523955312126131e-307,9.148315826448682e-308,5.282553094557989e-308,3.817127964764989e-308,3.2400548022390406e-308,2.2850734409975193e-308,1.9612763366024333e-308,theme_3,1.0
TMUS,2019,0.0026929425206183234,0.012629132870154793,0.017823437704985463,0.019842593127461443,0.028596475896324153,0.018552002682608756,0.024309896461901775,0.075264571920276,0.020532485486381,0.017621314999862112,0.020344617313178385,0.04764883488617863,0.055524948715143206,0.3557214822633591,0.18794316617413936,theme_13,0.3557214822633591
TPR,2019,0.0025193899194406876,0.017166351793824683,0.02871829617520585,0.03245781514686165,0.06183523816581553,0.029378340295346424,0.043528532436439664,0.0979847276737496,0.032077004720047916,0.02669254183636299,0.03527798650110989,0.16349251589225416,0.09979457140939617,0.04970344484703599,0.0367937078246886,theme_11,0.16349251589225416
TRGP,2019,0.002909906103368559,0.014763446117064753,0.02064652744835767,0.023495530888031017,0.03407880114685609,0.02169049872416768,0.029095834284831736,0.11069242545800713,0.02387727150621676,0.020433349625933607,0.024001552010683023,0.06834531578454185,0.0644474410873005,0.22211293985234384,0.11430808873844421,theme_13,0.22211293985234384
TRMB,2019,0.0036485083105676566,0.03125084495344663,0.0937106414025271,0.07159244767739079,0.060627661792996675,0.036440198691584526,0.04192107945681655,0.0403153223542737,0.13993311175967985,0.1646183895532497,0.1581986695073835,0.03888653800485022,0.03545155384886724,0.025486302704496002,0.022571803175715898,theme_9,0.1646183895532497
TROW,2019,0.0030088023874048995,0.026268793106348366,0.08008072540716195,0.08605152805095136,0.08947573414580778,0.03668659909294892,0.04509705557539623,0.04452224404660654,0.19190763766972563,0.10554224554242554,0.0823620143790785,0.04010404352864632,0.038079856763945374,0.02476515656533139,0.021498517619881148,theme_8,0.19190763766972563
TRV,2019,2.78286073802283e-309,2.249787962571179e-308,1.0,4.0606163311761934e-308,4.662831670624999e-308,2.6079337868218273e-308,2.8984398698000617e-308,2.6958831501233654e-308,6.489365981507186e-308,5.974057344896564e-308,7.715584112063579e-308,2.6662605342573174e-308,2.4414787736705967e-308,1.7839714461016723e-308,1.5894466690760377e-308,theme_2,1.0
TSCO,2019,0.0016523012918639346,0.03342725796691,0.017240566070700656,0.02299642878099993,0.014603407654853082,0.012195015706466467,0.01179096684807144,0.010595328416872933,0.01997654343797596,0.029782976227770975,0.017099711787040606,0.010584261770135986,0.009170642165683831,0.007292904089482083,0.006557385863104675,theme_1,0.03342725796691
TSLA,2019,2.63004828201956e-309,1.7106011362499942e-308,2.6189480078796503e-308,3.425399744579419e-308,4.975191379171963e-308,2.6215896650601066e-308,3.720607150435826e-308,1.0,3.5149978236757263e-308,2.810176561752931e-308,3.13983348536208e-308,9.405575608430914e-308,7.258377181639419e-308,8.127359149309028e-308,5.43067465487393e-308,theme_7,1.0
TSN,2019,0.002805232966712168,0.029368025291037766,0.06079519121034441,0.061580749390860445,0.04495606049342402,0.028321695343162197,0.031460724109042784,0.02966336179141108,0.06895613820007587,0.1217291866003262,0.09409797381949699,0.030561683311840997,0.026582983227140675,0.019518312323896152,0.0173630069651909,theme_9,0.1217291866003262
TT,2019,2.51606233761245e-309,1.1276271008158354e-308,1.5678395850070604e-308,1.799772079602905e-308,2.4548700326311114e-308,1.5972990548113965e-308,2.044066073453581e-308,5.706164462026512e-308,1.8544983826577427e-308,1.5831109891161156e-308,1.740170762398722e-308,3.865047247993956e-308,4.420105951590374e-308,1.5283613245800446e-307,1.0,theme_14,1.0
TTD,2019,2.657010602781034e-309,1.9640166705927094e-308,3.1323321743350543e-308,4.510547825459826e-308,7.043547212706072e-308,3.196793792763787e-308,4.783759564388006e-308,1.0,4.512869326381055e-308,3.483863229971117e-308,3.875237955359692e-308,1.0491432435553004e-307,8.233823405244043e-308,5.165153052258952e-308,3.8572187618481703e-308,theme_7,1.0
TTWO,2019,0.0018447021976761297,0.012117173281723369,0.018851141210039783,0.021846372757701744,0.03146343907015573,0.017786790933673826,0.02465156173308155,0.11578871638577069,0.02301725436942485,0.01877640887513349,0.02224267654248845,0.05588516564722017,0.05346504442939684,0.0808489856424295,0.04826165264583153,theme_7,0.11578871638577069
TXN,2019,2.865826878633297e-309,3.3156403188370093e-308,4.910533874259931e-308,7.309370754263228e-308,3.7844938147225094e-308,2.6040110086645714e-308,2.7985093613575663e-308,2.9039046279309123e-308,1.163958505875371e-307,1.0,5.411991776143922e-308,2.712027429973991e-308,2.40368026913364e-308,1.859603977220017e-308,1.650550722078701e-308,theme_9,1.0
TXT,2019,0.0020297798392904555,0.017401460265599626,0.0592919312811631,0.04815345092670042,0.06037807916602793,0.024540479781624318,0.030793996994174705,0.03162148027661781,0.09421343452481099,0.06045838051043214,0.09532964203646133,0.03148409596375619,0.02873078803714818,0.01815663376377844,0.015612280653363874,theme_10,0.09532964203646133
TYL,2019,0.00306585361821422,0.02628183110753061,0.06120957835511239,0.09558680835855876,0.05862992252863556,0.030245004922655104,0.03641667055802569,0.045277151377396574,0.26828945720330644,0.12438474235545514,0.07469550067248097,0.038782599128321604,0.03611813868375452,0.025670582906668717,0.022243532453893565,theme_8,0.26828945720330644
UAL,2019,0.0028276586007488606,0.01778642735520885,0.02680147913434171,0.03490415890184802,0.06349700862898268,0.029621844765634,0.044045337903701694,0.12564500385001875,0.03221219501443211,0.026788200014462218,0.03148053404630721,0.3448830347686783,0.12464957984173312,0.0530611255387724,0.03892994421465713,theme_11,0.3448830347686783
