ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,theme_16,theme_17,theme_18,theme_19,theme_20,theme_21,theme_22,theme_23,best_theme,best_score
CTAS,2021,0.01407417142759101,0.017594333898028492,0.002423687144885033,0.002434650371186921,0.014907741661749758,0.014385427393181431,0.03262532200803708,0.012950207610050767,0.012171375659739391,0.011895628281500115,0.016343632485240168,0.020435070962804374,0.04935932581197387,0.028897548587021607,0.03002039860250306,0.015077274089557736,0.04478435366340772,0.16755515907985566,0.03041325208174255,0.0639448844298016,0.022743175374832385,0.02784729106125913,0.0270379538918643,0.029282756083910847,theme_17,0.16755515907985566
CTRA,2021,4.879835589089e-309,4.90040454312583e-309,4.054065893868592e-307,1.0,4.977507084523596e-309,4.93378258406016e-309,4.90954187841847e-309,4.876188750415597e-309,4.88953646822508e-309,4.88920621203959e-309,4.768173078269073e-309,4.821517675093584e-309,4.925073723750207e-309,4.834506977472235e-309,4.78678665179333e-309,5.022005068511295e-309,4.80167971026556e-309,4.853109262945966e-309,4.800651372704265e-309,4.883661013795227e-309,4.97800294376828e-309,4.952124954702927e-309,4.841513377912827e-309,4.918171787280286e-309,theme_3,1.0
CTSH,2021,0.022620508523734328,0.015936915449928403,0.0030925937244171953,0.0031037235712929974,0.01450103805605503,0.01451922279374905,0.03880648205894058,0.012949748583281264,0.012315856519195452,0.011890867071691359,0.015713098836327506,0.017610263615362557,0.03004142192466678,0.04124353924647216,0.019984966345434983,0.04939707752157671,0.023864614237980884,0.026823604206538367,0.024521661457714925,0.03271517569822078,0.17467354525700238,0.27710224710185793,0.03383846101204218,0.057493120518210185,theme_21,0.27710224710185793
CTVA,2021,0.014937702857357137,0.019593509948318103,0.0029999620121723696,0.00301403410481512,0.017791573641253444,0.017290915500121563,0.028586859136300748,0.014961615501878186,0.014153586135586574,0.013928564019197684,0.0215485652199728,0.02958986027877427,0.05048811165235051,0.031119048386998065,0.040139403793586034,0.016883492449145516,0.04311757419060883,0.10983615432741152,0.04914537752096048,0.12308410521804575,0.02380491606945352,0.029350922099769583,0.04087070513911557,0.033628164953447934,theme_19,0.12308410521804575
CVNA,2021,0.008030584363577887,0.007958186933754812,0.0015175840214366454,0.0015245394219692964,0.009418908670938768,0.00941270824849575,0.014202168363678127,0.006405270491349605,0.006165180247563189,0.0059935007899425624,0.0147515584183569,0.017654090542872956,0.03828939853354009,0.0186086165031534,0.013217599284797257,0.01086768040275813,0.024449731011269394,0.024615320984580157,0.02866491668574456,0.11437141446885657,0.015644860713520156,0.022995543392298652,0.025470628338960338,0.027298255148411166,theme_19,0.11437141446885657
CVS,2021,0.015411324150672747,0.03103502323232522,0.0032261330601798177,0.0032422166198988454,0.016355067954573723,0.015570300880942564,0.028065863224552654,0.022330740978911755,0.02066834063182263,0.021107645193283658,0.015766496155269028,0.0188352238115762,0.025873802641145777,0.021783854638295807,0.08179318145437281,0.014130871871612211,0.02681773787296303,0.04142306998336139,0.021786075623370482,0.028380435744517145,0.01839828804622036,0.019233851725494674,0.020913515359174933,0.019547706039021066,theme_14,0.08179318145437281
CVX,2021,2.0376683426855766e-308,2.3233290132053546e-308,4.781000976635807e-309,4.805346879330127e-309,3.633953863459207e-308,3.8955197438856143e-308,2.7154442583366394e-308,1.959777016079177e-308,1.929703916591699e-308,1.872428529657122e-308,9.78774354828344e-308,1.0,4.079516545060593e-308,2.641018235215286e-308,3.1365055323305603e-308,2.0766324659538157e-308,3.6071036054773944e-308,4.2063141578682363e-308,4.586774877777005e-308,5.55616493695314e-308,2.5752438917487717e-308,2.9569260156258e-308,3.598659205284037e-308,3.086783825072584e-308,theme_11,1.0
D,2021,0.011256089729857493,0.01135652070356202,0.002722051032155352,0.002735931876548239,0.02116876329493143,0.024359203098960936,0.013167887224016718,0.009869790108580516,0.009812962424769412,0.00946872727986311,0.4183736526549361,0.0717751229748471,0.01863833113560455,0.012572231326915508,0.013338334928013314,0.010646057032771099,0.01767282104789866,0.018002452304233103,0.01886405318112986,0.023711074837637805,0.012782328689249512,0.01445863921303904,0.015520182057766231,0.014662017641267358,theme_10,0.4183736526549361
DAL,2021,2.203829226149791e-308,8.456024508202952e-308,4.862671074063205e-309,4.88663668194129e-309,2.075025050463016e-308,1.988930914671303e-308,2.612068007424427e-308,2.2492902757828776e-307,2.8084750308497108e-307,1.0,1.670949034176688e-308,1.83045859851937e-308,1.8940247620161806e-308,1.8270484281358114e-308,2.807094141930968e-308,1.6451862739305722e-308,1.994275325358485e-308,2.345463826616967e-308,1.7037842586926733e-308,2.0102137736074636e-308,1.9467864185138995e-308,1.7733276880473903e-308,1.695450952356157e-308,1.6845773440893466e-308,theme_9,1.0
DASH,2021,0.010148487366114945,0.010413560969009333,0.0017333954592195693,0.0017408666622984442,0.009107653661210446,0.008895827633748596,0.024019912833565565,0.008190999569735907,0.0077381758796194805,0.007575772650725181,0.012362143027208504,0.014539467771118154,0.04949806354776612,0.038381137511467975,0.018015066819895564,0.015787559114055865,0.027272583719882143,0.03136405378508442,0.025679682702539446,0.042423385540930135,0.025511395148785046,0.042146471115702196,0.03486349959908645,0.058150306458101306,theme_23,0.058150306458101306
DD,2021,0.010330538079002595,0.014022471808425186,0.0021027423069574567,0.0021127023352064418,0.01230596897372829,0.011978061836199759,0.02075953217505612,0.01078198781966221,0.010212782025599505,0.010075828464257646,0.016993519245746918,0.02377173181072221,0.037721874716618205,0.023785485662325388,0.0327873720677948,0.013051085155523279,0.03244232704609613,0.07053407298375208,0.04183790090235473,0.09256269799786726,0.018128979466624222,0.022214077057287136,0.0334999862504606,0.02573254744056719,theme_19,0.09256269799786726
DDOG,2021,2.469081478251137e-308,2.229520867979715e-308,4.88013422392124e-309,4.89997406199853e-309,2.1774582705745136e-308,2.167463043135086e-308,4.4005706707556106e-308,1.826297465770072e-308,1.7382736167681773e-308,1.7008072258919147e-308,2.6711450056836086e-308,3.082184081160482e-308,6.951642039597761e-308,9.803481813490928e-308,3.3707092776633842e-308,4.0659808100984613e-308,4.297866541971535e-308,4.733022371231704e-308,5.991453162820385e-308,6.960581947679814e-308,6.293595703567063e-308,1.2622570547457473e-307,1.2195687924041429e-307,1.0,theme_23,1.0
DE,2021,2.500333926593547e-308,2.7777167694066125e-308,4.839056451013243e-309,4.861323790237106e-309,2.9709847516535675e-308,2.956731420818294e-308,4.636909042799346e-308,2.194689645031388e-308,2.1025304652907804e-308,2.054704435521443e-308,4.52349287804925e-308,6.264166380719067e-308,1.2192547606811392e-307,5.87572502991902e-308,5.172430231124921e-308,3.3501782829946347e-308,7.319520340521548e-308,1.0522028692412546e-307,1.3677127514214051e-307,1.0,4.804405692965556e-308,6.547803436826654e-308,9.171720822481422e-308,7.907409572847454e-308,theme_19,1.0
DECK,2021,0.016727818331653294,0.019580197791324992,0.002982486453276308,0.002996282203799148,0.019713654094491592,0.018653339228144973,0.03153828654628531,0.01493796642770617,0.01417844011702864,0.01378779677121536,0.02015124217808323,0.023173664630038747,0.04686025530130791,0.027821790564498915,0.028170000598849176,0.016268720959552996,0.15670751021158721,0.10516478671978152,0.029195875538299124,0.048013704364930146,0.02326583805824764,0.028476980028433255,0.02579876240142323,0.028532430532265524,theme_16,0.15670751021158721
DELL,2021,0.015604254243318917,0.015061822357398651,0.003104637891561152,0.0031178286855818352,0.014554390901787265,0.014539655385597502,0.028473053834940566,0.012262964913720541,0.0116527359415176,0.011406241016306122,0.018922485857542644,0.022797432270161327,0.04734350077203474,0.05832037304435309,0.024792463357199018,0.02509812872235141,0.028737402627157144,0.03466589173788918,0.049602905952700956,0.05826377386663427,0.038711938687911826,0.07405108169549039,0.1394906807557292,0.16681035638067104,theme_23,0.16681035638067104
DG,2021,2.602087489070655e-308,2.8201335605805307e-308,4.775076695478836e-309,4.797117813458523e-309,3.0733246042175806e-308,2.9222601619518945e-308,4.519656117009084e-308,2.2106676386387747e-308,2.112758832298004e-308,2.053211657867016e-308,3.237285231082325e-308,3.552119944743712e-308,7.326689204545021e-308,4.2740638083119663e-308,3.8388497184658257e-308,2.5383888071337895e-308,1.0,1.2212616068438876e-307,4.368167737239171e-308,6.660353589490542e-308,3.5578577143579782e-308,4.3761916802757627e-308,3.875618942229343e-308,4.392416837733493e-308,theme_16,1.0
DGX,2021,0.014299964956433597,0.013902610694119641,0.002658301131817342,0.0026721962694107393,0.14343140448052838,0.41027073596974917,0.014494870130061913,0.012001615034717647,0.012044135425141253,0.011304668171946426,0.024739623865860493,0.023055291117559433,0.015238053794643894,0.011172184421066017,0.012544123041192129,0.011045747933291224,0.015970906080898364,0.01640054342559878,0.013444730386935978,0.016980033350926932,0.01370196217763442,0.013938255527933282,0.012046080864908267,0.01276502534744264,theme_5,0.41027073596974917
DHI,2021,0.01969189451102398,0.020247743820238,0.0024276193121326537,0.0024376472586530758,0.013675984936524556,0.013410220857744466,0.09382962384403856,0.014394267417628679,0.013422546483366726,0.012850335958753746,0.013095546656169216,0.014679235529353296,0.024935977407023743,0.026796661563008303,0.020081845104973878,0.015939128509471236,0.028451118740809574,0.03364900264870748,0.01670283605703555,0.02536894179642338,0.026291454002879643,0.024823146482205006,0.018030998040980767,0.02196125174360637,theme_6,0.09382962384403856
DHR,2021,0.01152996880974393,0.08714123640964355,0.0022229193176771214,0.002233875997256616,0.010771803035884661,0.01032121789808236,0.014712795487740685,0.11975206060047891,0.08848005220145477,0.08055039921501794,0.00861334485566691,0.009554187872710859,0.010017652792438653,0.009645112703169915,0.015256573543691084,0.00838746943382702,0.010699878903724576,0.012949116480967955,0.008873277104957934,0.010837585994753792,0.010295198141478872,0.009346040616382357,0.008854029526933888,0.008831819667977484,theme_7,0.11975206060047891
DIS,2021,0.013710155269347624,0.013544332302561852,0.002667882328433069,0.002678902606360008,0.011040656437584161,0.010930991240293229,0.028727416188047344,0.010935163838551375,0.010263594808728032,0.010094716497597436,0.01295094684542838,0.01478976339437779,0.030303631670960226,0.48964128235678067,0.02006909856060208,0.01879682810143158,0.024408273053523562,0.02675882936512772,0.024850880982667974,0.030256177792552255,0.027498805920658773,0.03571846199422907,0.03768442564851,0.05484702989585231,theme_13,0.48964128235678067
DLR,2021,0.010343447676109577,0.009830349886071649,0.0019136418291288194,0.0019215095833713472,0.008505951526282972,0.00849201050167689,0.021469895498254767,0.007972445492832086,0.007558701466520492,0.007397843834434024,0.01175106783176604,0.013742597228904788,0.029362739050530298,0.06084067778030495,0.016309316997188246,0.018438272679064303,0.019016897090298423,0.022324558533369922,0.02618812348599107,0.03190234416737269,0.029281450337483104,0.05319939598863045,0.05013749964541972,0.11340381451060245,theme_23,0.11340381451060245
DLTR,2021,0.015836469929841595,0.017405240363715484,0.0028790621424202925,0.0028925043253830965,0.018999282185374895,0.01803382738634505,0.02731708487235839,0.013610104328366554,0.013022819535233453,0.012636262108862205,0.019742858575233658,0.0214643029047568,0.04152727441402098,0.024667792693588146,0.023137130485143983,0.015072179896892334,0.4707796958944246,0.0726678159155641,0.025447204218310412,0.03841366250976871,0.021041715414057825,0.02535786718783006,0.022361409828483083,0.025163669088942218,theme_16,0.4707796958944246
DOC,2021,4.3498587946745845e-308,4.1597227964526715e-308,4.882591538348863e-309,4.90252433511743e-309,2.4991620025857863e-308,2.454025930562356e-308,1.0,2.967057071422265e-308,2.743400310165651e-308,2.6306439852115993e-308,2.324904610358461e-308,2.600855425202901e-308,4.161085307531702e-308,5.484194897663649e-308,3.783095858171041e-308,3.6069375889544386e-308,4.2881270384431873e-308,5.173450403431877e-308,3.0562162779075487e-308,4.3577671106460094e-308,6.211339285869869e-308,5.01867211265358e-308,3.4460612573038364e-308,4.2667150771393377e-308,theme_6,1.0
DOV,2021,0.011817776839924939,0.013532122451545524,0.0025138671463883423,0.002525724140443874,0.01421313386142889,0.014120273558075318,0.020254283286404603,0.010786488502904878,0.010300522136576394,0.010119001247482608,0.019880450556756194,0.02818482311353032,0.044344561357758445,0.02714414972342834,0.02549935770127188,0.014745632304342232,0.02972621251072196,0.04315984141047185,0.09497968998143341,0.14788202837767445,0.020514486055831234,0.02786161991969729,0.05848035170790342,0.03531157478660537,theme_19,0.14788202837767445
DOW,2021,0.009558955450215822,0.01284687770400426,0.0019230182603190069,0.0019320925351227795,0.011391254965925437,0.011096386462562963,0.019273633685212545,0.00986751827244011,0.00935327126986429,0.009212373654925539,0.01574170124426189,0.02203558699271267,0.035099658679980036,0.021897896009475903,0.029097614994356705,0.012077733450586464,0.029279230436806324,0.06428778305031982,0.03672463186173584,0.08636321415073449,0.01684698884814736,0.020698387454716208,0.030441065543291956,0.023871451677556263,theme_19,0.08636321415073449
DPZ,2021,0.012989782749696432,0.015434440790675727,0.0025114974937025577,0.0025231842667670402,0.01602406739616049,0.015234888514211892,0.023649433527009704,0.012035713009603825,0.01148213053663501,0.01122007590242517,0.018031562868786308,0.020686680532928617,0.04412120952849885,0.02250592875362271,0.023658401572502128,0.013273741405942716,0.1568930145619172,0.13395303210319856,0.025930445497840786,0.04003476420112203,0.018393327843933126,0.0223793531968629,0.021627349879202864,0.023281681546478285,theme_16,0.1568930145619172
DRI,2021,0.011484142653789126,0.014642290411931456,0.0023003775251314576,0.0023111205128391165,0.013966075075728335,0.013283825060194387,0.02150271304683355,0.011360416095411321,0.010787685371767781,0.010600925382100213,0.015893482077981257,0.01878678863789121,0.039338511250761724,0.0204968617108279,0.024286670328186807,0.011828514868418903,0.07723033239459906,0.4041194450709617,0.024257389315945854,0.03777417011635174,0.016266639141472475,0.019474593838360886,0.02022649674216904,0.020723557272622973,theme_17,0.4041194450709617
DTE,2021,4.83467195402385e-309,4.853027279281023e-309,1.0,2.8437208716008555e-307,4.92606722535542e-309,4.882641020056257e-309,4.862264191001953e-309,4.82958599552865e-309,4.842486356630647e-309,4.84183133192352e-309,4.718446483266667e-309,4.77166475541341e-309,4.876289301806935e-309,4.78823323915422e-309,4.73949321698595e-309,4.97990746467989e-309,4.75436599753652e-309,4.805049385795203e-309,4.753038117578034e-309,4.835469945987285e-309,4.93252335701877e-309,4.906316040446985e-309,4.79532551281665e-309,4.871448868559625e-309,theme_2,1.0
DUK,2021,1.963806197053283e-308,1.959269942901803e-308,4.72841614075105e-309,4.7526766839388e-309,3.85112586311738e-308,4.505889298260363e-308,2.2564440457965707e-308,1.710389791925995e-308,1.7029810577667445e-308,1.640287095427051e-308,1.0,1.0231732917720185e-307,3.125112088587479e-308,2.130318219327591e-308,2.256644247253463e-308,1.832822329929898e-308,3.0140661627820594e-308,3.0264487609959196e-308,3.097227006815454e-308,3.90849544583637e-308,2.1959497720032633e-308,2.464112391397856e-308,2.582926060630197e-308,2.4758994165905427e-308,theme_10,1.0
DVA,2021,0.012281596383788547,0.02400800882434219,0.002637299822938992,0.0026503865886942746,0.013129963932681094,0.01258081263688034,0.022259462223502197,0.017439499171476268,0.016050780836425214,0.016397770154235783,0.013107081038327495,0.016151229342586716,0.021791750292735685,0.019040682400263537,0.1935018654816529,0.011771877524664588,0.020985278374346182,0.03484306438843917,0.020043514621337313,0.02575947529413057,0.015335658167662771,0.016334431896854264,0.019522995012291454,0.017072113753238673,theme_14,0.1935018654816529
DVN,2021,0.0022043039429913694,0.0022131630151551278,0.49624753172940206,0.3096563121148003,0.0022471633954851303,0.0022273295359263967,0.0022170735331741415,0.0022026082234028518,0.002208563545519417,0.0022083078699214253,0.0021520593356592044,0.00217614452068055,0.0022232735345264665,0.0021832535488687777,0.0021613795844759075,0.0022689278542046163,0.0021680516836906374,0.002191130846828346,0.0021673273800092148,0.002204806793844524,0.0022483629646107054,0.0022364292515102985,0.0021861438604250253,0.002220768262282922,theme_2,0.49624753172940206
DXCM,2021,0.011530027848367905,0.01936776327001084,0.0024918287232773314,0.002503982741789601,0.012561254452067088,0.012076332410813774,0.02153130880635904,0.01439115928422093,0.013272677039552259,0.013423612652871026,0.013201946619460782,0.01679551331444643,0.025077104864221666,0.02130868311436339,0.10358830130379111,0.01166373622382966,0.022308571071875265,0.04121424941969406,0.02402424244317589,0.03228526551869516,0.015626715260415244,0.017494005156889047,0.023846888259530567,0.01932016267539888,theme_14,0.10358830130379111
EA,2021,0.006249417866431681,0.006421941007995396,0.0010547075336986515,0.0010591112482519795,0.00496134556325245,0.004887051174918604,0.015802404079544762,0.005102083273471296,0.004791087068623898,0.004693142025174662,0.007101603804050128,0.008248757991952663,0.018992714247885057,0.04937087273273822,0.01041527929165512,0.009967252879416463,0.013533337965906368,0.015413939385490887,0.013577822726555427,0.018890186981667258,0.01591330332469384,0.023546481326360596,0.022064302276952965,0.03838029909775096,theme_13,0.04937087273273822
EBAY,2021,0.010912663610148306,0.010821357989497687,0.0017722562982163874,0.0017796782652216715,0.00971738616080381,0.00948742208246346,0.025883281070712635,0.008481889406649356,0.008021503249757285,0.007812149170527588,0.01295406246461888,0.015075366551135031,0.042786518839612105,0.037163442035559865,0.017798828562741297,0.016541689500563287,0.03179890050248628,0.03375889748811177,0.02411519801166906,0.042064213427099595,0.02724502155220133,0.04589145440163421,0.03182789268104569,0.0518483952243942,theme_23,0.0518483952243942
ECL,2021,0.013511130381108122,0.017969389490249416,0.002920908782269078,0.002935148213255822,0.01718658958190446,0.016756628616820923,0.02405496692436686,0.013989470581816682,0.013310201516734977,0.013157204195890317,0.022555053693620927,0.032830766612868816,0.04567619402820775,0.027579693244508232,0.03999595098962543,0.01558195813605388,0.03720108124862052,0.06858142262723467,0.06093904736839703,0.11069813297534727,0.021265466287207123,0.026151315033648818,0.04377863248662788,0.030582311562853636,theme_19,0.11069813297534727
ED,2021,0.0030519690686897885,0.003060667753494463,0.22737266429109818,0.5330155244774705,0.0031087292557444987,0.0030814349164230604,0.0030687165593551416,0.0030452261397370824,0.0030539990394578796,0.00305350112872272,0.002976412929658693,0.003009257614025863,0.003076209753076344,0.0030212066459040076,0.0029885364183361214,0.0031418583760424597,0.0029994503672301346,0.0030308386970098896,0.002997543222454151,0.0030498290966077687,0.003112833750783363,0.003095410345211403,0.003023722709240593,0.003073031227824974,theme_3,0.5330155244774705
EFX,2021,3.0891500195950175e-308,2.446626012852673e-308,4.9162745263764e-309,4.935225221666455e-309,2.403731080263398e-308,2.4048222481409023e-308,5.417857764182265e-308,1.9862703987161947e-308,1.890993632185574e-308,1.8329781550503376e-308,2.740937460311201e-308,3.131097269620212e-308,5.955747463068794e-308,7.340241563078627e-308,3.357945193010191e-308,5.764303292684433e-308,4.1957517195646574e-308,4.741615937153328e-308,4.884776822454935e-308,6.596275169646284e-308,1.3057575641857943e-307,1.0,7.305364967173869e-308,1.681122814370119e-307,theme_21,1.0
EG,2021,3.872135436514302e-308,2.116589448973839e-308,5.000449292987746e-309,5.014283795451355e-309,2.0147511707410464e-308,2.0317665319188046e-308,3.739767513900788e-308,1.8290115535639993e-308,1.761932738919102e-308,1.69251082295309e-308,1.897655089379884e-308,2.0219698564612045e-308,2.7722100694661077e-308,3.3245176664994036e-308,2.147421251132356e-308,1.0,2.4545440914498083e-308,2.597015807370135e-308,2.4185580184406917e-308,2.894774401654693e-308,9.708617705816266e-308,6.278321048373554e-308,2.862977079628188e-308,3.8332456388454817e-308,theme_15,1.0
EIX,2021,4.835472243522863e-309,4.852694091742717e-309,1.0,3.5367829708723896e-307,4.926258193561203e-309,4.88274489712717e-309,4.86239456638058e-309,4.82933780173087e-309,4.8425179912239e-309,4.84180662564822e-309,4.71711883396156e-309,4.77003579622738e-309,4.875132259612343e-309,4.788141573105815e-309,4.738743468253166e-309,4.97974520768643e-309,4.7537987344271e-309,4.804178087086076e-309,4.752204652108833e-309,4.834383425252824e-309,4.932636356480787e-309,4.90594568023615e-309,4.79414418648806e-309,4.87068575840538e-309,theme_2,1.0
EL,2021,2.229654244720114e-308,8.714386165615941e-308,4.86181645702627e-309,4.88537364929748e-309,2.075436132392855e-308,1.993207035035797e-308,2.63982056515793e-308,2.288517618310103e-307,3.056425134572587e-307,1.0,1.6746410884480056e-308,1.836709991160315e-308,1.8993078326601865e-308,1.843098608828793e-308,2.820066840191176e-308,1.666005577998846e-308,1.993354107590559e-308,2.347900154242631e-308,1.713664094182739e-308,2.02201307339738e-308,1.9703992874294343e-308,1.7892954475316167e-308,1.708846605891372e-308,1.6985678149752625e-308,theme_9,1.0
ELV,2021,0.014346719778814356,0.028476584051267146,0.003012159542250775,0.0030272385352756925,0.015327382216308477,0.014628783826502761,0.026406422422068313,0.020466683655041278,0.018886191069121133,0.01926311610782085,0.015002192432161998,0.018186889962493576,0.024971057319809045,0.021206536202498707,0.10339970091547575,0.013370740305760527,0.025159605833971838,0.04089115513791966,0.02162036531465094,0.02830440657151849,0.017452042103163392,0.01846405218381127,0.020834743466672512,0.018991997939179987,theme_14,0.10339970091547575
EME,2021,0.008887610599938712,0.010439210049223038,0.0017805343522975703,0.0017890294499554509,0.011295943639670323,0.011189950042412251,0.0162181652536884,0.00824496226332883,0.007889362105895676,0.0077121220283885164,0.01717446703522004,0.025378968799427817,0.035872368450466846,0.019894516967974576,0.020042596345530485,0.0117485976072199,0.025648533443942082,0.038569361695642,0.050917482907666206,0.1444740155840439,0.016478731762351612,0.02173012333016249,0.03380971320993597,0.025801204070137175,theme_19,0.1444740155840439
EMR,2021,0.008453986871458218,0.009713061751792812,0.0017309201888620201,0.0017389849761220188,0.009640507991694951,0.009599385837590933,0.01566822098798353,0.007734690706108623,0.007366607337718315,0.007228195834109903,0.014283361988752295,0.01985710584069095,0.030952044380943337,0.022055676202601276,0.019326451705897488,0.011982961863186843,0.021127008689515173,0.030936900251571225,0.06135653094457801,0.1193054254150625,0.01688253646790531,0.023825694586969825,0.051659060305042,0.030207805276632856,theme_19,0.1193054254150625
EOG,2021,2.505670136667607e-308,2.4506259709980205e-308,4.90529475936534e-309,4.931269033669876e-309,3.829665763886348e-307,1.0,2.545878504034408e-308,2.129061740445411e-308,2.139365591139545e-308,2.019355206496976e-308,4.371113138513515e-308,4.0097313773225675e-308,2.7511380623768425e-308,1.9864573692389756e-308,2.233191171927409e-308,1.951128670487108e-308,2.9393892957560243e-308,2.945928643317769e-308,2.3880302963881565e-308,3.008882700480594e-308,2.40075266602711e-308,2.4647510456309497e-308,2.1385989381097277e-308,2.2654519793447657e-308,theme_5,1.0
EPAM,2021,2.253323818140158e-308,8.99978953085938e-308,4.864490900226908e-309,4.888782136061545e-309,2.1405745408462737e-308,2.051092771458738e-308,2.663277936137452e-308,2.9651521471047403e-307,3.631783947564325e-307,1.0,1.711082439209355e-308,1.87172591210945e-308,1.9192609851251276e-308,1.844789947257472e-308,2.800079105241345e-308,1.657379967837558e-308,2.0377747835835675e-308,2.3951490047598525e-308,1.719746237004644e-308,2.041538414771898e-308,1.972623897049689e-308,1.7944482638101587e-308,1.710144143049747e-308,1.7025859610470515e-308,theme_9,1.0
EQIX,2021,0.014326340839210926,0.013423515415427835,0.002581312879758204,0.0025918965360881385,0.011777217957155101,0.011745012803422203,0.03009824559653722,0.010796649919419666,0.010228813160974461,0.00999692147898996,0.015404842482935973,0.018053740856541108,0.039942391734876806,0.07996542233680239,0.021521246953264545,0.02419663499229516,0.025680489628705356,0.030493327284370337,0.0331083037120554,0.04367206848613542,0.04056696527084421,0.0746625183655926,0.06094918885104103,0.12907542013632486,theme_23,0.12907542013632486
EQR,2021,0.012062164807652551,0.012348211637448965,0.0016362479254464202,0.0016431571640587676,0.009389833066560388,0.009197684272110901,0.043165236789953654,0.008944723011739366,0.00837074539470501,0.00807538341198567,0.00919114413028024,0.010729109116136908,0.020786439739398657,0.021895284826666746,0.014349760467414579,0.01148474841910831,0.019549273845634634,0.027679122942414217,0.013433783309615204,0.023105735836838087,0.019874356279742735,0.021741269259297282,0.015078153186290232,0.01925153615590074,theme_6,0.043165236789953654
EQT,2021,2.043877442091083e-308,2.2925253237023613e-308,4.786065498497007e-309,4.81057594768563e-309,3.7301490037759194e-308,4.036681937667519e-308,2.6930622967081234e-308,1.938914867487063e-308,1.910793831751856e-308,1.851563564977294e-308,1.0974364133700038e-307,1.0,4.0335997823451247e-308,2.6152159259648655e-308,3.0507282323255716e-308,2.0787576826596124e-308,3.5855776763087934e-308,4.1052505424116164e-308,4.478979395073979e-308,5.458395409522161e-308,2.573023354667869e-308,2.954910520145669e-308,3.5301119665224093e-308,3.072214863669506e-308,theme_11,1.0
ERIE,2021,0.02564946398022013,0.013603781615174781,0.0033593271944889207,0.003368125154997522,0.013209169826649582,0.013327735075210408,0.02370966712761281,0.011819912027779145,0.011416766272505156,0.010971055184947875,0.0124731792501221,0.013155907579582219,0.017955841676981076,0.021267961005801018,0.013775994476016533,0.5411192551550223,0.016086322019217072,0.01670164024565453,0.015602429395886656,0.01851501479671178,0.05673584263913523,0.03831976886258293,0.01835109655720597,0.02445537055995845,theme_15,0.5411192551550223
ES,2021,0.011588067642394305,0.011648315683144925,0.0028391103206109767,0.002853637762125636,0.02307538939106352,0.02725925663375412,0.013182260007575861,0.010225732792639336,0.010204312439181145,0.009833347855890058,0.4013701707636961,0.05808381286557331,0.017897756754395516,0.012345207757399095,0.013239921423762901,0.010761238658504297,0.017435177076201926,0.017605946306787357,0.01774249246819531,0.02198629294999752,0.012817285942305107,0.014252747001625392,0.014874424012839737,0.014262802451666128,theme_10,0.4013701707636961
ESS,2021,4.496881082835905e-308,4.48018201567099e-308,4.888892885610385e-309,4.909202784999156e-309,2.695012455042604e-308,2.6395769715195387e-308,1.0,3.106805860093439e-308,2.8780228042110615e-308,2.742144844103058e-308,2.449728789270659e-308,2.749927151347055e-308,4.2916587873853306e-308,5.075782763127062e-308,3.9238196071844357e-308,3.524034243344658e-308,4.548075629823109e-308,5.645252372778071e-308,3.1233119895361983e-308,4.587764487413216e-308,6.127380597813954e-308,5.0208116975411635e-308,3.4422352268429565e-308,4.2197288131414423e-308,theme_6,1.0
ETN,2021,0.013490521564326119,0.01732898597048038,0.0024584089958910936,0.0024698240531379092,0.015579411830282114,0.015031412248297295,0.028365661842344295,0.01291255488467217,0.012186596395520171,0.01192860629386284,0.017622651366164716,0.023008134022649767,0.0495570982934217,0.0270465749432,0.03190793998487411,0.014630504495084615,0.04207564785900288,0.19899717160992547,0.034612517382642156,0.08692229853688382,0.02146940727470095,0.02649708388430077,0.02929464989322485,0.028708201541092306,theme_17,0.19899717160992547
ETR,2021,0.013698815265080879,0.014016023461225654,0.0033069820052907054,0.0033241407343472416,0.02827313348235002,0.03330338023245428,0.01586209635932381,0.012209058345981346,0.01215954270195893,0.011711396405267943,0.490491624247673,0.09082577417431732,0.021857266881382197,0.01482904565721906,0.01615626862977051,0.012799201220155435,0.020897027351281607,0.0215569655062863,0.021953887839895915,0.027262784504405158,0.015360249038884223,0.01720367904388978,0.01821636460691682,0.017282436699938997,theme_10,0.490491624247673
EVRG,2021,0.012156463441807241,0.012226580270551317,0.0029419085847480447,0.0029571969609722805,0.024389626414930327,0.028643397417543216,0.014033166810614527,0.010658292171104006,0.010605660803111453,0.01021752635224154,0.5660150209682846,0.07264317672769746,0.019507289128841792,0.013270962143657196,0.014168189032918967,0.01143293997846977,0.01860029999063011,0.01892633044093921,0.019651668702332998,0.024560058568881975,0.013693399303499654,0.01541382693373627,0.016299817197255075,0.015520319753803432,theme_10,0.5660150209682846
EW,2021,0.011407249651866536,0.019285590835278806,0.0025978192874539646,0.002610644787500869,0.013059485342249445,0.012528656457758006,0.019990353780527124,0.014666563304090944,0.013650555007172693,0.013884199839975143,0.01390983267963864,0.017777243345304297,0.02448366205631136,0.01953651505686786,0.1170699879697254,0.011443576508651559,0.022363029928993014,0.038456214923380555,0.024110183589939355,0.03056601002841393,0.014961939748260352,0.016679697337164477,0.02268799051696022,0.01822863166956975,theme_14,0.1170699879697254
