ticker,year,x,y,cluster
WM,2019,-4.780237,26.5528,-1
WMB,2019,-4.1745358,20.507246,1
WMT,2019,-6.7595367,26.965122,15
WRB,2019,-6.3266463,25.225544,-1
WSM,2019,-3.229245,24.72472,5
WST,2019,-3.4755213,26.014988,9
WTW,2019,-6.2305713,25.70495,-1
WY,2019,-8.7621975,-1.5003934,0
WYNN,2019,-7.8023896,26.241055,2
XEL,2019,-3.8617136,20.807873,1
XOM,2019,-5.8356366,23.851555,8
XYL,2019,-3.8934762,25.401697,4
XYZ,2019,-5.429445,27.305437,-1
YUM,2019,-3.294394,24.369505,5
ZBH,2019,-3.0976143,26.334148,9
ZBRA,2019,-6.36849,26.09714,-1
ZTS,2019,-3.8679209,20.44275,1
