ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,theme_16,theme_17,theme_18,theme_19,theme_20,theme_21,best_theme,best_score
ADSK,2019,0.002199660364690404,0.01888415347545867,0.008198510657064886,0.011099973700755265,0.010815621366140043,0.016500933663536013,0.014714539386672507,0.022965229727932652,0.04514715069497342,0.013881526374881957,0.03001652241890024,0.032401605656276256,0.03762662561546527,0.017278193470470455,0.018475816900829674,0.020441283315727032,0.03543903961697087,0.04004842182280092,0.08611252429288006,0.172809145521634,0.035806195766144064,0.025494710072639492,theme_19,0.172809145521634
AEE,2019,4.61861660236527e-309,3.3639341394358477e-308,1.5438798372672894e-308,1.1100487378077433e-307,1.0,1.9050323064068765e-308,1.877813975592854e-308,2.1456559928537418e-308,2.680428977473776e-308,1.753575795833287e-308,2.0742620939836417e-308,3.090517981641499e-308,3.148897019944351e-308,2.0396134034171865e-308,2.029147912234933e-308,2.1840754211055933e-308,2.607334408923203e-308,1.862004623056209e-308,2.0290234107568257e-308,2.1876707673142213e-308,2.7033678120849636e-308,2.3147961485242517e-308,theme_4,1.0
AEP,2019,0.0025689739421315663,0.02076053260217829,0.008762412897689482,0.057115974216635224,0.2610508128164277,0.011035301833271872,0.010863821807041554,0.012604847554540475,0.01611014866143182,0.010082461975719402,0.012177765913761409,0.018608715976977056,0.01919156062596336,0.01185171055160312,0.011813096146802215,0.012851244125887135,0.01545425638980556,0.010890535014154728,0.011938771764852082,0.012949830949622126,0.01623215535626414,0.013685449409400679,theme_4,0.2610508128164277
AES,2019,0.002812343145478498,0.020991893016035323,0.009453511597275477,0.06676572523313896,0.4104403317122691,0.011600240445150388,0.011507840964345878,0.013129128507201968,0.01626041075531882,0.010731728988725863,0.01265278414894126,0.018368302742821134,0.01891072760814344,0.01246025525172607,0.012377833986453096,0.013372879908504073,0.015572871972187293,0.011271632210507287,0.012301988720755988,0.0132746868299643,0.0164345213560818,0.014107278036713803,theme_4,0.4104403317122691
AFL,2019,0.003539961534670594,0.01654999356843404,0.013561697183332685,0.013579142762990853,0.012618215546220696,0.027497863227699124,0.031809349238046805,0.05101086775982139,0.01783496166015128,0.4868195252201112,0.04561120864024747,0.01580338365356086,0.015357886248274616,0.013217746902951511,0.012813893031132133,0.014660694171209987,0.01435210492411576,0.019401841283391605,0.021715735617702056,0.017707396544187577,0.014832075391933505,0.014191101376863743,theme_9,0.4868195252201112
AIG,2019,0.0033152080275752004,0.015767132737815284,0.01267003994107078,0.012711887504542052,0.011870242105392012,0.02638038083386132,0.030935600626969057,0.05204520168971317,0.01723748979481821,0.2686500026386485,0.047167315267682704,0.015226213316382128,0.01476060918656166,0.012569295774095808,0.012211871263492612,0.01399482434227927,0.01377188294049785,0.018993315885339156,0.0214536081405191,0.017232892135862016,0.01420864702018124,0.013560356335541222,theme_9,0.2686500026386485
AIZ,2019,0.0068416554819553796,0.023445052575454983,0.47674632832621905,0.02093862927734382,0.019564984043996515,0.03978389224433532,0.027754586023514737,0.032004952595170305,0.02590481848714342,0.02408711361275203,0.02494307586912222,0.02134739920739795,0.020978637667486557,0.02026978297679638,0.018765952209747777,0.02973565142793071,0.018641528473504573,0.02325121835297213,0.021658620351094098,0.01972441871129984,0.023193847779162235,0.02366550132093685,theme_2,0.47674632832621905
AJG,2019,0.003135886750029417,0.01581637157895324,0.012072711794500294,0.012556080705273604,0.011695293698875743,0.026032385820008948,0.030713301356729956,0.057044344528435764,0.017427209275207068,0.1684475332879053,0.05317140676929813,0.015271827447112916,0.014834728768890642,0.01243965154370333,0.012089272721583274,0.013800690932693968,0.013799391631483304,0.019048490449768175,0.021931720651543196,0.01745987643505247,0.014252046162924241,0.01348065101075002,theme_9,0.1684475332879053
AKAM,2019,4.630962333887593e-309,3.452249174625737e-308,1.738904430513095e-308,2.135127262076717e-308,2.0802728816462663e-308,3.822298246019014e-308,3.2605346249244186e-308,5.39170137025309e-308,7.618353382066948e-308,3.046060058045148e-308,7.614286444024634e-308,5.722247628660618e-308,5.423608132680578e-308,2.846806464093797e-308,2.948918071458083e-308,3.8273687844747426e-308,4.943530766352493e-308,1.180915631493848e-307,1.0,1.1295459959189053e-307,4.934857165039904e-308,4.133753356964025e-308,theme_18,1.0
ALB,2019,0.0012235166348625185,0.013955370020742442,0.004954447530485731,0.007480353243113552,0.006983191069518342,0.008391682378828681,0.0070363855510909385,0.010767075764442805,0.021028125941177537,0.006730199518003339,0.010827198574580216,0.015529247236674839,0.035512561112311665,0.01789747740045419,0.01988497525521617,0.015270886195769438,0.024151090933895277,0.013207484697686954,0.01548785425267178,0.02832909884114907,0.06736528172448769,0.03305541776152393,theme_20,0.06736528172448769
ALGN,2019,4.90233998952077e-309,3.398018762967433e-308,1.482267426225148e-308,2.1696174967943623e-308,2.032675912767116e-308,2.000189175798835e-308,1.812041638357587e-308,2.37751530462085e-308,3.0423181420827847e-308,1.7653637493613397e-308,2.3776708366128657e-308,2.6543295949702197e-308,3.920154568397752e-308,1.9825511706058656e-307,1.0,2.8672675698861787e-308,3.6804062780840146e-308,2.417385248535179e-308,2.665390060287513e-308,3.914483780870747e-308,5.414819576592628e-308,4.790355328047794e-308,theme_14,1.0
ALL,2019,0.003469578105512714,0.19111898315280204,0.013962041625188312,0.03065994499732838,0.030110915208062247,0.019573926672974282,0.018932916630396344,0.02629764895565394,0.039271383729804245,0.017021432165066862,0.024046820940637783,0.029395094140944867,0.03785627778061616,0.023213207232890894,0.022571298093681802,0.02691119337430336,0.026970280477354794,0.019919110364356583,0.02289388393644817,0.026050689397609135,0.03821517142493322,0.030810887012625802,theme_1,0.19111898315280204
