ticker,year,x,y,cluster
TPR,2023,-4.630481,8.993358,22
TRGP,2023,-0.8391227,6.36174,4
TRMB,2023,-3.5461185,7.1437874,14
TROW,2023,-5.071641,4.5174766,17
TRV,2023,-6.108469,3.794019,18
TSCO,2023,-5.2584524,9.1053505,22
TSLA,2023,-1.8015982,7.117972,-1
TSN,2023,-3.9182925,9.263771,21
TT,2023,-1.1122888,3.1880496,2
TTD,2023,-0.28259456,2.4313262,7
TTWO,2023,-5.1579704,7.288138,16
TXN,2023,-3.0329432,6.7994018,14
TXT,2023,-3.2226653,8.100376,13
TYL,2023,-5.1935143,5.3319235,20
UAL,2023,-4.090121,7.9435525,-1
UBER,2023,-4.469759,7.434848,-1
UDR,2023,-3.0092022,4.701367,6
UHS,2023,-2.114495,10.39385,10
ULTA,2023,-5.3912625,9.329549,22
UNH,2023,-2.1604738,10.357517,10
UNP,2023,-4.084498,8.0936,9
UPS,2023,0.16866586,9.0703745,1
URI,2023,-3.5867443,7.8131,-1
USB,2023,-4.3625584,3.6047034,3
V,2023,-5.19595,5.8502483,20
VICI,2023,-1.1222134,1.9819924,-1
VLO,2023,25.346891,9.556577,0
VLTO,2023,-1.24748,2.521388,2
VMC,2023,-3.5752978,8.402846,-1
VRSK,2023,-5.9032774,4.15275,18
VRSN,2023,-4.9916387,7.505138,16
VRT,2023,-1.1714656,3.3675377,2
VRTX,2023,-1.4245143,9.567133,12
VST,2023,-0.6441455,6.994537,5
VTR,2023,-3.2319865,4.898043,6
VTRS,2023,-2.3723717,4.9790916,6
VZ,2023,-5.532393,6.5514374,16
WAB,2023,-3.9921825,8.024859,9
WAT,2023,25.202955,9.922083,0
WBD,2023,-5.544171,7.2579927,16
WDAY,2023,-4.5551944,7.102304,-1
WDC,2023,-3.5138142,6.534803,-1
WEC,2023,-0.32466394,7.7855453,-1
WELL,2023,-3.2731748,4.9529204,6
WFC,2023,-4.335139,3.581873,3
WM,2023,-0.60132146,2.0580344,8
WMB,2023,0.3474985,8.848397,1
WMT,2023,-5.240029,9.301643,22
