ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,theme_16,theme_17,theme_18,theme_19,theme_20,best_theme,best_score
HWM,2021,0.012038614865904573,0.03433337688638882,0.001587199399475768,0.001590037300674921,0.05471371846585842,0.03524634574280551,0.02382116150981786,0.03450680948854917,0.023417353520402914,0.03316719560169577,0.02923148797468144,0.05985073507330962,0.06392706898340379,0.23353359527490108,0.07686552931279263,0.02767517632905489,0.02830277825873326,0.04407787360309045,0.03184428019204689,0.025440029361601096,0.026024485662177577,theme_13,0.23353359527490108
IBKR,2021,1.4568702682823847e-308,4.490189022074187e-308,2.843251272896714e-309,2.848059461530154e-309,3.312936082027378e-308,3.0031854083725685e-308,2.527334106027901e-308,3.2549773804516e-308,2.390080315271124e-308,3.176913103684348e-308,2.8513466529518616e-308,3.7710324425277425e-308,4.3252761580184273e-308,5.507741949272789e-308,4.1236352728577463e-308,2.617434202177481e-308,1.6943239193545718e-307,1.0,1.4312866614201808e-307,1.0568433649578186e-307,1.101598600691542e-307,theme_17,1.0
IBM,2021,2.295818390854564e-308,3.7643551109230627e-308,2.86347089027738e-309,2.86815062881667e-309,7.502439743269518e-308,9.131207757204073e-308,5.180235355725093e-308,1.0856004304681412e-307,4.536554030611829e-308,7.076153304553415e-308,6.530916044879039e-308,1.0,8.754290030299148e-308,9.049201989988614e-308,1.136798583878446e-307,5.994167809254129e-308,3.5915048514021335e-308,4.909528044762916e-308,4.1148664236346567e-308,3.3276003552606125e-308,3.3977580965126636e-308,theme_11,1.0
ICE,2021,3.777917622638154e-308,3.480111698740973e-308,2.84073839851654e-309,2.845612622259106e-309,5.457833395158699e-308,1.1328214944621918e-307,6.517533900049136e-308,5.175982610211158e-308,1.0,6.510086650751198e-308,9.67515719128306e-308,4.3361505175811714e-308,4.480858429062995e-308,4.3825760528732792e-308,3.7154656908961193e-308,2.942245801280081e-308,2.2445604070145156e-308,2.7283965217307797e-308,2.43372730415922e-308,2.136829163054751e-308,2.1942267549369953e-308,theme_8,1.0
IDXX,2021,0.010331884356034549,0.02170981349696628,0.00120131515548381,0.0012033659615356693,0.04507982142974453,0.037541267197477066,0.024971466084834915,0.03659339310160088,0.02182822814426735,0.037457621942169,0.03130628224150345,0.08941513561896317,0.11931948667866997,0.0953410053721371,0.04208541332798005,0.022284003026907775,0.017176302984516004,0.025150971771051498,0.01937588097500778,0.015723019574003953,0.01607143907353447,theme_12,0.11931948667866997
IEX,2021,2.212296145649174e-308,2.2885629662668893e-308,2.827495572022815e-309,2.832654681541144e-309,6.988900722498375e-308,3.53948002795976e-308,2.705593895781068e-308,3.7927245466730406e-308,2.823540903424187e-308,3.266544172081246e-308,3.0982063643237014e-308,5.012453570281513e-308,3.5832322991611534e-308,3.8789275067137276e-308,8.787645285300389e-308,1.0,2.212733650592368e-308,2.572990893711568e-308,2.289078666918986e-308,2.1238870760101536e-308,2.174074912247683e-308,theme_15,1.0
IFF,2021,0.024394826864008068,0.027296451103789008,0.002133623634498545,0.0021368294738442137,0.04170610324727739,0.08406242950810507,0.12696157513083536,0.057453732240843665,0.08663006882305842,0.08517125619611801,0.17390312873828845,0.041796036390597806,0.05115571065747568,0.03835438782228854,0.030061825311907722,0.02367873894716485,0.018239896391868158,0.02363340929122247,0.020486242311971166,0.017053429449448224,0.01741400206982703,theme_10,0.17390312873828845
INCY,2021,0.007441858773533206,0.02137755110540334,0.001580170969648016,0.0015831080113433275,0.014902488859315942,0.013500888582536797,0.011570969366628749,0.013642622523741125,0.01169575076599914,0.013572772237344856,0.01280003945024355,0.01596656155887836,0.01755020382790236,0.021617718659508827,0.018061143299208975,0.012313400473886432,0.11920753163616382,0.049290071662063686,0.08630917281366686,0.3871482120065494,0.14251861813216538,theme_19,0.3871482120065494
INTC,2021,0.014131591103454133,0.04286496510840627,0.0019663777144053145,0.0019697442769086937,0.051218281070108,0.04306564264153309,0.03035076712443582,0.045563365990438975,0.028311830351670512,0.04103840494982925,0.03681184756906624,0.06941926133474552,0.0633302000851841,0.14340404536687978,0.07810633214023088,0.03206163940681174,0.042676567521072045,0.07572458617318793,0.05202731652439684,0.03726801672372519,0.038068034656224894,theme_13,0.14340404536687978
INTU,2021,0.018165996679562715,0.015963844377286995,0.0013303532593338045,0.0013326146308280076,0.02497523232204948,0.05029291798235829,0.03092165706690744,0.023647628743229464,0.5643682787401698,0.029289331882008413,0.04401845117667522,0.019830212193347,0.02051032470743885,0.01997308909567021,0.017089575376985494,0.013639906959676006,0.010355776699599695,0.012539046152015771,0.01121387846027865,0.009869455837177897,0.010133022579807542,theme_8,0.5643682787401698
INVH,2021,0.007516669933410364,0.02192726315218006,0.0014697118330156817,0.0014724729983051751,0.017295877239585852,0.014843798902139228,0.012537637444420092,0.015284674415302082,0.01240491716111298,0.015032623317411965,0.013930258662105689,0.01862323652694215,0.020643929299558772,0.02714316101118373,0.02210754099744672,0.014218982776901956,0.12739456317013662,0.06662173408466307,0.05553039498966336,0.11842314307501427,0.18148698695090493,theme_20,0.18148698695090493
IP,2021,0.4575507876088517,0.01971135691104184,0.0028135483390257956,0.0028186122914882787,0.030842125419016507,0.02704270249691259,0.03158828755440239,0.022862320368115363,0.038044389374123896,0.02453747323251582,0.02896602661092009,0.021797107102420367,0.02213728580070008,0.02132625974420647,0.021583588441511953,0.02177008690411201,0.01373293828616965,0.015623643152957362,0.01437995433150855,0.01332618306362296,0.013544238242514014,theme_0,0.4575507876088517
IQV,2021,3.132251482987869e-308,3.196745288135117e-308,2.830309395342896e-309,2.834198051571846e-309,4.550812794751326e-308,7.72278452878598e-308,1.0,6.79745110173838e-308,7.152016642175078e-308,7.167898945732826e-308,9.860848784834477e-308,4.879735166332017e-308,5.748267788247005e-308,4.3699029599671597e-308,3.508089544496306e-308,2.8343192313006155e-308,2.2476670977289844e-308,2.866168182483788e-308,2.510927271254443e-308,2.1046207302508154e-308,2.1447713844018297e-308,theme_6,1.0
IR,2021,0.0137908018977334,0.044516410586307696,0.002182631939245578,0.00218657329206735,0.040184096730465586,0.032909455622663064,0.025578653183281064,0.03337726970507914,0.025309816837110713,0.03185522955924029,0.029525009667548646,0.044717783232951086,0.044102146036994076,0.06702954312830538,0.05659086650919807,0.029247648004865553,0.08210348676328408,0.08715201349533788,0.07169645842231587,0.06983917062787878,0.0747728383626226,theme_17,0.08715201349533788
IRM,2021,0.014257436593307183,0.04498743831862661,0.002156311676208966,0.0021598822448648195,0.04210936735578061,0.03937564053560969,0.03066272927502419,0.046641484259291266,0.028155271526228032,0.044997431769148215,0.03685896943372993,0.047770247136771325,0.055782758699511034,0.0705517769107541,0.04557020421117211,0.02679645496247249,0.05867091780132978,0.11213584801036006,0.06808457683942798,0.04707405746136675,0.04919123617169565,theme_17,0.11213584801036006
ISRG,2021,0.008477380152005377,0.028388743231836055,0.0016175721992556073,0.0016206042550422418,0.019469821315111754,0.01704769355944891,0.01422827495916428,0.017274723391005564,0.014199264800907007,0.0170074434558474,0.015926196918181406,0.021122790118276513,0.023644485154145387,0.03154938252544783,0.024620399415522264,0.015389088626127244,0.15681652534521567,0.07731344462117919,0.12686234682699715,0.13491438588217397,0.12632328745000493,theme_16,0.15681652534521567
IT,2021,0.014248317624811865,0.025553373600068353,0.0016783884244436454,0.0016811946590496374,0.05711318290612894,0.06244930961720878,0.031673543889475075,0.06048654516190208,0.029856873864900182,0.04588046780422206,0.04195584184805951,0.1450440065627893,0.05907110216676814,0.0674612746291926,0.07637516275303843,0.0347704016690855,0.02196878850335337,0.031011296216597487,0.02539001234097511,0.020275513128351942,0.020751247983732297,theme_11,0.1450440065627893
ITW,2021,0.011930055787891065,0.015109992809516878,0.0010050642665638304,0.001006666262615807,0.02636243030980888,0.051344334372653136,0.037343183688859,0.02826821878493458,0.0591307024369349,0.04478228047345903,0.19476038306484608,0.02255135274836394,0.027586350756658128,0.022584673715630502,0.017493520403607098,0.013153748109582206,0.009778607780681178,0.012614923968174893,0.01083270728376231,0.009140470493204867,0.009366339630357857,theme_10,0.19476038306484608
IVZ,2021,0.012103151155161296,0.036376064365213255,0.0018975730260156198,0.0019009830812951863,0.03628590066035992,0.0306772637628937,0.02263330987429872,0.03067325946734646,0.022562157025293766,0.029284399469164668,0.027114845981148387,0.04177121317779527,0.043121165200298406,0.07274002419955237,0.04931878547153956,0.024584313886751828,0.05615802640278144,0.06863944081596668,0.056406999798877464,0.04809740932863785,0.05122707599255274,theme_13,0.07274002419955237
J,2021,1.3705553304394245e-308,3.8457457769900026e-308,2.839020641046223e-309,2.84413120098343e-309,2.942016573467075e-308,2.6428344707110933e-308,2.2437792823772713e-308,2.748272613319484e-308,2.1991457726385e-308,2.689744119660245e-308,2.4954623497559413e-308,3.3034478409843343e-308,3.5456480875039736e-308,4.50558208693339e-308,3.7068355644239e-308,2.454843792862905e-308,1.0,1.4747812737294468e-307,1.3484772667188082e-307,3.2292560824512508e-307,2.8583487462676232e-307,theme_16,1.0
JBHT,2021,2.2302379525548493e-308,3.7476974179028817e-308,2.866158292700077e-309,2.870804114674225e-309,7.000890414772682e-308,8.663599969387318e-308,5.040843687560104e-308,1.0359472318905348e-307,4.398647161428614e-308,6.83288617781045e-308,6.357246845521479e-308,1.0,8.263436813828221e-308,8.829562453526218e-308,1.055917358971475e-307,5.706691632013495e-308,3.675382064224738e-308,5.023805319657858e-308,4.2308710547309925e-308,3.399789764055942e-308,3.4753700210350627e-308,theme_11,1.0
JBL,2021,0.0094060463387206,0.03652614057320882,0.001693295670449859,0.0016961050396533497,0.02282801551165873,0.02091195209028645,0.017177962424982474,0.022334483735471193,0.01623351362187243,0.021850751940751957,0.019708960475109043,0.026842677269068912,0.03184202986531145,0.042588429548936546,0.02860308772877469,0.016909355075466165,0.07596635535436053,0.26534611782286605,0.12859838413371227,0.04843411160425458,0.049071622512655226,theme_17,0.26534611782286605
JCI,2021,0.009651759177444211,0.03334925932452435,0.0016042634342388735,0.0016069543000115137,0.027439419213922362,0.02420249236939292,0.019477548803203383,0.02666299978007507,0.018110053144748582,0.02578991589256745,0.022613778439440946,0.032202891961522075,0.038658490917316206,0.05269629813652372,0.034530377380344666,0.01974161976889926,0.061184349530955924,0.1611370413082588,0.06587454111066107,0.04562232202416942,0.04824601667371388,theme_17,0.1611370413082588
JKHY,2021,2.149929580917916e-308,7.35080809420002e-308,2.844214982092247e-309,2.8490603501687e-309,8.291578086181025e-308,6.630434810893975e-308,4.663420216126084e-308,6.2110142688014e-308,4.3889149256113826e-308,6.385703144957471e-308,5.821300794856157e-308,9.887457848029866e-308,1.6969827500205505e-307,1.0,9.833037760310045e-308,4.282982127790774e-308,5.2840157426771e-308,8.713774158883818e-308,6.079834371013523e-308,4.692200436027481e-308,4.812965713317417e-308,theme_13,1.0
JNJ,2021,3.369272817848932e-308,3.106449224907306e-308,2.826023775698134e-309,2.829982528667857e-309,4.661754221461993e-308,7.350796304172766e-308,1.0,6.412867394093561e-308,7.878466801102485e-308,6.991530139600786e-308,9.734317744851878e-308,4.579932077558002e-308,5.326155376069381e-308,4.1210609052527524e-308,3.395000234914061e-308,2.804249090409924e-308,2.15790504147103e-308,2.7321743425147067e-308,2.401000587237491e-308,2.025805552900159e-308,2.0637013321909814e-308,theme_6,1.0
JPM,2021,0.21104525773331595,0.017274667687781086,0.002460817416069158,0.002465193640159891,0.02947538158393293,0.025233005236687298,0.029244106921673143,0.0217484113194238,0.03383459823734218,0.02226385332031986,0.026547414252080934,0.020761975752194475,0.020633308731335214,0.019632178334204223,0.020553786123817835,0.021247927061024907,0.012303554994259988,0.014076696774125262,0.012902919781041234,0.011928410967208503,0.012122305857683539,theme_0,0.21104525773331595
KDP,2021,0.01565005625027087,0.023380082020051617,0.0017189054074519734,0.0017218154847894972,0.05729396970566957,0.055047742727990685,0.03539669049808826,0.05668963916995179,0.03082917236705429,0.0483582112854408,0.04376461017464983,0.10821810052398222,0.07999222076973692,0.06321965251900306,0.06183823510601165,0.04007143955506168,0.020708809280454547,0.027788874897446834,0.022886740936772634,0.019323928355842884,0.01973052297244263,theme_11,0.10821810052398222
KEY,2021,2.7235825673328555e-308,4.0325650161524395e-308,2.82026249180523e-309,2.824905664618197e-309,6.698230580753315e-308,1.049407300815856e-307,8.096244077900351e-308,1.2546740371430228e-307,7.846067974681887e-308,1.0,1.2820629754806964e-307,6.693078610018597e-308,7.137885497055167e-308,6.136809001564767e-308,4.53414824836941e-308,3.4022046732100713e-308,2.8762694430401403e-308,3.8303731444939744e-308,3.228369490860331e-308,2.6503249899015407e-308,2.7128255684743465e-308,theme_9,1.0
KEYS,2021,0.013947232868674829,0.021911184182909233,0.0012407855119072413,0.0012428367573713728,0.04076787808174622,0.07620966460025742,0.03560963613191332,0.035706375197843754,0.05512040513362212,0.046894523132917525,0.0879743613704034,0.0323576610617407,0.03623450231242888,0.03681939925051021,0.027105553872956375,0.01813762159919081,0.013485143707012046,0.017584609404409843,0.014934144490174859,0.012593666699041843,0.01296530094688839,theme_10,0.0879743613704034
KHC,2021,2.167060942099983e-308,2.2898492588253225e-308,2.822914954380815e-309,2.82816875026156e-309,6.892290545005778e-308,3.44094818850283e-308,2.640668305030289e-308,3.704575883256957e-308,2.7630767035154144e-308,3.208574981450023e-308,3.0294474507908656e-308,4.838868507261949e-308,3.523873578717338e-308,3.8800123731378143e-308,8.761829079054545e-308,1.0,2.2348144413751446e-308,2.5841658532663843e-308,2.298692649429883e-308,2.14710887843715e-308,2.1997292132284133e-308,theme_15,1.0
KIM,2021,2.222309338177862e-308,3.599900521948227e-308,2.867675906465457e-309,2.87228946416966e-309,6.809642055715235e-308,8.317188495871293e-308,4.95670709341244e-308,1.0131778029894526e-307,4.3148107771165617e-308,6.614964193630896e-308,6.196747656991037e-308,1.0,7.825024616420145e-308,8.151835485822878e-308,1.0396667190317812e-307,5.820197215038192e-308,3.5683023272197494e-308,4.810258148429528e-308,4.0911881881395996e-308,3.309873451616358e-308,3.381853198627167e-308,theme_11,1.0
KKR,2021,0.009322289670513125,0.03187240035657123,0.00169810948552423,0.001701311861631701,0.02277833733094875,0.01915530899176625,0.01586293646401199,0.01943196760231687,0.015767375256669474,0.019138418939202418,0.01777872855358401,0.024011675930288516,0.02776370739434802,0.038748427773085056,0.02919592377059782,0.017572946849766687,0.10952375137758179,0.07797700924901889,0.07830719197079569,0.09116668404114521,0.09345342692743827,theme_16,0.10952375137758179
KLAC,2021,2.1634105344301314e-308,3.4095261975207825e-308,2.84759682596575e-309,2.85275246182736e-309,9.17362525210705e-308,4.966344096402445e-308,3.445752050325252e-308,5.086436067980626e-308,3.5451745861816104e-308,4.2987189948183033e-308,4.054175608641219e-308,8.74786366886785e-308,5.56751151493355e-308,7.512433691667435e-308,1.0,1.033095452891632e-307,3.553685520375412e-308,4.2849091127555178e-308,3.6876410708564803e-308,3.36966426063153e-308,3.4632437428966664e-308,theme_14,1.0
KMB,2021,3.0089826804828233e-308,3.9972332856822027e-308,2.842923785697125e-309,2.847304242403197e-309,6.38316912793695e-308,1.92958696698761e-307,1.1638243200705203e-307,9.314020319274487e-308,1.0822286755282673e-307,1.607393796568365e-307,1.0,6.937098434457358e-308,8.03943061644029e-308,6.259860931042744e-308,4.804211867953851e-308,3.499651454246103e-308,2.6806108397762624e-308,3.5459170500471383e-308,3.036751572764369e-308,2.492288027479115e-308,2.5554535350686363e-308,theme_10,1.0
KMI,2021,0.0018514749571914135,0.0019026185111865961,0.3870278761923002,0.4569593213807913,0.0018612393726461507,0.0018848054610691705,0.0018699884760764117,0.0018810232548880288,0.0018753441801010761,0.0018733976117269375,0.0018767853762007224,0.0018936437400962989,0.0018678323107179345,0.0018786891164676188,0.0018816086860659635,0.0018664003159464333,0.001890053193503272,0.0018964460809551228,0.001913945332674838,0.0018758284693712814,0.0018760266893135403,theme_3,0.4569593213807913
KO,2021,0.00685016874578429,0.018438849516714918,0.0014816026076339792,0.0014843719093740602,0.013766785084147148,0.012380871424311674,0.010654309326468039,0.012637979063668068,0.010651415787209639,0.012493926066040795,0.011735609976080875,0.014941967181865396,0.01614545969830458,0.019980631075061074,0.016893420601369797,0.011633685531582774,0.11855781823103573,0.04772268378193165,0.06105849643750745,0.27770888701449653,0.1801651663645473,theme_19,0.27770888701449653
KR,2021,0.011265908720875932,0.04331327773566373,0.0018019815742351584,0.0018052555935872065,0.03136236463306449,0.026434424756456913,0.021153582628297137,0.026033939601905993,0.021470592786735104,0.0260669544447444,0.024313060700060098,0.030999086571922078,0.037185552557797555,0.05230818718437886,0.03666962505579272,0.020812080832240804,0.08006259602713994,0.06918637701746336,0.06597719778441839,0.06604347922019553,0.07232651360851798,theme_16,0.08006259602713994
L,2021,0.021455663677183164,0.027597219453284645,0.0017301372639771412,0.0017330660513307926,0.08797519400020527,0.09950723509445522,0.048852152841956556,0.06663926812900726,0.062463358491959435,0.08472818675399384,0.10132825936583557,0.05818048427832071,0.05366769841177761,0.04826982096042836,0.04747617563228926,0.03330142635768987,0.019484992734872024,0.025303597383439787,0.02151328333381132,0.018189234155173775,0.018644494942147094,theme_10,0.10132825936583557
LDOS,2021,1.5105865642946584e-308,5.123082707595477e-308,2.89526458062467e-309,2.90001845875354e-309,3.3850396136093657e-308,3.2399296879460784e-308,2.678537467207104e-308,3.424081036121965e-308,2.5527655633162865e-308,3.3117851278778135e-308,3.057653129665574e-308,4.0813598489588907e-308,4.459516240572152e-308,5.697750073322477e-308,4.269501420083042e-308,2.657932764879665e-308,1.4805927056019991e-307,2.1493197296038855e-307,1.0,8.42803225387549e-308,8.506087871399936e-308,theme_18,1.0
LEN,2021,2.538239325841684e-308,3.366766959454289e-308,2.849555174368333e-309,2.854131779191776e-309,6.747560126509623e-308,1.31177063024703e-307,7.368528093196834e-308,1.0,5.961536680752994e-308,1.2201067376247995e-307,1.081013188980628e-307,1.4047099676918349e-307,7.479341062796414e-308,6.084918891211891e-308,6.270690804585695e-308,4.514023048739242e-308,2.879107930261237e-308,3.861699550572879e-308,3.3100766075404477e-308,2.6687814959646823e-308,2.7245391020213545e-308,theme_7,1.0
LH,2021,0.014546607809969877,0.049084232627447384,0.0016022720593958126,0.0016049316345903757,0.057943673218932505,0.05200918200056964,0.035814584651415106,0.04429490009518788,0.03490748276811742,0.05100127765882135,0.04729396487613536,0.05708271475608402,0.1416629842587747,0.1318547067283584,0.04561169441693408,0.02393807460284099,0.025760562232416233,0.03949447030391801,0.029757334535132234,0.02322111653548437,0.02384348334759242,theme_12,0.1416629842587747
LHX,2021,2.3072473381544473e-308,5.931994333091783e-308,2.829820636047397e-309,2.834362260797884e-309,8.121465266237006e-308,7.714643751661251e-308,5.8672289895525e-308,7.27470212258446e-308,4.918708542474628e-308,8.578200747859541e-308,7.474805264825773e-308,1.0643403768081707e-307,1.0,1.8810234337970628e-307,7.222301252447482e-308,3.9732586735634194e-308,4.039086349211519e-308,6.196276703746522e-308,4.63826053699752e-308,3.638629153871665e-308,3.714014619841954e-308,theme_12,1.0
LII,2021,0.022404108281327547,0.023476313680037605,0.0017018489195192508,0.001704707317380783,0.04341796293801924,0.06544448364850587,0.04408330974941994,0.03468717091903301,0.15353945070543648,0.04400467712899086,0.09480022433919083,0.029638964918722602,0.03247913115125418,0.03171244705718945,0.026367818928777046,0.01981622130448474,0.014331248718914643,0.01787082184873875,0.01563573917911281,0.013546692329008245,0.01391836614441278,theme_8,0.15353945070543648
LIN,2021,0.029957277722845153,0.02163861816875274,0.001949905601108635,0.0019531157241266244,0.045468699696922334,0.053188198179158985,0.061680390385996625,0.03803103272270458,0.14353632550081571,0.050854848294787626,0.08344616129852798,0.030292500371010826,0.03264876884048887,0.028364331390770478,0.025817233392857953,0.021755965963446963,0.014354411323163622,0.017743769975924004,0.015627637192272958,0.013573734967326116,0.013869178698777388,theme_8,0.14353632550081571
LITE,2021,1.9416809223130986e-308,1.0,2.87435777188831e-309,2.87932244869205e-309,4.0507692476866856e-308,3.613464740772671e-308,3.0417671776319493e-308,3.331803889978602e-308,3.156637552377957e-308,3.55501686376438e-308,3.538606639217241e-308,3.8963027091163847e-308,5.43111897919781e-308,6.60053342940366e-308,3.949190291690925e-308,2.34286361788719e-308,4.298626300801329e-308,5.947642298744502e-308,4.935830947329149e-308,3.753549059495873e-308,3.79458182396488e-308,theme_1,1.0
LLY,2021,0.010712668788497533,0.040852128049079756,0.0018488074555993766,0.0018518999121928728,0.027481257353832906,0.02463701530891522,0.020204002446721808,0.02714572178650025,0.01865492152561832,0.026428747317991035,0.023271813579659267,0.033377240686354864,0.040562143963230685,0.05573413342980642,0.03403241766633627,0.019635842843047504,0.061627214503579324,0.27040014059356043,0.08852046072919119,0.04484131858376249,0.04504030232942545,theme_17,0.27040014059356043
LMT,2021,0.023080632065995706,0.02602967972807617,0.0019446817673355742,0.0019479620279182507,0.04835908452676491,0.1093794516973008,0.04727515586094551,0.04766575367406012,0.13368300736167785,0.05568990493355153,0.09281609315816083,0.03899199901798105,0.038079378006051844,0.03789102136627824,0.032254880798759156,0.023496671812448144,0.016983515197507383,0.02135229622191269,0.018661600039493857,0.0160154383144397,0.016481352795889526,theme_8,0.13368300736167785
LNT,2021,2.9980989422791893e-308,4.017247046618015e-308,2.81952696407215e-309,2.8247453844531e-309,1.0,7.549630738425015e-308,5.119702508623579e-308,7.515940480044775e-308,5.687607107595819e-308,6.800253606964232e-308,6.564075579030797e-308,8.888404324484768e-308,7.174099349810514e-308,7.65680785006722e-308,1.3982630678083388e-307,9.377091071735133e-308,3.3762652711333566e-308,4.1890915422968947e-308,3.55871882050651e-308,3.188121248549921e-308,3.258522948540184e-308,theme_4,1.0
LOW,2021,0.007567237848648593,0.02385912872964007,0.0014737161701040918,0.0014763695319244302,0.01737137347948351,0.015450930258579765,0.012788570476137372,0.015814169739309995,0.012666925176418785,0.015446124363806478,0.014411653277282322,0.019640850527867175,0.02106996759193889,0.02783993821071944,0.02247306368135815,0.014110851113367927,0.2192908256851799,0.08140575341984137,0.09467412611205994,0.12444158159983261,0.13054069720939493,theme_16,0.2192908256851799
LRCX,2021,1.367397346266688e-308,4.0350026543495884e-308,2.859601353748464e-309,2.864634780216766e-309,2.8926498139197245e-308,2.651392366560564e-308,2.2610151622129035e-308,2.7720158277435874e-308,2.2020870709379073e-308,2.716190744654827e-308,2.5172574814435843e-308,3.2761566493916037e-308,3.5625481519659335e-308,4.446124894224132e-308,3.5953837144314313e-308,2.3919960713321576e-308,1.0,1.600828866566415e-307,2.072584567171429e-307,2.0783262296752997e-307,1.664073193645332e-307,theme_16,1.0
LULU,2021,1.4334829248813835e-308,4.3298511066193393e-308,2.84486583699192e-309,2.84998101251926e-309,3.179830592387391e-308,2.827303151868094e-308,2.3693448250222994e-308,2.9251545792242423e-308,2.335639001245824e-308,2.873617562080368e-308,2.6580709768751065e-308,3.513403292005118e-308,3.8580619714477343e-308,4.998812780115299e-308,3.995557602419071e-308,2.566787851974536e-308,1.0,1.7166472559864285e-307,1.5378527164822829e-307,2.5808166074402607e-307,2.7638571316223655e-307,theme_16,1.0
LUV,2021,0.01300055359835528,0.022273293018849477,0.0014584965912571844,0.001461109870842082,0.07746378863777377,0.0392174333647945,0.023679655873648807,0.03711762145975282,0.025595604484063537,0.03211360871118704,0.030542964668765587,0.056487739224584305,0.040071114837388795,0.052577676078127196,0.14783494837766106,0.04233329929213857,0.02011032352586276,0.02575215925628111,0.02143590383869737,0.018806082905433223,0.019287251653493844,theme_14,0.14783494837766106
LVS,2021,0.02143973702552558,0.024244458476411705,0.0018859788286135196,0.0018891554922569021,0.056302461325553346,0.1255006261359764,0.0545823274393908,0.10078982661229632,0.063021388270379,0.07781214275247002,0.10255678701592537,0.06325579411098768,0.04782511336410996,0.04057841950549228,0.04105401810991177,0.03110075989016093,0.018808533804150446,0.02414422682486129,0.02097809412797002,0.01763630760774513,0.018054402324927672,theme_5,0.1255006261359764
LYB,2021,0.0022817420592459304,0.0023452465609630174,0.2121833724920921,0.7337969945632052,0.0022943733003709175,0.0023229515629490938,0.002304197262423719,0.0023183298052107774,0.0023114253249078816,0.0023088925373120333,0.002313025952799857,0.0023340595978403322,0.0023022222852893074,0.0023158598638565427,0.0023194934335751187,0.0023007338911806953,0.002330118751723446,0.0023376370794977877,0.0023593045005799763,0.0023127911314906025,0.002313021331943183,theme_3,0.7337969945632052
LYV,2021,0.015115168681806247,0.020428217703052608,0.0016451363398963578,0.0016479136450994773,0.06421295654483711,0.05326297338994901,0.03129061198620419,0.06188942310081668,0.029360102467745588,0.041618325120981466,0.03913917977657111,0.10439200564161795,0.046586295177788034,0.04387722417287874,0.0791138378929007,0.048660028681895694,0.018797633254211923,0.02421745346709902,0.020714702871403912,0.01765349238663756,0.018000760576461456,theme_11,0.10439200564161795
MA,2021,1.463377392754538e-308,4.9778501808911e-308,2.891213815400223e-309,2.89611984666034e-309,3.1536624301812804e-308,2.9833370400317557e-308,2.5166911241771315e-308,3.117366292509389e-308,2.432842764757867e-308,3.0534086981371106e-308,2.835834829942609e-308,3.635931222011986e-308,4.058639299325173e-308,5.090546538717613e-308,3.8857816935574864e-308,2.4939436698448027e-308,2.0562075176003536e-307,1.5379551174840904e-307,1.0,9.824006752763492e-308,9.678895467205136e-308,theme_18,1.0
MAA,2021,2.80932300476229e-309,2.88727760612226e-309,3.494684888195547e-307,1.0,2.824745380723557e-309,2.85990005649874e-309,2.837026758761053e-309,2.8541965802343e-309,2.84561262130274e-309,2.84260297989044e-309,2.847687012443333e-309,2.873591673753364e-309,2.83436225900063e-309,2.85110242297374e-309,2.855665926969536e-309,2.83265468135204e-309,2.868563985172323e-309,2.877915627662717e-309,2.904558749277817e-309,2.847192844814373e-309,2.847497690620404e-309,theme_3,1.0
MAR,2021,0.01716641914838259,0.023927068981825374,0.0016599927398799855,0.0016627997260503476,0.055260471700128454,0.14027301493114364,0.045543176160162645,0.1170359182445964,0.048959642692640325,0.08139800465435779,0.07904772063486025,0.07446812842879438,0.05017266525069865,0.04482618905134687,0.04393162189297052,0.02919024992547529,0.018541506112960016,0.02458879153662129,0.02089765820608316,0.017230961073750873,0.01767855795238739,theme_5,0.14027301493114364
MAS,2021,0.02271138805400472,0.019209353541585494,0.0015652459392721074,0.0015678060418986115,0.03461119308982241,0.05204643723441145,0.05201655674190297,0.03004429249887113,0.3825154585560601,0.03971542023218955,0.08658543958467424,0.024649735636881494,0.027432080782617004,0.024706843927009035,0.02104973005682441,0.01686883801965773,0.012098263463195267,0.015005857072750912,0.013222505492688398,0.011443391315682568,0.011721336782289581,theme_8,0.3825154585560601
MCD,2021,0.010994554112857222,0.033213550592133496,0.001634844530622534,0.0016376912324267711,0.03788611973112904,0.030598733839448316,0.021834113509549412,0.03194301733703457,0.02049864552276091,0.02944785487286301,0.02643707321636409,0.04944589573509768,0.051665306897920094,0.1213256993542674,0.05789625769459706,0.02423092868461445,0.03571491094433877,0.06399074212564017,0.04219225098566707,0.030998189928154344,0.03178473828823972,theme_13,0.1213256993542674
MCHP,2021,0.015237568482470045,0.021056416956083047,0.0016649151175630122,0.0016677137102634255,0.0659771070403004,0.054323840455019395,0.03218591139174694,0.06376553355678062,0.02960707657477413,0.043210901657514046,0.04023658597578712,0.11314171102727316,0.050375108887869904,0.047088609815937515,0.08228454456076377,0.04917605070134362,0.019554731561765328,0.025413022532814047,0.021612838581589015,0.018330018467066715,0.01869368590996218,theme_11,0.11314171102727316
