ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,theme_16,best_theme,best_score
KEY,2021,0.0022526756300336125,0.007787283655027257,0.05798707399628362,0.05192528598694036,0.06825746133318471,0.16630211580172613,0.051231181666490724,0.04376548543877486,0.048158859256592024,0.07005267484281644,0.039480692915815734,0.03870317512819478,0.03379668411554059,0.037238849116413224,0.034480033416623056,0.03246588927608848,0.029790776617989186,theme_5,0.16630211580172613
KEYS,2021,0.002279825434532166,0.006979787368765689,0.0340759652465627,0.03115384122481064,0.03933835183129518,0.03272189108266867,0.04569136404956805,0.05814664024643343,0.06239949488462469,0.030984279373923434,0.024175078778087795,0.13017104727885093,0.03199065530076892,0.028478431224291174,0.06298405514438779,0.10156184788599057,0.13238252263408093,theme_16,0.13238252263408093
KHC,2021,0.0016020750645708514,0.005158623015509272,0.030299034867210698,0.028623086715286433,0.026990946467550896,0.03433901772710143,0.04752542710091162,0.033263814434284,0.02959728753939512,0.042809840936116936,0.02537176667811521,0.02870417410525211,0.10022052857024132,0.056417658347045006,0.04015464475170621,0.027778457634861198,0.029054622525635905,theme_12,0.10022052857024132
KIM,2021,0.0014077090745736355,0.004539687589209909,0.024321395328883205,0.021121683744983213,0.025502780828676103,0.027381041904785977,0.03516169697967819,0.026838710405479357,0.032186889814109734,0.027567922931795854,0.020285533447313448,0.028067443885543674,0.035519266197679755,0.03384506136896463,0.0419882601534385,0.029832033927807516,0.032887824815112876,theme_14,0.0419882601534385
KKR,2021,2.512760417295054e-309,7.63179862789021e-309,3.751804183509409e-308,3.0851235204882467e-308,3.244175317629419e-308,3.8933445291291233e-308,4.1630400612149633e-308,3.8710228879864527e-308,3.210095586209005e-308,4.2020346728849986e-308,3.024526170755019e-308,3.2780376029983917e-308,1.0,1.2710436923604888e-307,6.095176234194892e-308,3.5624843558423454e-308,3.9623654994911485e-308,theme_12,1.0
KLAC,2021,0.002615916268454717,0.008223699692976715,0.037050889965646934,0.03600402539040053,0.048328194140238395,0.03745518692590655,0.053349341205314496,0.06140547007797806,0.07830288042280631,0.0374255621993178,0.02882665795594066,0.10458602289646143,0.03824745719602942,0.0339829672781318,0.06461226582872866,0.08426387974314692,0.1008346618021635,theme_11,0.10458602289646143
KMB,2021,0.001316488516748283,0.004455063674445263,0.03378841137306895,0.07215624877832166,0.057670014409805126,0.03877926858511457,0.04517824870068272,0.0449778221105807,0.03339642033553557,0.03726382213197615,0.021298644932634447,0.032504080426194515,0.021366271904716096,0.020856039415581503,0.023576656325179367,0.02744916575742212,0.02273648023308171,theme_3,0.07215624877832166
KMI,2021,0.6296102852233966,0.005492277881153275,0.005256003868642255,0.00518437815834983,0.005183742641578008,0.005223127907905843,0.005157122797417944,0.005160028936085234,0.005164750113324129,0.005181420689671517,0.00529437310071969,0.005099362352949257,0.0050861338560422445,0.005128542204084023,0.005107644132629579,0.005109367067621562,0.005113851069715806,theme_0,0.6296102852233966
KO,2021,0.002336586521423603,0.007547712725268366,0.03874046159471606,0.032244748112948265,0.0323292317435784,0.04044333090241797,0.05175900880983091,0.034115937022869997,0.03477813859902714,0.05092794526849809,0.03568799428542574,0.03209807706248256,0.10311357157697737,0.08894775887019278,0.05744980285780384,0.03418958402767999,0.0411401431555676,theme_12,0.10311357157697737
KR,2021,0.0021053806479342223,0.006159935793511034,0.041164515182136145,0.030286664779398047,0.03728441214011349,0.03343934196677693,0.035151174413676385,0.042756799935635526,0.03404941837136444,0.031605471088857987,0.025166358744461367,0.053634048340718866,0.040910339815087626,0.03560559714800626,0.19302500616221283,0.09703596352870915,0.1753985588322652,theme_14,0.19302500616221283
L,2021,2.594634052112154e-309,9.1272085058949e-309,7.556705154243433e-308,6.092555726623494e-308,5.725041968622894e-308,1.0,6.409316143506926e-308,4.918348027726406e-308,5.473114634786625e-308,1.130244016510551e-307,5.734037123357731e-308,4.0462482756407353e-308,4.167265833555146e-308,4.808112907134111e-308,4.0320460945667473e-308,3.5764593914668695e-308,3.412350545326505e-308,theme_5,1.0
LDOS,2021,2.52876893699941e-309,7.31485362151263e-309,3.988200214923948e-308,3.414638448723771e-308,4.781983298660134e-308,3.3802886239567354e-308,4.320502452213452e-308,5.874380010344205e-308,4.59560899285278e-308,3.233437936028423e-308,2.54058702334764e-308,1.0819612614797323e-307,3.671309215333661e-308,3.263738357831017e-308,1.0093494051465271e-307,1.0,2.1443236014764082e-307,theme_15,1.0
LEN,2021,2.603340787922285e-309,8.43739546435288e-309,1.0,6.473408953283507e-308,4.4180054010780973e-308,7.617781639787794e-308,5.296971368883393e-308,6.766186809476733e-308,4.1145841532278136e-308,5.486145486882184e-308,4.1423502520702686e-308,4.1810598750560005e-308,3.94723342236414e-308,4.008269898536442e-308,4.4469845117605397e-308,4.535972313993039e-308,4.092134556796741e-308,theme_2,1.0
LH,2021,2.534784338865985e-309,7.50092788439837e-309,4.3372324545929047e-308,3.4559025972148583e-308,5.084251530783662e-308,3.8047388017378673e-308,3.932382187642023e-308,4.726595405980739e-308,4.0565901715894944e-308,3.6632913457220566e-308,2.952960537421653e-308,6.044077138675483e-308,4.725827769538551e-308,4.441205617311659e-308,1.0,1.1931409271300286e-307,1.2651216609991722e-307,theme_14,1.0
LHX,2021,0.001907916474975329,0.006118046608512189,0.03432758831491955,0.03177085494624276,0.033279174604424325,0.03827805917625852,0.06056584319109912,0.03887833099512647,0.0367291786264324,0.04626971692858621,0.029571295997064723,0.03626472959452985,0.09804784074366857,0.06480507720595297,0.05392994754444923,0.03586506664652419,0.03988935723514746,theme_12,0.09804784074366857
LII,2021,0.0010530816669113172,0.0038423524154653664,0.02443359647709931,0.030930747186832416,0.021034704106932263,0.0325037919693087,0.09176420476988713,0.027593778692379584,0.04269055954341744,0.03765778110880816,0.02172965965100022,0.02502658611605292,0.018373438480904933,0.018105351513890266,0.017407432563831315,0.018261014099885953,0.017591365062289706,theme_6,0.09176420476988713
LIN,2021,0.002290092675798234,0.00848782174628037,0.04875388071084834,0.06112336355021916,0.04872192000668385,0.07253460097368945,0.15301352926811726,0.04668540346191405,0.07636497675117251,0.171550172255677,0.05800802799174456,0.04424744397891395,0.04706274718084774,0.050334203937638,0.040487304412788784,0.03561922016819154,0.03471529092947529,theme_9,0.171550172255677
LITE,2021,0.002082391823104348,0.006134078833582321,0.033168474575769366,0.027774217988038627,0.04069983737835795,0.02955179794055741,0.03483516112502203,0.04111816130598965,0.037805452483519394,0.02888786533775643,0.02331188586648621,0.06619598229989583,0.03599683195109643,0.0318952572390887,0.13036650718591206,0.1407393562948269,0.1806649627808241,theme_16,0.1806649627808241
LLY,2021,0.0015933985152560108,0.004681628054356022,0.028384193637098622,0.023642446266219138,0.038942144609872505,0.025142089777327754,0.027198436292136672,0.03264055847828752,0.028127655283324213,0.024441723631021196,0.018975904850896824,0.04456957929600503,0.029873432854156615,0.027449692953842954,0.16993174830007407,0.09391482071516773,0.09042954815018839,theme_14,0.16993174830007407
LMT,2021,2.546497542372e-309,8.53240656958235e-309,3.921638492663973e-308,4.108620494770713e-308,4.802442909810021e-308,5.201867610028984e-308,8.080755463317239e-308,6.067109836776287e-308,1.0,4.577852676483402e-308,3.21697564501714e-308,9.309878118453087e-308,3.5859076786499763e-308,3.232866075366721e-308,4.2958553069488987e-308,5.180626185924956e-308,5.039541242105951e-308,theme_8,1.0
LNT,2021,2.618565831234843e-309,1.0423581448005496e-308,4.12101661934458e-308,3.5173897107404105e-308,3.023623839619565e-308,5.056692019504648e-308,4.0561439531681e-308,2.970036519862956e-308,3.9984699834980044e-308,8.97811241477624e-308,1.0,2.509242092828847e-308,3.2535356245040383e-308,4.377682470590554e-308,3.0836140350990103e-308,2.4472906260238215e-308,2.5165356760090727e-308,theme_10,1.0
LOW,2021,0.0026086292793467605,0.008162829942976162,0.26115294891680557,0.05774878662295191,0.04399048923716896,0.06248746198683947,0.05208492277805047,0.07413315718995898,0.04120025926405237,0.048693573017901434,0.036803096121854284,0.04591529064879348,0.04341487968507867,0.04116126930884794,0.05624257531285015,0.05844958287564061,0.05261262067919533,theme_2,0.26115294891680557
LRCX,2021,0.002592314559943423,0.008352592703390548,0.03939707836107945,0.03886810598114267,0.04942268912611874,0.041015784484928444,0.06457347290422498,0.06177190847617273,0.08718509146715808,0.04259041988565669,0.03140631511693779,0.08704492496179733,0.042420859646051245,0.03710223942684279,0.06368568732474168,0.07452344290750175,0.08356215165595444,theme_8,0.08718509146715808
LULU,2021,0.0019139924390808982,0.006088383988208009,0.02981808553186074,0.02350827181490813,0.025295330978984745,0.031163334874885595,0.03325742862490067,0.025739399382642022,0.025785013225988758,0.035809217885019694,0.027791527514415548,0.023085426178423976,0.14103472615959964,0.16651650178425478,0.04931205759425991,0.025346207345959,0.029108947501578934,theme_13,0.16651650178425478
LUV,2021,0.0012380244738963806,0.004109706442429655,0.02519147444784028,0.02004259312227681,0.024526975635978637,0.02571941915784598,0.028834162570386065,0.026814390562433694,0.04367797985536427,0.022462386943638567,0.01827824505655498,0.031040267680996044,0.019590377350055987,0.019665961712369794,0.03152880020349654,0.03154755308310611,0.032395303061119804,theme_8,0.04367797985536427
LVS,2021,0.0017052157614336199,0.005168989527699174,0.0391009681514911,0.03700361784428098,0.03405601084308661,0.031584930620966095,0.059046664814343036,0.07249390345353245,0.04137019662500091,0.030721701501210324,0.021158043126594958,0.0752757259905824,0.03516981579814619,0.027721018059846517,0.04601123937290406,0.0715080067071781,0.05353041036055161,theme_11,0.0752757259905824
LYB,2021,0.7532126145771578,0.003940128755770435,0.0037739557505489436,0.0037227356730801966,0.0037220758731871494,0.003751311649311418,0.0037022046542012437,0.0037047679014417527,0.0037089503232295325,0.003721538603490019,0.0038022571699126003,0.0036610373538271362,0.0036539148311645776,0.00368419149963115,0.003668222210804213,0.0036682270585770994,0.0036712516320154005,theme_0,0.7532126145771578
LYV,2021,0.0016577131457345786,0.0050746961728527,0.029385892595374875,0.025711759908717307,0.02424861831209582,0.029881093648751317,0.038968984823233896,0.03576726034564134,0.026866919111177147,0.0330676882707136,0.022886067382237796,0.029053617841052162,0.09897424713384512,0.050897503832825666,0.04303442557889532,0.030433432364720136,0.03330868009937131,theme_12,0.09897424713384512
MA,2021,0.002133341545304502,0.006230807620331927,0.0326659500645381,0.027871735922867343,0.039178448862030896,0.028589762479711296,0.0356691629693857,0.048714732759271705,0.04116650211398878,0.0266962765858854,0.021629923517550893,0.08972339757554244,0.03093310387074042,0.028377275254185236,0.08640472682125243,0.23860287554410398,0.14999811548394346,theme_15,0.23860287554410398
