ticker,year,filing_date,text_path,char_count,extraction_method,status
GL,2021,2022-02-24,data\edgar\filings\GL_2021.txt,22731,item1_extracted,ok
GL,2023,2024-02-28,data\edgar\filings\GL_2023.txt,22205,item1_extracted,ok
GLW,2019,2020-02-18,data\edgar\filings\GLW_2019.txt,30000,item1_extracted,ok
GLW,2021,2022-02-14,data\edgar\filings\GLW_2021.txt,30000,item1_extracted,ok
GLW,2023,2024-02-12,data\edgar\filings\GLW_2023.txt,30000,item1_extracted,ok
GM,2019,2020-02-05,data\edgar\filings\GM_2019.txt,22628,item1_extracted,ok
GM,2021,2022-02-02,data\edgar\filings\GM_2021.txt,4069,item1_extracted,ok
GM,2023,2024-01-30,data\edgar\filings\GM_2023.txt,4244,item1_extracted,ok
GNRC,2019,2020-02-25,data\edgar\filings\GNRC_2019.txt,30000,full_text_fallback,ok
GNRC,2021,2022-02-22,data\edgar\filings\GNRC_2021.txt,30000,item1_start_only,ok
GNRC,2023,2024-02-21,data\edgar\filings\GNRC_2023.txt,30000,item1_extracted,ok
GOOG,2019,2020-02-04,data\edgar\filings\GOOG_2019.txt,26893,item1_extracted,ok
GOOG,2021,2022-02-02,data\edgar\filings\GOOG_2021.txt,30000,item1_extracted,ok
GOOG,2023,2024-01-31,data\edgar\filings\GOOG_2023.txt,29202,item1_extracted,ok
GOOGL,2019,2020-02-04,data\edgar\filings\GOOGL_2019.txt,26893,cached,ok
GOOGL,2021,2022-02-02,data\edgar\filings\GOOGL_2021.txt,30000,cached,ok
GOOGL,2023,2024-01-31,data\edgar\filings\GOOGL_2023.txt,29202,cached,ok
GPC,2019,2020-02-21,data\edgar\filings\GPC_2019.txt,19459,item1_extracted,ok
GPC,2021,2022-02-17,data\edgar\filings\GPC_2021.txt,14829,item1_extracted,ok
GPC,2023,2024-02-22,data\edgar\filings\GPC_2023.txt,19075,item1_extracted,ok
GPN,2019,2020-02-21,data\edgar\filings\GPN_2019.txt,30000,item1_extracted,ok
GPN,2021,2022-02-18,data\edgar\filings\GPN_2021.txt,30000,item1_extracted,ok
GPN,2023,2024-02-14,data\edgar\filings\GPN_2023.txt,5310,item1_extracted,ok
GRMN,2019,2020-02-19,data\edgar\filings\GRMN_2019.txt,2715,item1_extracted,ok
GRMN,2021,2022-02-16,data\edgar\filings\GRMN_2021.txt,30000,item1_start_only,ok
GRMN,2023,2024-02-21,data\edgar\filings\GRMN_2023.txt,2812,item1_extracted,ok
GS,2019,2020-02-21,data\edgar\filings\GS_2019.txt,406,cached,ok
GS,2021,2022-02-25,data\edgar\filings\GS_2021.txt,360,cached,ok
GS,2023,2024-02-23,data\edgar\filings\GS_2023.txt,346,cached,ok
GWW,2019,2020-02-20,data\edgar\filings\GWW_2019.txt,30000,full_text_fallback,ok
GWW,2021,2022-02-23,data\edgar\filings\GWW_2021.txt,30000,full_text_fallback,ok
GWW,2023,2024-02-22,data\edgar\filings\GWW_2023.txt,30000,full_text_fallback,ok
HAL,2019,2020-02-11,data\edgar\filings\HAL_2019.txt,30000,item1_start_only,ok
HAL,2021,2022-02-04,data\edgar\filings\HAL_2021.txt,30000,item1_start_only,ok
HAL,2023,2024-02-06,data\edgar\filings\HAL_2023.txt,30000,item1_start_only,ok
HAS,2019,2020-02-27,data\edgar\filings\HAS_2019.txt,30000,item1_extracted,ok
HAS,2021,2022-02-23,data\edgar\filings\HAS_2021.txt,3795,item1_extracted,ok
HAS,2023,2024-02-28,data\edgar\filings\HAS_2023.txt,3710,item1_extracted,ok
HBAN,2019,2020-02-14,data\edgar\filings\HBAN_2019.txt,30000,item1_start_only,ok
HBAN,2021,2022-02-18,data\edgar\filings\HBAN_2021.txt,30000,item1_start_only,ok
HBAN,2023,2024-02-16,data\edgar\filings\HBAN_2023.txt,30000,item1_start_only,ok
HCA,2019,2020-02-20,data\edgar\filings\HCA_2019.txt,30000,item1_extracted,ok
HCA,2021,2022-02-18,data\edgar\filings\HCA_2021.txt,30000,item1_extracted,ok
HCA,2023,2024-02-16,data\edgar\filings\HCA_2023.txt,30000,item1_extracted,ok
HD,2019,2020-03-25,data\edgar\filings\HD_2019.txt,30000,cached,ok
HD,2021,2022-03-23,data\edgar\filings\HD_2021.txt,30000,cached,ok
HD,2023,2024-03-13,data\edgar\filings\HD_2023.txt,6372,cached,ok
HIG,2019,2020-02-21,data\edgar\filings\HIG_2019.txt,30000,item1_extracted,ok
HIG,2021,2022-02-18,data\edgar\filings\HIG_2021.txt,30000,item1_extracted,ok
HIG,2023,2024-02-23,data\edgar\filings\HIG_2023.txt,30000,item1_extracted,ok
HII,2019,2020-02-13,data\edgar\filings\HII_2019.txt,30000,item1_extracted,ok
HII,2021,2022-02-10,data\edgar\filings\HII_2021.txt,30000,item1_extracted,ok
HII,2023,2024-02-01,data\edgar\filings\HII_2023.txt,30000,item1_extracted,ok
HLT,2019,2020-02-11,data\edgar\filings\HLT_2019.txt,2804,item1_extracted,ok
HLT,2021,2022-02-16,data\edgar\filings\HLT_2021.txt,2407,item1_extracted,ok
HLT,2023,2024-02-07,data\edgar\filings\HLT_2023.txt,2388,item1_extracted,ok
HON,2019,2020-02-14,data\edgar\filings\HON_2019.txt,9726,item1_extracted,ok
HON,2021,2022-02-11,data\edgar\filings\HON_2021.txt,30000,full_text_fallback,ok
HON,2023,2024-02-16,data\edgar\filings\HON_2023.txt,30000,full_text_fallback,ok
HOOD,2021,2022-02-24,data\edgar\filings\HOOD_2021.txt,30000,item1_extracted,ok
HOOD,2023,2024-02-27,data\edgar\filings\HOOD_2023.txt,30000,item1_extracted,ok
HPE,2019,2020-12-10,data\edgar\filings\HPE_2019.txt,30000,item1_extracted,ok
HPE,2021,2022-12-08,data\edgar\filings\HPE_2021.txt,30000,item1_extracted,ok
HPE,2023,2024-12-19,data\edgar\filings\HPE_2023.txt,30000,item1_extracted,ok
HPQ,2019,2020-12-10,data\edgar\filings\HPQ_2019.txt,30000,item1_extracted,ok
HPQ,2021,2022-12-06,data\edgar\filings\HPQ_2021.txt,30000,item1_extracted,ok
HPQ,2023,2024-12-13,data\edgar\filings\HPQ_2023.txt,30000,item1_extracted,ok
HRL,2019,2020-12-04,data\edgar\filings\HRL_2019.txt,16666,item1_extracted,ok
HRL,2021,2022-12-06,data\edgar\filings\HRL_2021.txt,19347,item1_extracted,ok
HRL,2023,2024-12-05,data\edgar\filings\HRL_2023.txt,19767,item1_extracted,ok
HSIC,2019,2020-02-20,data\edgar\filings\HSIC_2019.txt,30000,item1_extracted,ok
HSIC,2021,2022-02-15,data\edgar\filings\HSIC_2021.txt,30000,item1_extracted,ok
HSIC,2023,2024-02-28,data\edgar\filings\HSIC_2023.txt,30000,item1_extracted,ok
HST,2019,2020-02-25,data\edgar\filings\HST_2019.txt,2853,item1_extracted,ok
HST,2021,2022-02-24,data\edgar\filings\HST_2021.txt,30000,item1_start_only,ok
HST,2023,2024-02-28,data\edgar\filings\HST_2023.txt,2907,item1_extracted,ok
HSY,2019,2020-02-20,data\edgar\filings\HSY_2019.txt,20132,item1_extracted,ok
HSY,2021,2022-02-18,data\edgar\filings\HSY_2021.txt,2177,item1_extracted,ok
HSY,2023,2024-02-20,data\edgar\filings\HSY_2023.txt,2200,item1_extracted,ok
HUBB,2019,2020-02-14,data\edgar\filings\HUBB_2019.txt,10059,item1_extracted,ok
HUBB,2021,2022-02-11,data\edgar\filings\HUBB_2021.txt,9926,item1_extracted,ok
HUBB,2023,2024-02-08,data\edgar\filings\HUBB_2023.txt,9418,item1_extracted,ok
HUM,2019,2020-02-20,data\edgar\filings\HUM_2019.txt,5058,item1_extracted,ok
HUM,2021,2022-02-17,data\edgar\filings\HUM_2021.txt,5137,item1_extracted,ok
HUM,2023,2024-02-15,data\edgar\filings\HUM_2023.txt,30000,item1_extracted,ok
HWM,2019,2020-02-27,data\edgar\filings\HWM_2019.txt,30000,item1_extracted,ok
HWM,2021,2022-02-14,data\edgar\filings\HWM_2021.txt,30000,item1_extracted,ok
HWM,2023,2024-02-13,data\edgar\filings\HWM_2023.txt,30000,item1_extracted,ok
IBKR,2019,2020-02-28,data\edgar\filings\IBKR_2019.txt,30000,item1_extracted,ok
IBKR,2021,2022-02-25,data\edgar\filings\IBKR_2021.txt,30000,item1_extracted,ok
IBKR,2023,2024-02-27,data\edgar\filings\IBKR_2023.txt,30000,item1_extracted,ok
IBM,2019,2020-02-25,data\edgar\filings\IBM_2019.txt,30000,cached,ok
IBM,2021,2022-02-22,data\edgar\filings\IBM_2021.txt,30000,cached,ok
IBM,2023,2024-02-26,data\edgar\filings\IBM_2023.txt,9157,cached,ok
ICE,2019,2020-02-06,data\edgar\filings\ICE_2019.txt,30000,item1_extracted,ok
ICE,2021,2022-02-03,data\edgar\filings\ICE_2021.txt,30000,item1_extracted,ok
ICE,2023,2024-02-08,data\edgar\filings\ICE_2023.txt,30000,item1_extracted,ok
IDXX,2019,2020-02-14,data\edgar\filings\IDXX_2019.txt,7796,item1_extracted,ok
IDXX,2021,2022-02-16,data\edgar\filings\IDXX_2021.txt,30000,item1_extracted,ok
IDXX,2023,2024-02-22,data\edgar\filings\IDXX_2023.txt,30000,item1_extracted,ok
IEX,2019,2020-02-21,data\edgar\filings\IEX_2019.txt,30000,item1_extracted,ok
IEX,2021,2022-02-24,data\edgar\filings\IEX_2021.txt,30000,item1_extracted,ok
IEX,2023,2024-02-22,data\edgar\filings\IEX_2023.txt,30000,item1_extracted,ok
IFF,2019,2020-03-03,data\edgar\filings\IFF_2019.txt,30000,item1_extracted,ok
IFF,2021,2022-02-28,data\edgar\filings\IFF_2021.txt,30000,item1_extracted,ok
IFF,2023,2024-02-28,data\edgar\filings\IFF_2023.txt,30000,item1_extracted,ok
INCY,2019,2020-02-13,data\edgar\filings\INCY_2019.txt,30000,item1_extracted,ok
INCY,2021,2022-02-08,data\edgar\filings\INCY_2021.txt,30000,item1_extracted,ok
INCY,2023,2024-02-13,data\edgar\filings\INCY_2023.txt,30000,item1_extracted,ok
INTC,2019,2020-01-24,data\edgar\filings\INTC_2019.txt,4664,item1_start_only,ok
INTC,2021,2022-01-27,data\edgar\filings\INTC_2021.txt,4415,item1_start_only,ok
INTC,2023,2024-01-26,data\edgar\filings\INTC_2023.txt,3668,item1_start_only,ok
INTU,2019,2020-08-31,data\edgar\filings\INTU_2019.txt,30000,cached,ok
INTU,2021,2022-09-02,data\edgar\filings\INTU_2021.txt,30000,cached,ok
INTU,2023,2024-09-04,data\edgar\filings\INTU_2023.txt,30000,cached,ok
INVH,2019,2020-02-19,data\edgar\filings\INVH_2019.txt,2887,item1_extracted,ok
INVH,2021,2022-02-22,data\edgar\filings\INVH_2021.txt,3343,item1_extracted,ok
INVH,2023,2024-02-21,data\edgar\filings\INVH_2023.txt,3452,item1_extracted,ok
IP,2019,2020-02-19,data\edgar\filings\IP_2019.txt,316,item1_extracted,ok
IP,2021,2022-02-18,data\edgar\filings\IP_2021.txt,293,item1_extracted,ok
IP,2023,2024-02-16,data\edgar\filings\IP_2023.txt,318,item1_extracted,ok
IQV,2019,2020-02-18,data\edgar\filings\IQV_2019.txt,30000,item1_extracted,ok
IQV,2021,2022-02-16,data\edgar\filings\IQV_2021.txt,30000,item1_extracted,ok
IQV,2023,2024-02-15,data\edgar\filings\IQV_2023.txt,30000,item1_extracted,ok
IR,2019,2020-02-26,data\edgar\filings\IR_2019.txt,4051,item1_extracted,ok
IR,2021,2022-02-25,data\edgar\filings\IR_2021.txt,4160,item1_extracted,ok
IR,2023,2024-02-23,data\edgar\filings\IR_2023.txt,4021,item1_extracted,ok
IRM,2019,2020-02-13,data\edgar\filings\IRM_2019.txt,5785,item1_extracted,ok
IRM,2021,2022-02-24,data\edgar\filings\IRM_2021.txt,30000,item1_extracted,ok
IRM,2023,2024-02-22,data\edgar\filings\IRM_2023.txt,30000,item1_extracted,ok
ISRG,2019,2020-02-07,data\edgar\filings\ISRG_2019.txt,4645,item1_extracted,ok
ISRG,2021,2022-02-03,data\edgar\filings\ISRG_2021.txt,6346,item1_extracted,ok
ISRG,2023,2024-01-31,data\edgar\filings\ISRG_2023.txt,6145,item1_extracted,ok
IT,2019,2020-02-19,data\edgar\filings\IT_2019.txt,17509,item1_extracted,ok
IT,2021,2022-02-23,data\edgar\filings\IT_2021.txt,25651,item1_extracted,ok
IT,2023,2024-02-15,data\edgar\filings\IT_2023.txt,25310,item1_extracted,ok
ITW,2019,2020-02-14,data\edgar\filings\ITW_2019.txt,26052,item1_extracted,ok
ITW,2021,2022-02-11,data\edgar\filings\ITW_2021.txt,25072,item1_extracted,ok
ITW,2023,2024-02-09,data\edgar\filings\ITW_2023.txt,23461,item1_extracted,ok
IVZ,2019,2020-03-02,data\edgar\filings\IVZ_2019.txt,30000,item1_extracted,ok
IVZ,2021,2022-02-18,data\edgar\filings\IVZ_2021.txt,30000,item1_extracted,ok
IVZ,2023,2024-02-21,data\edgar\filings\IVZ_2023.txt,30000,item1_extracted,ok
J,2019,2020-11-24,data\edgar\filings\J_2019.txt,2525,item1_extracted,ok
J,2021,2022-11-21,data\edgar\filings\J_2021.txt,5417,item1_extracted,ok
J,2023,2024-11-25,data\edgar\filings\J_2023.txt,6948,item1_extracted,ok
JBHT,2019,2020-03-02,data\edgar\filings\JBHT_2019.txt,20364,item1_extracted,ok
JBHT,2021,2022-02-25,data\edgar\filings\JBHT_2021.txt,30000,item1_start_only,ok
JBHT,2023,2024-02-23,data\edgar\filings\JBHT_2023.txt,26400,item1_extracted,ok
JBL,2019,2020-10-22,data\edgar\filings\JBL_2019.txt,30000,item1_extracted,ok
JBL,2021,2022-10-25,data\edgar\filings\JBL_2021.txt,30000,item1_extracted,ok
JBL,2023,2024-10-28,data\edgar\filings\JBL_2023.txt,30000,item1_extracted,ok
JCI,2019,2020-11-16,data\edgar\filings\JCI_2019.txt,21815,item1_extracted,ok
JCI,2021,2022-11-15,data\edgar\filings\JCI_2021.txt,21429,item1_extracted,ok
JCI,2023,2024-11-19,data\edgar\filings\JCI_2023.txt,24559,item1_extracted,ok
JKHY,2019,2020-08-25,data\edgar\filings\JKHY_2019.txt,13987,item1_extracted,ok
JKHY,2021,2022-08-25,data\edgar\filings\JKHY_2021.txt,11617,item1_extracted,ok
JKHY,2023,2024-08-26,data\edgar\filings\JKHY_2023.txt,30000,item1_extracted,ok
JNJ,2019,2020-02-18,data\edgar\filings\JNJ_2019.txt,21523,cached,ok
JNJ,2021,2022-02-17,data\edgar\filings\JNJ_2021.txt,30000,cached,ok
JNJ,2023,2024-02-16,data\edgar\filings\JNJ_2023.txt,30000,cached,ok
JPM,2019,2020-02-25,data\edgar\filings\JPM_2019.txt,473,cached,ok
JPM,2021,2022-02-22,data\edgar\filings\JPM_2021.txt,384,cached,ok
JPM,2023,2024-02-16,data\edgar\filings\JPM_2023.txt,383,cached,ok
KDP,2019,2020-02-27,data\edgar\filings\KDP_2019.txt,30000,item1_extracted,ok
KDP,2021,2022-02-24,data\edgar\filings\KDP_2021.txt,30000,item1_extracted,ok
KDP,2023,2024-02-22,data\edgar\filings\KDP_2023.txt,30000,item1_extracted,ok
KEY,2019,2020-02-26,data\edgar\filings\KEY_2019.txt,30000,item1_extracted,ok
KEY,2021,2022-02-22,data\edgar\filings\KEY_2021.txt,30000,item1_extracted,ok
KEY,2023,2024-02-22,data\edgar\filings\KEY_2023.txt,9185,item1_extracted,ok
KEYS,2019,2020-12-17,data\edgar\filings\KEYS_2019.txt,30000,item1_extracted,ok
KEYS,2021,2022-12-15,data\edgar\filings\KEYS_2021.txt,30000,item1_extracted,ok
KEYS,2023,2024-12-17,data\edgar\filings\KEYS_2023.txt,30000,item1_extracted,ok
KHC,2019,2020-02-14,data\edgar\filings\KHC_2019.txt,29517,item1_extracted,ok
KHC,2021,2022-02-17,data\edgar\filings\KHC_2021.txt,30000,item1_extracted,ok
KHC,2023,2024-02-15,data\edgar\filings\KHC_2023.txt,30000,item1_extracted,ok
KIM,2019,2020-02-25,data\edgar\filings\KIM_2019.txt,18279,item1_extracted,ok
KIM,2021,2022-03-01,data\edgar\filings\KIM_2021.txt,30000,item1_extracted,ok
KIM,2023,2024-02-26,data\edgar\filings\KIM_2023.txt,23827,item1_extracted,ok
KKR,2019,2020-02-18,data\edgar\filings\KKR_2019.txt,30000,item1_extracted,ok
KKR,2021,2022-02-28,data\edgar\filings\KKR_2021.txt,30000,item1_extracted,ok
KKR,2023,2024-02-29,data\edgar\filings\KKR_2023.txt,30000,item1_extracted,ok
KLAC,2019,2020-08-07,data\edgar\filings\KLAC_2019.txt,30000,item1_extracted,ok
KLAC,2021,2022-08-05,data\edgar\filings\KLAC_2021.txt,27107,item1_extracted,ok
KLAC,2023,2024-08-05,data\edgar\filings\KLAC_2023.txt,4522,item1_extracted,ok
KMB,2019,2020-02-13,data\edgar\filings\KMB_2019.txt,8581,item1_extracted,ok
KMB,2021,2022-02-10,data\edgar\filings\KMB_2021.txt,16703,item1_extracted,ok
KMB,2023,2024-02-08,data\edgar\filings\KMB_2023.txt,18874,item1_extracted,ok
KMI,2019,2020-02-12,data\edgar\filings\KMI_2019.txt,30000,full_text_fallback,ok
KMI,2021,2022-02-07,data\edgar\filings\KMI_2021.txt,30000,full_text_fallback,ok
KMI,2023,2024-02-20,data\edgar\filings\KMI_2023.txt,30000,full_text_fallback,ok
KO,2019,2020-02-24,data\edgar\filings\KO_2019.txt,2755,cached,ok
KO,2021,2022-02-22,data\edgar\filings\KO_2021.txt,3089,cached,ok
KO,2023,2024-02-20,data\edgar\filings\KO_2023.txt,3101,cached,ok
KR,2019,2020-04-01,data\edgar\filings\KR_2019.txt,25471,item1_extracted,ok
KR,2021,2022-03-29,data\edgar\filings\KR_2021.txt,30000,item1_extracted,ok
KR,2023,2024-04-02,data\edgar\filings\KR_2023.txt,30000,item1_extracted,ok
KVUE,2023,2024-03-01,data\edgar\filings\KVUE_2023.txt,320,item1_extracted,ok
L,2019,2020-02-12,data\edgar\filings\L_2019.txt,30000,item1_extracted,ok
L,2021,2022-02-08,data\edgar\filings\L_2021.txt,30000,item1_extracted,ok
L,2023,2024-02-06,data\edgar\filings\L_2023.txt,30000,item1_extracted,ok
LDOS,2019,2020-02-18,data\edgar\filings\LDOS_2019.txt,30000,item1_extracted,ok
LDOS,2021,2022-02-15,data\edgar\filings\LDOS_2021.txt,30000,item1_extracted,ok
LDOS,2023,2024-02-13,data\edgar\filings\LDOS_2023.txt,30000,item1_extracted,ok
LEN,2019,2020-01-27,data\edgar\filings\LEN_2019.txt,30000,item1_extracted,ok
LEN,2021,2022-01-28,data\edgar\filings\LEN_2021.txt,30000,item1_extracted,ok
LEN,2023,2024-01-26,data\edgar\filings\LEN_2023.txt,30000,item1_extracted,ok
LH,2019,2020-02-28,data\edgar\filings\LH_2019.txt,397,item1_extracted,ok
LH,2021,2022-02-25,data\edgar\filings\LH_2021.txt,30000,item1_extracted,ok
LH,2023,2024-02-26,data\edgar\filings\LH_2023.txt,30000,item1_extracted,ok
LHX,2021,2022-02-25,data\edgar\filings\LHX_2021.txt,3631,item1_extracted,ok
LHX,2023,2024-02-20,data\edgar\filings\LHX_2023.txt,3753,item1_extracted,ok
LII,2019,2020-02-18,data\edgar\filings\LII_2019.txt,30000,item1_extracted,ok
LII,2021,2022-02-15,data\edgar\filings\LII_2021.txt,30000,item1_extracted,ok
LII,2023,2024-02-13,data\edgar\filings\LII_2023.txt,30000,item1_extracted,ok
LIN,2019,2020-03-02,data\edgar\filings\LIN_2019.txt,12441,cached,ok
LIN,2021,2022-02-28,data\edgar\filings\LIN_2021.txt,9266,cached,ok
LIN,2023,2024-02-28,data\edgar\filings\LIN_2023.txt,9201,cached,ok
LITE,2019,2020-08-25,data\edgar\filings\LITE_2019.txt,30000,item1_extracted,ok
LITE,2021,2022-08-24,data\edgar\filings\LITE_2021.txt,30000,item1_extracted,ok
LITE,2023,2024-08-21,data\edgar\filings\LITE_2023.txt,13076,item1_extracted,ok
LLY,2019,2020-02-19,data\edgar\filings\LLY_2019.txt,30000,cached,ok
LLY,2021,2022-02-23,data\edgar\filings\LLY_2021.txt,30000,cached,ok
LLY,2023,2024-02-21,data\edgar\filings\LLY_2023.txt,30000,cached,ok
LMT,2019,2020-02-07,data\edgar\filings\LMT_2019.txt,30000,item1_extracted,ok
LMT,2021,2022-01-25,data\edgar\filings\LMT_2021.txt,30000,item1_extracted,ok
LMT,2023,2024-01-23,data\edgar\filings\LMT_2023.txt,30000,item1_extracted,ok
LNT,2019,2020-02-21,data\edgar\filings\LNT_2019.txt,11838,item1_extracted,ok
LNT,2021,2022-02-18,data\edgar\filings\LNT_2021.txt,13630,item1_extracted,ok
LNT,2023,2024-02-16,data\edgar\filings\LNT_2023.txt,15059,item1_extracted,ok
LOW,2019,2020-03-23,data\edgar\filings\LOW_2019.txt,29322,item1_extracted,ok
LOW,2021,2022-03-21,data\edgar\filings\LOW_2021.txt,30000,item1_extracted,ok
LOW,2023,2024-03-25,data\edgar\filings\LOW_2023.txt,30000,item1_extracted,ok
LRCX,2019,2020-08-18,data\edgar\filings\LRCX_2019.txt,30000,item1_extracted,ok
LRCX,2021,2022-08-24,data\edgar\filings\LRCX_2021.txt,30000,item1_extracted,ok
LRCX,2023,2024-08-29,data\edgar\filings\LRCX_2023.txt,30000,item1_extracted,ok
LULU,2019,2020-03-26,data\edgar\filings\LULU_2019.txt,2539,item1_extracted,ok
LULU,2021,2022-03-29,data\edgar\filings\LULU_2021.txt,2648,item1_extracted,ok
LULU,2023,2024-03-21,data\edgar\filings\LULU_2023.txt,2732,item1_extracted,ok
LUV,2019,2020-02-04,data\edgar\filings\LUV_2019.txt,30000,item1_extracted,ok
LUV,2021,2022-02-07,data\edgar\filings\LUV_2021.txt,30000,item1_extracted,ok
LUV,2023,2024-02-06,data\edgar\filings\LUV_2023.txt,30000,item1_extracted,ok
LVS,2019,2020-02-07,data\edgar\filings\LVS_2019.txt,30000,item1_extracted,ok
LVS,2021,2022-02-04,data\edgar\filings\LVS_2021.txt,30000,item1_extracted,ok
LVS,2023,2024-02-07,data\edgar\filings\LVS_2023.txt,30000,item1_extracted,ok
LYB,2019,2020-02-20,data\edgar\filings\LYB_2019.txt,30000,full_text_fallback,ok
LYB,2021,2022-02-24,data\edgar\filings\LYB_2021.txt,30000,full_text_fallback,ok
LYB,2023,2024-02-22,data\edgar\filings\LYB_2023.txt,30000,full_text_fallback,ok
LYV,2019,2020-02-27,data\edgar\filings\LYV_2019.txt,3643,item1_extracted,ok
LYV,2021,2022-02-23,data\edgar\filings\LYV_2021.txt,3906,item1_extracted,ok
LYV,2023,2024-02-22,data\edgar\filings\LYV_2023.txt,4006,item1_extracted,ok
MA,2019,2020-02-14,data\edgar\filings\MA_2019.txt,5110,cached,ok
MA,2021,2022-02-11,data\edgar\filings\MA_2021.txt,5291,cached,ok
MA,2023,2024-02-13,data\edgar\filings\MA_2023.txt,5408,cached,ok
MAA,2019,2020-02-20,data\edgar\filings\MAA_2019.txt,19569,item1_extracted,ok
MAA,2021,2022-02-17,data\edgar\filings\MAA_2021.txt,30000,full_text_fallback,ok
MAA,2023,2024-02-09,data\edgar\filings\MAA_2023.txt,30000,full_text_fallback,ok
MAR,2019,2020-02-27,data\edgar\filings\MAR_2019.txt,26859,item1_extracted,ok
MAR,2021,2022-02-15,data\edgar\filings\MAR_2021.txt,30000,item1_extracted,ok
MAR,2023,2024-02-13,data\edgar\filings\MAR_2023.txt,30000,item1_extracted,ok
MAS,2019,2020-02-11,data\edgar\filings\MAS_2019.txt,13216,item1_extracted,ok
MAS,2021,2022-02-08,data\edgar\filings\MAS_2021.txt,11997,item1_extracted,ok
MAS,2023,2024-02-08,data\edgar\filings\MAS_2023.txt,11847,item1_extracted,ok
MCD,2019,2020-02-26,data\edgar\filings\MCD_2019.txt,3286,cached,ok
MCD,2021,2022-02-24,data\edgar\filings\MCD_2021.txt,3319,cached,ok
MCD,2023,2024-02-22,data\edgar\filings\MCD_2023.txt,3274,cached,ok
MCHP,2019,2020-05-22,data\edgar\filings\MCHP_2019.txt,1763,item1_extracted,ok
MCHP,2021,2022-05-20,data\edgar\filings\MCHP_2021.txt,4698,item1_extracted,ok
MCHP,2023,2024-05-23,data\edgar\filings\MCHP_2023.txt,5208,item1_extracted,ok
MCK,2019,2020-05-22,data\edgar\filings\MCK_2019.txt,30000,item1_extracted,ok
MCK,2021,2022-05-09,data\edgar\filings\MCK_2021.txt,30000,item1_extracted,ok
MCK,2023,2024-05-08,data\edgar\filings\MCK_2023.txt,30000,item1_extracted,ok
MCO,2019,2020-02-24,data\edgar\filings\MCO_2019.txt,248,item1_extracted,ok
MCO,2021,2022-02-22,data\edgar\filings\MCO_2021.txt,267,item1_extracted,ok
MCO,2023,2024-02-14,data\edgar\filings\MCO_2023.txt,258,item1_extracted,ok
MDLZ,2019,2020-02-07,data\edgar\filings\MDLZ_2019.txt,30000,item1_extracted,ok
MDLZ,2021,2022-02-04,data\edgar\filings\MDLZ_2021.txt,30000,item1_extracted,ok
MDLZ,2023,2024-02-02,data\edgar\filings\MDLZ_2023.txt,30000,item1_extracted,ok
MDT,2019,2020-06-19,data\edgar\filings\MDT_2019.txt,22277,item1_extracted,ok
MDT,2021,2022-06-23,data\edgar\filings\MDT_2021.txt,30000,item1_extracted,ok
MDT,2023,2024-06-20,data\edgar\filings\MDT_2023.txt,30000,item1_extracted,ok
MET,2019,2020-02-21,data\edgar\filings\MET_2019.txt,30000,item1_extracted,ok
MET,2021,2022-02-18,data\edgar\filings\MET_2021.txt,30000,item1_extracted,ok
MET,2023,2024-02-16,data\edgar\filings\MET_2023.txt,30000,item1_extracted,ok
META,2019,2020-01-30,data\edgar\filings\META_2019.txt,29789,cached,ok
META,2021,2022-02-03,data\edgar\filings\META_2021.txt,30000,cached,ok
META,2023,2024-02-02,data\edgar\filings\META_2023.txt,30000,cached,ok
MGM,2019,2020-02-27,data\edgar\filings\MGM_2019.txt,30000,item1_extracted,ok
MGM,2021,2022-02-25,data\edgar\filings\MGM_2021.txt,13411,item1_extracted,ok
MGM,2023,2024-02-23,data\edgar\filings\MGM_2023.txt,10466,item1_extracted,ok
MKC,2019,2020-01-28,data\edgar\filings\MKC_2019.txt,20292,item1_extracted,ok
MKC,2021,2022-01-27,data\edgar\filings\MKC_2021.txt,24428,item1_extracted,ok
MKC,2023,2024-01-25,data\edgar\filings\MKC_2023.txt,23675,item1_extracted,ok
MLM,2019,2020-02-21,data\edgar\filings\MLM_2019.txt,30000,item1_extracted,ok
MLM,2021,2022-02-22,data\edgar\filings\MLM_2021.txt,30000,item1_extracted,ok
MLM,2023,2024-02-23,data\edgar\filings\MLM_2023.txt,30000,item1_extracted,ok
MMM,2019,2020-02-06,data\edgar\filings\MMM_2019.txt,30000,item1_extracted,ok
MMM,2021,2022-02-09,data\edgar\filings\MMM_2021.txt,28019,item1_extracted,ok
MMM,2023,2024-02-07,data\edgar\filings\MMM_2023.txt,28589,item1_extracted,ok
MNST,2019,2020-02-28,data\edgar\filings\MNST_2019.txt,4065,item1_extracted,ok
MNST,2021,2022-02-28,data\edgar\filings\MNST_2021.txt,4032,item1_extracted,ok
MNST,2023,2024-02-29,data\edgar\filings\MNST_2023.txt,5064,item1_extracted,ok
MO,2019,2020-02-25,data\edgar\filings\MO_2019.txt,13241,item1_extracted,ok
MO,2021,2022-02-25,data\edgar\filings\MO_2021.txt,11631,item1_extracted,ok
MO,2023,2024-02-27,data\edgar\filings\MO_2023.txt,12492,item1_extracted,ok
MOS,2019,2020-02-20,data\edgar\filings\MOS_2019.txt,30000,item1_start_only,ok
MOS,2021,2022-02-23,data\edgar\filings\MOS_2021.txt,29999,item1_start_only,ok
